,letter,x-box,y-box,width,height,onpix,x-bar,y-bar,x2bar,y2bar,xybar,x2ybr,xy2br,x-ege,xegvy,y-ege,yegvx
1342,ERRORABC123!?,ERRORABC123!?,ERRORABC123!?,ERRORABC123!?,ERRORABC123!?,2,ERRORABC123!?,6,ERRORABC123!?,ERRORABC123!?,ERRORABC123!?,4,ERRORABC123!?,ERRORABC123!?,ERRORABC123!?,ERRORABC123!?,ERRORABC123!?
1343,G,5,ERRORABC123!?,7,7,7,ERRORABC123!?,ERRORABC123!?,ERRORABC123!?,3,ERRORABC123!?,ERRORABC123!?,9,ERRORABC123!?,10,ERRORABC123!?,ERRORABC123!?
1344,ERRORABC123!?,6,12,7,ERRORABC123!?,ERRORABC123!?,ERRORABC123!?,7,ERRORABC123!?,3,ERRORABC123!?,5,8,5,ERRORABC123!?,ERRORABC123!?,7
1345,ERRORABC123!?,3,ERRORABC123!?,ERRORABC123!?,3,3,6,8,ERRORABC123!?,7,ERRORABC123!?,ERRORABC123!?,10,ERRORABC123!?,ERRORABC123!?,2,ERRORABC123!?
1346,ERRORABC123!?,ERRORABC123!?,9,ERRORABC123!?,ERRORABC123!?,4,ERRORABC123!?,ERRORABC123!?,ERRORABC123!?,ERRORABC123!?,ERRORABC123!?,6,ERRORABC123!?,7,ERRORABC123!?,3,7
1347,ERRORABC123!?,ERRORABC123!?,ERRORABC123!?,ERRORABC123!?,ERRORABC123!?,ERRORABC123!?,8,ERRORABC123!?,ERRORABC123!?,5,ERRORABC123!?,6,8,2,9,9,8
1348,ERRORABC123!?,ERRORABC123!?,2,5,ERRORABC123!?,ERRORABC123!?,5,7,ERRORABC123!?,ERRORABC123!?,ERRORABC123!?,ERRORABC123!?,ERRORABC123!?,ERRORABC123!?,8,ERRORABC123!?,ERRORABC123!?
1349,ERRORABC123!?,ERRORABC123!?,12,7,ERRORABC123!?,ERRORABC123!?,ERRORABC123!?,ERRORABC123!?,3,ERRORABC123!?,6,ERRORABC123!?,ERRORABC123!?,ERRORABC123!?,7,ERRORABC123!?,7
1350,I,ERRORABC123!?,ERRORABC123!?,ERRORABC123!?,ERRORABC123!?,ERRORABC123!?,7,ERRORABC123!?,0,ERRORABC123!?,ERRORABC123!?,ERRORABC123!?,8,0,ERRORABC123!?,1,ERRORABC123!?
1351,I,ERRORABC123!?,6,ERRORABC123!?,ERRORABC123!?,0,ERRORABC123!?,7,4,4,7,6,ERRORABC123!?,ERRORABC123!?,ERRORABC123!?,ERRORABC123!?,8
1352,J,ERRORABC123!?,ERRORABC123!?,ERRORABC123!?,7,ERRORABC123!?,ERRORABC123!?,9,4,5,7,ERRORABC123!?,ERRORABC123!?,ERRORABC123!?,8,ERRORABC123!?,ERRORABC123!?
1353,ERRORABC123!?,3,4,ERRORABC123!?,ERRORABC123!?,ERRORABC123!?,ERRORABC123!?,6,7,4,9,ERRORABC123!?,ERRORABC123!?,2,ERRORABC123!?,3,ERRORABC123!?
1354,C,3,ERRORABC123!?,ERRORABC123!?,ERRORABC123!?,1,5,6,ERRORABC123!?,9,ERRORABC123!?,5,ERRORABC123!?,1,ERRORABC123!?,4,9
1355,ERRORABC123!?,2,5,4,ERRORABC123!?,2,7,4,1,8,8,ERRORABC123!?,10,0,ERRORABC123!?,ERRORABC123!?,ERRORABC123!?
1356,ERRORABC123!?,3,ERRORABC123!?,ERRORABC123!?,ERRORABC123!?,2,ERRORABC123!?,ERRORABC123!?,ERRORABC123!?,ERRORABC123!?,ERRORABC123!?,ERRORABC123!?,ERRORABC123!?,1,ERRORABC123!?,1,7
1357,K,ERRORABC123!?,ERRORABC123!?,ERRORABC123!?,ERRORABC123!?,ERRORABC123!?,6,ERRORABC123!?,ERRORABC123!?,ERRORABC123!?,ERRORABC123!?,ERRORABC123!?,ERRORABC123!?,ERRORABC123!?,ERRORABC123!?,ERRORABC123!?,ERRORABC123!?
1358,P,ERRORABC123!?,ERRORABC123!?,ERRORABC123!?,ERRORABC123!?,ERRORABC123!?,ERRORABC123!?,14,6,ERRORABC123!?,ERRORABC123!?,6,ERRORABC123!?,ERRORABC123!?,10,3,7
1359,U,ERRORABC123!?,7,ERRORABC123!?,5,4,ERRORABC123!?,ERRORABC123!?,ERRORABC123!?,ERRORABC123!?,ERRORABC123!?,ERRORABC123!?,9,ERRORABC123!?,ERRORABC123!?,ERRORABC123!?,5
1360,ERRORABC123!?,ERRORABC123!?,10,6,ERRORABC123!?,ERRORABC123!?,ERRORABC123!?,6,ERRORABC123!?,ERRORABC123!?,7,ERRORABC123!?,ERRORABC123!?,3,8,ERRORABC123!?,ERRORABC123!?
1361,ERRORABC123!?,ERRORABC123!?,13,5,ERRORABC123!?,ERRORABC123!?,6,9,ERRORABC123!?,7,13,ERRORABC123!?,ERRORABC123!?,2,8,4,4
1362,ERRORABC123!?,ERRORABC123!?,ERRORABC123!?,ERRORABC123!?,ERRORABC123!?,ERRORABC123!?,5,8,7,ERRORABC123!?,ERRORABC123!?,8,ERRORABC123!?,1,ERRORABC123!?,ERRORABC123!?,ERRORABC123!?
1363,N,ERRORABC123!?,3,3,2,2,7,ERRORABC123!?,6,4,ERRORABC123!?,ERRORABC123!?,ERRORABC123!?,ERRORABC123!?,ERRORABC123!?,1,7
1364,ERRORABC123!?,ERRORABC123!?,ERRORABC123!?,ERRORABC123!?,ERRORABC123!?,4,ERRORABC123!?,ERRORABC123!?,ERRORABC123!?,6,ERRORABC123!?,ERRORABC123!?,8,3,8,3,9
1365,K,5,11,6,ERRORABC123!?,ERRORABC123!?,ERRORABC123!?,ERRORABC123!?,ERRORABC123!?,2,ERRORABC123!?,7,ERRORABC123!?,ERRORABC123!?,ERRORABC123!?,ERRORABC123!?,ERRORABC123!?
1366,ERRORABC123!?,ERRORABC123!?,ERRORABC123!?,6,ERRORABC123!?,ERRORABC123!?,7,ERRORABC123!?,4,4,ERRORABC123!?,ERRORABC123!?,7,ERRORABC123!?,ERRORABC123!?,ERRORABC123!?,ERRORABC123!?
1367,ERRORABC123!?,ERRORABC123!?,7,ERRORABC123!?,5,ERRORABC123!?,ERRORABC123!?,ERRORABC123!?,ERRORABC123!?,7,ERRORABC123!?,ERRORABC123!?,ERRORABC123!?,2,10,ERRORABC123!?,ERRORABC123!?
1368,ERRORABC123!?,ERRORABC123!?,11,ERRORABC123!?,ERRORABC123!?,ERRORABC123!?,ERRORABC123!?,9,ERRORABC123!?,7,ERRORABC123!?,ERRORABC123!?,6,ERRORABC123!?,9,ERRORABC123!?,ERRORABC123!?
1369,ERRORABC123!?,ERRORABC123!?,9,5,ERRORABC123!?,3,ERRORABC123!?,ERRORABC123!?,ERRORABC123!?,ERRORABC123!?,ERRORABC123!?,7,ERRORABC123!?,3,ERRORABC123!?,ERRORABC123!?,ERRORABC123!?
1370,Y,4,ERRORABC123!?,ERRORABC123!?,ERRORABC123!?,ERRORABC123!?,4,ERRORABC123!?,2,ERRORABC123!?,10,11,6,ERRORABC123!?,11,ERRORABC123!?,ERRORABC123!?
1371,ERRORABC123!?,ERRORABC123!?,ERRORABC123!?,9,ERRORABC123!?,ERRORABC123!?,8,ERRORABC123!?,ERRORABC123!?,ERRORABC123!?,8,ERRORABC123!?,ERRORABC123!?,ERRORABC123!?,ERRORABC123!?,11,ERRORABC123!?
1372,ERRORABC123!?,ERRORABC123!?,8,ERRORABC123!?,ERRORABC123!?,3,6,8,ERRORABC123!?,ERRORABC123!?,9,ERRORABC123!?,8,3,ERRORABC123!?,ERRORABC123!?,8
1373,ERRORABC123!?,1,1,2,ERRORABC123!?,1,ERRORABC123!?,7,ERRORABC123!?,ERRORABC123!?,5,6,8,ERRORABC123!?,ERRORABC123!?,0,ERRORABC123!?
1374,ERRORABC123!?,4,8,5,ERRORABC123!?,ERRORABC123!?,8,ERRORABC123!?,ERRORABC123!?,ERRORABC123!?,11,ERRORABC123!?,9,ERRORABC123!?,8,6,9
1375,ERRORABC123!?,ERRORABC123!?,ERRORABC123!?,3,ERRORABC123!?,ERRORABC123!?,ERRORABC123!?,7,7,4,7,ERRORABC123!?,8,2,8,3,ERRORABC123!?
1376,ERRORABC123!?,ERRORABC123!?,9,ERRORABC123!?,ERRORABC123!?,ERRORABC123!?,7,ERRORABC123!?,ERRORABC123!?,ERRORABC123!?,12,ERRORABC123!?,ERRORABC123!?,ERRORABC123!?,ERRORABC123!?,4,ERRORABC123!?
1377,J,3,ERRORABC123!?,ERRORABC123!?,ERRORABC123!?,ERRORABC123!?,ERRORABC123!?,3,5,5,ERRORABC123!?,ERRORABC123!?,ERRORABC123!?,ERRORABC123!?,ERRORABC123!?,0,ERRORABC123!?
1378,O,4,ERRORABC123!?,6,7,3,8,7,9,8,7,ERRORABC123!?,8,3,ERRORABC123!?,ERRORABC123!?,8
1379,Z,ERRORABC123!?,4,4,ERRORABC123!?,2,7,7,2,ERRORABC123!?,ERRORABC123!?,ERRORABC123!?,ERRORABC123!?,ERRORABC123!?,ERRORABC123!?,5,ERRORABC123!?
1380,X,ERRORABC123!?,4,ERRORABC123!?,ERRORABC123!?,ERRORABC123!?,ERRORABC123!?,ERRORABC123!?,ERRORABC123!?,9,11,ERRORABC123!?,9,ERRORABC123!?,7,ERRORABC123!?,7
1381,ERRORABC123!?,5,ERRORABC123!?,ERRORABC123!?,8,ERRORABC123!?,ERRORABC123!?,ERRORABC123!?,6,7,7,6,9,ERRORABC123!?,8,4,ERRORABC123!?
1382,X,5,9,6,ERRORABC123!?,ERRORABC123!?,ERRORABC123!?,ERRORABC123!?,5,ERRORABC123!?,7,6,ERRORABC123!?,3,8,4,8
1383,ERRORABC123!?,ERRORABC123!?,ERRORABC123!?,7,ERRORABC123!?,5,ERRORABC123!?,ERRORABC123!?,ERRORABC123!?,6,10,ERRORABC123!?,ERRORABC123!?,ERRORABC123!?,ERRORABC123!?,3,ERRORABC123!?
1384,K,3,ERRORABC123!?,ERRORABC123!?,ERRORABC123!?,2,ERRORABC123!?,ERRORABC123!?,ERRORABC123!?,ERRORABC123!?,ERRORABC123!?,ERRORABC123!?,11,3,8,2,11
1385,ERRORABC123!?,ERRORABC123!?,ERRORABC123!?,ERRORABC123!?,8,7,10,ERRORABC123!?,ERRORABC123!?,ERRORABC123!?,ERRORABC123!?,3,6,ERRORABC123!?,ERRORABC123!?,3,9
1386,T,4,ERRORABC123!?,ERRORABC123!?,7,ERRORABC123!?,ERRORABC123!?,ERRORABC123!?,ERRORABC123!?,ERRORABC123!?,ERRORABC123!?,11,ERRORABC123!?,ERRORABC123!?,ERRORABC123!?,ERRORABC123!?,8
1387,A,ERRORABC123!?,11,ERRORABC123!?,8,4,ERRORABC123!?,3,2,ERRORABC123!?,6,ERRORABC123!?,ERRORABC123!?,ERRORABC123!?,7,ERRORABC123!?,ERRORABC123!?
1388,ERRORABC123!?,ERRORABC123!?,ERRORABC123!?,ERRORABC123!?,ERRORABC123!?,3,7,ERRORABC123!?,ERRORABC123!?,ERRORABC123!?,ERRORABC123!?,ERRORABC123!?,8,3,ERRORABC123!?,3,8
1389,Q,ERRORABC123!?,3,ERRORABC123!?,ERRORABC123!?,ERRORABC123!?,8,ERRORABC123!?,5,ERRORABC123!?,5,ERRORABC123!?,10,ERRORABC123!?,9,ERRORABC123!?,ERRORABC123!?
1390,I,0,ERRORABC123!?,ERRORABC123!?,ERRORABC123!?,ERRORABC123!?,ERRORABC123!?,ERRORABC123!?,ERRORABC123!?,4,7,ERRORABC123!?,ERRORABC123!?,0,ERRORABC123!?,0,ERRORABC123!?
1391,ERRORABC123!?,ERRORABC123!?,ERRORABC123!?,ERRORABC123!?,ERRORABC123!?,ERRORABC123!?,ERRORABC123!?,ERRORABC123!?,ERRORABC123!?,ERRORABC123!?,ERRORABC123!?,4,4,ERRORABC123!?,ERRORABC123!?,5,7
1392,ERRORABC123!?,ERRORABC123!?,10,ERRORABC123!?,ERRORABC123!?,ERRORABC123!?,ERRORABC123!?,6,6,4,ERRORABC123!?,ERRORABC123!?,ERRORABC123!?,4,ERRORABC123!?,ERRORABC123!?,11
1393,ERRORABC123!?,ERRORABC123!?,ERRORABC123!?,ERRORABC123!?,ERRORABC123!?,ERRORABC123!?,ERRORABC123!?,ERRORABC123!?,5,ERRORABC123!?,7,ERRORABC123!?,ERRORABC123!?,2,7,1,ERRORABC123!?
1394,H,ERRORABC123!?,0,ERRORABC123!?,0,ERRORABC123!?,7,8,ERRORABC123!?,ERRORABC123!?,ERRORABC123!?,6,8,ERRORABC123!?,ERRORABC123!?,0,ERRORABC123!?
1395,E,3,ERRORABC123!?,ERRORABC123!?,4,ERRORABC123!?,ERRORABC123!?,ERRORABC123!?,6,ERRORABC123!?,ERRORABC123!?,5,ERRORABC123!?,ERRORABC123!?,ERRORABC123!?,ERRORABC123!?,7
1396,A,ERRORABC123!?,ERRORABC123!?,ERRORABC123!?,ERRORABC123!?,2,9,ERRORABC123!?,ERRORABC123!?,ERRORABC123!?,ERRORABC123!?,2,ERRORABC123!?,ERRORABC123!?,ERRORABC123!?,2,ERRORABC123!?
1397,ERRORABC123!?,ERRORABC123!?,ERRORABC123!?,ERRORABC123!?,ERRORABC123!?,5,ERRORABC123!?,8,6,ERRORABC123!?,ERRORABC123!?,ERRORABC123!?,ERRORABC123!?,ERRORABC123!?,11,3,ERRORABC123!?
1398,ERRORABC123!?,ERRORABC123!?,ERRORABC123!?,8,ERRORABC123!?,5,11,6,ERRORABC123!?,ERRORABC123!?,ERRORABC123!?,ERRORABC123!?,6,ERRORABC123!?,ERRORABC123!?,ERRORABC123!?,ERRORABC123!?
1399,ERRORABC123!?,1,10,0,8,ERRORABC123!?,ERRORABC123!?,ERRORABC123!?,ERRORABC123!?,3,7,ERRORABC123!?,8,0,8,0,ERRORABC123!?
1400,J,ERRORABC123!?,7,2,5,ERRORABC123!?,9,ERRORABC123!?,2,ERRORABC123!?,11,4,ERRORABC123!?,ERRORABC123!?,7,1,ERRORABC123!?
1401,ERRORABC123!?,ERRORABC123!?,ERRORABC123!?,ERRORABC123!?,13,ERRORABC123!?,ERRORABC123!?,ERRORABC123!?,ERRORABC123!?,3,ERRORABC123!?,ERRORABC123!?,ERRORABC123!?,ERRORABC123!?,ERRORABC123!?,6,ERRORABC123!?
1402,ERRORABC123!?,ERRORABC123!?,5,ERRORABC123!?,ERRORABC123!?,ERRORABC123!?,6,ERRORABC123!?,5,ERRORABC123!?,ERRORABC123!?,ERRORABC123!?,ERRORABC123!?,2,ERRORABC123!?,4,ERRORABC123!?
1403,ERRORABC123!?,ERRORABC123!?,ERRORABC123!?,ERRORABC123!?,ERRORABC123!?,ERRORABC123!?,7,ERRORABC123!?,5,ERRORABC123!?,ERRORABC123!?,6,ERRORABC123!?,ERRORABC123!?,ERRORABC123!?,4,ERRORABC123!?
1404,ERRORABC123!?,ERRORABC123!?,6,4,ERRORABC123!?,ERRORABC123!?,ERRORABC123!?,ERRORABC123!?,1,ERRORABC123!?,ERRORABC123!?,11,8,ERRORABC123!?,8,0,ERRORABC123!?
1405,ERRORABC123!?,ERRORABC123!?,ERRORABC123!?,5,ERRORABC123!?,ERRORABC123!?,ERRORABC123!?,ERRORABC123!?,ERRORABC123!?,5,ERRORABC123!?,4,6,ERRORABC123!?,8,2,8
1406,Q,5,ERRORABC123!?,ERRORABC123!?,ERRORABC123!?,ERRORABC123!?,8,6,ERRORABC123!?,ERRORABC123!?,ERRORABC123!?,7,12,3,8,ERRORABC123!?,ERRORABC123!?
1407,ERRORABC123!?,3,8,5,6,ERRORABC123!?,ERRORABC123!?,ERRORABC123!?,3,1,8,ERRORABC123!?,ERRORABC123!?,2,11,0,8
1408,O,ERRORABC123!?,ERRORABC123!?,ERRORABC123!?,ERRORABC123!?,ERRORABC123!?,7,ERRORABC123!?,ERRORABC123!?,ERRORABC123!?,9,ERRORABC123!?,ERRORABC123!?,ERRORABC123!?,8,ERRORABC123!?,8
1409,ERRORABC123!?,ERRORABC123!?,9,7,7,ERRORABC123!?,ERRORABC123!?,ERRORABC123!?,4,ERRORABC123!?,ERRORABC123!?,ERRORABC123!?,ERRORABC123!?,2,ERRORABC123!?,ERRORABC123!?,10
1410,E,ERRORABC123!?,ERRORABC123!?,ERRORABC123!?,3,2,6,ERRORABC123!?,ERRORABC123!?,ERRORABC123!?,11,6,ERRORABC123!?,ERRORABC123!?,ERRORABC123!?,ERRORABC123!?,8
1411,Z,ERRORABC123!?,ERRORABC123!?,ERRORABC123!?,ERRORABC123!?,ERRORABC123!?,ERRORABC123!?,7,ERRORABC123!?,ERRORABC123!?,ERRORABC123!?,6,8,ERRORABC123!?,ERRORABC123!?,8,ERRORABC123!?
1412,ERRORABC123!?,7,15,ERRORABC123!?,ERRORABC123!?,ERRORABC123!?,ERRORABC123!?,7,ERRORABC123!?,ERRORABC123!?,ERRORABC123!?,ERRORABC123!?,6,ERRORABC123!?,ERRORABC123!?,4,9
1413,ERRORABC123!?,ERRORABC123!?,2,4,ERRORABC123!?,ERRORABC123!?,6,ERRORABC123!?,6,ERRORABC123!?,ERRORABC123!?,6,ERRORABC123!?,ERRORABC123!?,ERRORABC123!?,ERRORABC123!?,ERRORABC123!?
1414,M,6,ERRORABC123!?,8,ERRORABC123!?,10,7,ERRORABC123!?,ERRORABC123!?,4,ERRORABC123!?,ERRORABC123!?,ERRORABC123!?,8,ERRORABC123!?,8,9
1415,U,ERRORABC123!?,ERRORABC123!?,5,5,ERRORABC123!?,ERRORABC123!?,4,14,ERRORABC123!?,7,14,ERRORABC123!?,3,9,ERRORABC123!?,ERRORABC123!?
1416,ERRORABC123!?,4,ERRORABC123!?,7,ERRORABC123!?,4,ERRORABC123!?,7,0,8,ERRORABC123!?,6,ERRORABC123!?,ERRORABC123!?,8,ERRORABC123!?,ERRORABC123!?
1417,ERRORABC123!?,ERRORABC123!?,ERRORABC123!?,4,3,ERRORABC123!?,8,11,ERRORABC123!?,ERRORABC123!?,6,ERRORABC123!?,8,ERRORABC123!?,ERRORABC123!?,ERRORABC123!?,ERRORABC123!?
1418,ERRORABC123!?,ERRORABC123!?,ERRORABC123!?,ERRORABC123!?,ERRORABC123!?,2,8,6,ERRORABC123!?,ERRORABC123!?,9,6,8,6,ERRORABC123!?,ERRORABC123!?,ERRORABC123!?
1419,ERRORABC123!?,3,ERRORABC123!?,4,ERRORABC123!?,ERRORABC123!?,5,12,3,ERRORABC123!?,11,9,4,1,11,ERRORABC123!?,ERRORABC123!?
1420,ERRORABC123!?,ERRORABC123!?,ERRORABC123!?,ERRORABC123!?,ERRORABC123!?,2,ERRORABC123!?,ERRORABC123!?,2,ERRORABC123!?,ERRORABC123!?,5,6,1,ERRORABC123!?,ERRORABC123!?,9
1421,ERRORABC123!?,ERRORABC123!?,6,ERRORABC123!?,4,ERRORABC123!?,ERRORABC123!?,2,6,ERRORABC123!?,ERRORABC123!?,ERRORABC123!?,9,0,ERRORABC123!?,0,ERRORABC123!?
1422,I,ERRORABC123!?,ERRORABC123!?,ERRORABC123!?,ERRORABC123!?,1,ERRORABC123!?,ERRORABC123!?,ERRORABC123!?,ERRORABC123!?,13,6,ERRORABC123!?,0,ERRORABC123!?,ERRORABC123!?,ERRORABC123!?
1423,ERRORABC123!?,2,ERRORABC123!?,ERRORABC123!?,4,ERRORABC123!?,ERRORABC123!?,4,3,ERRORABC123!?,ERRORABC123!?,ERRORABC123!?,8,0,7,ERRORABC123!?,ERRORABC123!?
1424,ERRORABC123!?,3,9,ERRORABC123!?,ERRORABC123!?,ERRORABC123!?,ERRORABC123!?,ERRORABC123!?,2,6,11,ERRORABC123!?,6,1,ERRORABC123!?,ERRORABC123!?,ERRORABC123!?
1425,L,3,7,4,5,ERRORABC123!?,ERRORABC123!?,5,ERRORABC123!?,ERRORABC123!?,7,2,9,ERRORABC123!?,ERRORABC123!?,3,7
1426,N,4,9,ERRORABC123!?,6,ERRORABC123!?,ERRORABC123!?,ERRORABC123!?,ERRORABC123!?,ERRORABC123!?,6,ERRORABC123!?,ERRORABC123!?,ERRORABC123!?,9,0,8
1427,J,ERRORABC123!?,ERRORABC123!?,ERRORABC123!?,ERRORABC123!?,ERRORABC123!?,9,ERRORABC123!?,1,6,11,ERRORABC123!?,ERRORABC123!?,ERRORABC123!?,7,ERRORABC123!?,ERRORABC123!?
1428,ERRORABC123!?,4,6,ERRORABC123!?,ERRORABC123!?,4,ERRORABC123!?,8,3,ERRORABC123!?,11,8,ERRORABC123!?,3,ERRORABC123!?,ERRORABC123!?,ERRORABC123!?
1429,ERRORABC123!?,ERRORABC123!?,5,ERRORABC123!?,3,3,9,7,3,ERRORABC123!?,ERRORABC123!?,5,6,2,8,ERRORABC123!?,10
1430,ERRORABC123!?,ERRORABC123!?,ERRORABC123!?,2,0,0,ERRORABC123!?,6,5,4,6,5,ERRORABC123!?,ERRORABC123!?,ERRORABC123!?,5,ERRORABC123!?
1431,Y,ERRORABC123!?,9,ERRORABC123!?,ERRORABC123!?,1,ERRORABC123!?,ERRORABC123!?,ERRORABC123!?,ERRORABC123!?,10,ERRORABC123!?,7,ERRORABC123!?,ERRORABC123!?,ERRORABC123!?,8
1432,ERRORABC123!?,ERRORABC123!?,ERRORABC123!?,ERRORABC123!?,2,2,ERRORABC123!?,ERRORABC123!?,2,ERRORABC123!?,10,ERRORABC123!?,8,3,ERRORABC123!?,ERRORABC123!?,7
1433,ERRORABC123!?,6,11,ERRORABC123!?,ERRORABC123!?,ERRORABC123!?,9,ERRORABC123!?,4,7,10,ERRORABC123!?,6,ERRORABC123!?,8,ERRORABC123!?,ERRORABC123!?
1434,ERRORABC123!?,ERRORABC123!?,9,5,ERRORABC123!?,4,ERRORABC123!?,11,ERRORABC123!?,4,11,ERRORABC123!?,ERRORABC123!?,ERRORABC123!?,ERRORABC123!?,6,ERRORABC123!?
1435,ERRORABC123!?,3,ERRORABC123!?,5,6,3,9,ERRORABC123!?,2,ERRORABC123!?,ERRORABC123!?,ERRORABC123!?,ERRORABC123!?,ERRORABC123!?,ERRORABC123!?,2,7
1436,R,ERRORABC123!?,ERRORABC123!?,ERRORABC123!?,ERRORABC123!?,ERRORABC123!?,6,10,ERRORABC123!?,ERRORABC123!?,7,5,ERRORABC123!?,ERRORABC123!?,7,4,ERRORABC123!?
1437,R,3,ERRORABC123!?,ERRORABC123!?,ERRORABC123!?,ERRORABC123!?,5,ERRORABC123!?,ERRORABC123!?,4,7,3,9,ERRORABC123!?,ERRORABC123!?,ERRORABC123!?,ERRORABC123!?
1438,ERRORABC123!?,ERRORABC123!?,9,ERRORABC123!?,ERRORABC123!?,ERRORABC123!?,ERRORABC123!?,ERRORABC123!?,4,ERRORABC123!?,8,5,ERRORABC123!?,ERRORABC123!?,7,4,ERRORABC123!?
1439,A,ERRORABC123!?,ERRORABC123!?,8,7,7,ERRORABC123!?,7,2,5,ERRORABC123!?,ERRORABC123!?,ERRORABC123!?,ERRORABC123!?,ERRORABC123!?,ERRORABC123!?,ERRORABC123!?
1440,D,2,6,3,ERRORABC123!?,ERRORABC123!?,8,ERRORABC123!?,ERRORABC123!?,ERRORABC123!?,6,5,ERRORABC123!?,ERRORABC123!?,ERRORABC123!?,3,ERRORABC123!?
1441,ERRORABC123!?,4,7,ERRORABC123!?,ERRORABC123!?,ERRORABC123!?,6,7,7,ERRORABC123!?,ERRORABC123!?,6,8,ERRORABC123!?,ERRORABC123!?,7,9
1442,ERRORABC123!?,ERRORABC123!?,4,3,ERRORABC123!?,1,8,2,2,ERRORABC123!?,8,2,ERRORABC123!?,ERRORABC123!?,6,2,7
1443,E,ERRORABC123!?,ERRORABC123!?,ERRORABC123!?,ERRORABC123!?,ERRORABC123!?,ERRORABC123!?,ERRORABC123!?,ERRORABC123!?,ERRORABC123!?,ERRORABC123!?,ERRORABC123!?,ERRORABC123!?,ERRORABC123!?,8,4,ERRORABC123!?
1444,ERRORABC123!?,2,3,ERRORABC123!?,4,ERRORABC123!?,ERRORABC123!?,ERRORABC123!?,ERRORABC123!?,ERRORABC123!?,ERRORABC123!?,ERRORABC123!?,ERRORABC123!?,ERRORABC123!?,11,ERRORABC123!?,8
1445,ERRORABC123!?,6,8,6,6,2,4,ERRORABC123!?,4,ERRORABC123!?,10,ERRORABC123!?,ERRORABC123!?,ERRORABC123!?,9,ERRORABC123!?,8
1446,ERRORABC123!?,ERRORABC123!?,7,ERRORABC123!?,ERRORABC123!?,8,ERRORABC123!?,12,ERRORABC123!?,0,4,ERRORABC123!?,11,6,ERRORABC123!?,ERRORABC123!?,8
1447,F,ERRORABC123!?,1,ERRORABC123!?,ERRORABC123!?,ERRORABC123!?,ERRORABC123!?,ERRORABC123!?,4,4,10,9,5,ERRORABC123!?,10,ERRORABC123!?,ERRORABC123!?
1448,G,ERRORABC123!?,8,ERRORABC123!?,ERRORABC123!?,ERRORABC123!?,ERRORABC123!?,ERRORABC123!?,ERRORABC123!?,2,ERRORABC123!?,6,ERRORABC123!?,ERRORABC123!?,ERRORABC123!?,ERRORABC123!?,7
1449,N,ERRORABC123!?,ERRORABC123!?,5,3,ERRORABC123!?,ERRORABC123!?,ERRORABC123!?,2,ERRORABC123!?,ERRORABC123!?,ERRORABC123!?,ERRORABC123!?,ERRORABC123!?,ERRORABC123!?,ERRORABC123!?,ERRORABC123!?
1450,Q,ERRORABC123!?,ERRORABC123!?,4,5,ERRORABC123!?,ERRORABC123!?,ERRORABC123!?,ERRORABC123!?,ERRORABC123!?,ERRORABC123!?,ERRORABC123!?,ERRORABC123!?,ERRORABC123!?,9,ERRORABC123!?,8
1451,X,ERRORABC123!?,ERRORABC123!?,ERRORABC123!?,ERRORABC123!?,2,ERRORABC123!?,7,3,ERRORABC123!?,ERRORABC123!?,6,ERRORABC123!?,ERRORABC123!?,8,6,8
1452,ERRORABC123!?,4,5,7,4,4,ERRORABC123!?,ERRORABC123!?,ERRORABC123!?,7,ERRORABC123!?,ERRORABC123!?,ERRORABC123!?,3,ERRORABC123!?,ERRORABC123!?,ERRORABC123!?
1453,I,1,ERRORABC123!?,2,ERRORABC123!?,ERRORABC123!?,ERRORABC123!?,ERRORABC123!?,ERRORABC123!?,ERRORABC123!?,13,ERRORABC123!?,ERRORABC123!?,0,ERRORABC123!?,ERRORABC123!?,8
1454,V,ERRORABC123!?,ERRORABC123!?,5,ERRORABC123!?,ERRORABC123!?,9,ERRORABC123!?,2,ERRORABC123!?,ERRORABC123!?,ERRORABC123!?,ERRORABC123!?,3,12,2,ERRORABC123!?
1455,K,ERRORABC123!?,ERRORABC123!?,ERRORABC123!?,8,ERRORABC123!?,ERRORABC123!?,ERRORABC123!?,ERRORABC123!?,ERRORABC123!?,ERRORABC123!?,ERRORABC123!?,8,ERRORABC123!?,ERRORABC123!?,4,ERRORABC123!?
1456,V,ERRORABC123!?,ERRORABC123!?,7,ERRORABC123!?,4,ERRORABC123!?,ERRORABC123!?,ERRORABC123!?,4,ERRORABC123!?,ERRORABC123!?,ERRORABC123!?,ERRORABC123!?,ERRORABC123!?,ERRORABC123!?,ERRORABC123!?
1457,ERRORABC123!?,3,6,ERRORABC123!?,ERRORABC123!?,ERRORABC123!?,ERRORABC123!?,ERRORABC123!?,3,ERRORABC123!?,5,7,ERRORABC123!?,ERRORABC123!?,ERRORABC123!?,ERRORABC123!?,ERRORABC123!?
1458,ERRORABC123!?,ERRORABC123!?,ERRORABC123!?,7,8,7,ERRORABC123!?,11,ERRORABC123!?,2,ERRORABC123!?,8,ERRORABC123!?,7,12,ERRORABC123!?,6
1459,D,ERRORABC123!?,8,8,ERRORABC123!?,ERRORABC123!?,8,ERRORABC123!?,ERRORABC123!?,6,10,ERRORABC123!?,ERRORABC123!?,ERRORABC123!?,ERRORABC123!?,ERRORABC123!?,ERRORABC123!?
