white_piece0_strength,white_piece0_file,white_piece0_rank,black_piece0_strength,black_piece0_file,black_piece0_rank,class
0,2,6,0,3,6,w
0,4,6,0,3,6,w
0,5,6,0,3,6,b
0,6,6,0,3,6,w
0,0,5,0,3,6,b
0,1,5,0,3,6,w
0,2,5,0,3,6,b
0,3,5,0,3,6,w
0,4,5,0,3,6,b
0,5,5,0,3,6,w
0,6,5,0,3,6,b
0,0,4,0,3,6,w
0,1,4,0,3,6,b
0,2,4,0,3,6,w
0,3,4,0,3,6,b
0,4,4,0,3,6,w
0,5,4,0,3,6,b
0,6,4,0,3,6,w
0,0,3,0,3,6,b
0,1,3,0,3,6,w
0,2,3,0,3,6,b
0,3,3,0,3,6,w
0,4,3,0,3,6,b
0,5,3,0,3,6,w
0,6,3,0,3,6,b
