id,start,end,event,size,state
337,1040836,1338415,0,29,1
337,1338415,1690127,0,29,1
338,0,122094,1,71,0
338,122094,163759,0,75,1
339,0,6230,1,72,0
339,6230,58082,1,73,1
339,58082,97361,1,72,1
339,97361,-9999999,1,77,1
-9999999,333560,393474,1,72,1
339,393474,-9999999,1,72,1
339,430727,1338413,0,76,
-9999999,1338413,1717379,1,-9999999,1
339,1717379,1802720,0,65,1
340,-9999999,154662,1,19,0
340,154662,1403434,-9999999,21,1
-9999999,0,118999,-9999999,81,0
341,118999,321110,0,8,0
-9999999,0,298031,-9999999,16,0
342,298031,321110,0,81,1
343,-9999999,41251,0,38,0
-9999999,41251,58601,0,41,0
343,58601,106210,1,41,
343,106210,169603,1,38,1
343,169603,1057741,1,41,1
343,1057741,1086866,1,-9999999,
-9999999,1086866,1402344,0,53,1
319,0,301845,1,-9999999,0
319,301845,639382,0,102,1
319,-9999999,640395,1,102,
319,640395,768263,0,102,1
320,0,204291,-9999999,108,0
320,204291,293274,1,108,
320,293274,639382,0,108,1
320,639382,640390,0,108,1
320,640390,667797,1,108,1
320,667797,957305,1,108,1
320,957305,1053430,1,108,1
320,1053430,1405051,0,108,1
321,0,118934,0,42,0
322,0,321111,0,10,0
344,0,333561,1,105,0
344,333561,1035428,0,69,1
345,0,78827,0,12,
354,0,1927936,0,201,0
356,0,-9999999,0,114,0
356,1582,283879,0,130,0
356,283879,1395713,0,135,0
355,0,1925158,0,75,0
357,0,163760,0,-9999999,0
358,0,47094,1,377,0
358,47094,118999,0,21,
358,118999,333560,1,12,
358,333560,334284,1,12,1
358,-9999999,773349,0,12,1
359,0,298031,1,30,0
359,298031,321116,0,299,1
359,321116,333560,1,260,1
359,333560,334284,1,255,1
359,334284,-9999999,1,-9999999,1
359,337694,401223,0,248,
359,-9999999,-9999999,1,27,1
359,1035120,1338411,0,211,1
-9999999,1338411,1690334,1,211,1
359,1690334,1717376,1,144,1
359,1717376,-9999999,0,144,1
360,0,1450598,0,27,0
361,0,122094,1,67,0
361,122094,163759,0,77,1
362,0,6230,1,77,0
362,6230,97361,-9999999,82,
362,97361,430728,1,80,1
362,430728,1338414,0,80,1
362,-9999999,1717380,1,67,1
