id,start,end,event,size,state
1417,624091,834034,1,1372,1
1417,834034,840376,1,1376,1
1417,840376,1073839,1,1376,1
1417,1073839,1119984,1,1390,1
1417,1119984,1123001,1,1410,1
1417,1123001,1433718,0,1411,1
1417,1433718,1476999,0,1479,1
1417,1476999,1594951,1,1485,1
1417,1594951,1603620,1,1495,1
1417,1603620,1608961,1,1501,1
1417,1608961,1610746,1,1516,1
1417,1610746,1665841,1,1530,1
1417,1665841,1791556,1,1538,1
1417,1791556,1794901,1,1599,1
1417,1794901,1858710,0,1592,1
1417,1858710,1858712,0,1586,1
1417,1858712,1910440,0,1586,1
1418,0,109785,0,39,0
1415,0,269419,0,93,0
1415,269419,807236,1,81,0
1415,807236,1022144,0,81,1
1415,1022144,1273654,0,81,1
1416,0,269419,0,104,0
1416,269419,709682,1,87,0
1416,709682,1021989,1,87,1
1416,1021989,1173188,1,87,1
1416,1173188,1420164,1,87,1
1416,1420164,1558821,1,87,1
1416,1558821,1773571,1,87,1
1416,1773571,1910441,0,87,1
1419,0,51728,0,35,0
1420,0,107,0,94,0
-9999999,107,217974,1,90,0
1420,217974,1726818,0,80,1
1421,0,317,0,124,0
-9999999,317,21634,1,126,0
1421,21634,362689,1,124,1
1421,362689,539958,1,126,1
1421,539958,709343,1,127,1
1421,709343,709775,1,126,1
1421,709775,795177,0,127,1
1422,0,317,0,188,0
-9999999,317,21634,1,192,0
1422,21634,29314,1,190,1
1422,29314,39833,1,206,1
1422,39833,362688,1,208,1
1422,362688,529020,1,212,1
1422,529020,760147,0,212,1
1422,760147,795176,0,212,1
1423,0,21635,1,83,0
1423,21635,362690,1,81,1
1423,362690,795179,0,83,1
1424,0,364272,0,41,0
1425,0,336771,1,245,0
1425,336771,894682,1,214,1
1425,894682,1338416,0,227,1
1425,1338416,1489290,1,255,1
1425,1489290,1540714,1,263,1
1425,1540714,1602189,1,269,1
1425,1602189,1717381,1,263,1
1425,1717381,1728219,1,263,1
1425,1728219,1821808,1,262,1
1425,1821808,1889499,1,265,1
1425,1889499,1965723,0,258,1
1426,0,1338416,0,158,0
1426,1338416,1717382,1,159,0
1426,1717382,1887206,0,159,1
1427,0,39,1,97,0
-9999999,39,317,0,97,1
-9999999,317,21634,1,97,1
1427,21634,362689,1,95,1
1427,362689,629625,1,97,1
1427,629625,795178,0,110,1
1430,0,299697,0,102,0
1431,0,933184,1,50,0
1431,933184,1338415,0,44,1
1431,1338415,1717381,1,44,1
1431,1717381,1965725,0,44,1
1432,0,497789,1,39,0
1432,497789,755412,1,37,1
1432,755412,786970,1,37,1
1432,786970,1272230,1,37,1
1432,1272230,1272451,1,40,1
1432,1272451,1275094,1,37,1
1432,1275094,1426127,1,40,1
1432,1426127,1734432,1,40,1
1432,1734432,1834956,1,37,1
1432,1834956,1858616,0,37,1
1433,0,138021,1,26,0
1433,138021,532355,1,26,1
1433,532355,808739,1,32,1
1433,808739,1241228,0,32,1
1428,0,88,1,27,0
-9999999,88,262202,0,27,1
1429,0,88,1,87,0
-9999999,88,262202,0,87,1
1434,0,21635,1,70,0
1434,21635,362690,1,63,1
1434,362690,795179,0,65,1
1435,0,34,1,367,0
-9999999,34,7368,1,367,1
-9999999,7368,21633,1,367,1
1435,21633,237989,1,365,1
1435,237989,238872,1,377,1
1435,238872,272135,1,377,1
1435,272135,362688,1,378,1
1435,362688,410189,1,377,1
1435,410189,479650,1,377,1
1435,479650,499760,1,393,1
1435,499760,529018,1,393,1
1435,529018,547265,1,406,1
1435,547265,795175,0,406,1
1436,0,1483,0,107,0
1437,0,101824,1,310,0
1437,101824,191078,0,340,1
1437,191078,232737,1,342,1
1437,232737,388644,0,349,1
1438,0,633906,0,67,0
1589,0,1338416,0,62,0
1589,1338416,1438363,1,61,0
1589,1438363,1537793,1,57,1
1589,1537793,1717380,1,56,1
1589,1717380,1936310,1,56,1
1589,1936310,1965723,0,56,1
1590,0,475147,0,62,0
1591,0,60680,0,358,0
1591,60680,620859,0,348,0
1592,0,16854,0,370,0
1592,16854,201412,1,385,0
1592,201412,554340,1,398,1
1592,554340,579391,1,410,1
1592,579391,711082,0,410,1
1592,711082,738308,1,412,1
1592,738308,844657,1,397,1
1592,844657,1082056,1,414,1
1592,1082056,1151766,1,448,1
1592,1151766,1177665,0,466,1
1593,0,1847,0,351,0
1605,0,179491,1,108,0
1605,179491,418080,1,108,1
1605,418080,1822001,0,99,1
1594,0,20384,1,26,0
1594,20384,40629,0,27,1
1595,0,20384,1,26,0
1595,20384,204896,1,27,1
1595,204896,242177,0,28,1
1595,242177,340600,1,33,1
1595,340600,910580,1,30,1
1595,910580,1288828,1,32,1
1595,1288828,1420206,1,31,1
1595,1420206,1447406,1,32,1
1595,1447406,1594666,1,31,1
1595,1594666,1728714,1,34,1
1595,1728714,1886763,0,36,1
1596,0,20384,1,26,0
1596,20384,40629,0,27,1
1597,0,20384,1,26,0
1597,20384,204896,1,27,1
1597,204896,242177,0,28,1
1597,242177,786449,0,33,1
1598,0,597937,0,26,0
1599,0,8824,1,574,0
-9999999,8824,47182,0,575,1
1599,47182,59894,0,566,1
1599,59894,60678,0,535,1
1599,60678,620857,0,535,1
1600,0,1165,0,898,0
-9999999,1165,4172,1,900,0
-9999999,4172,5840,0,931,1
-9999999,5840,16853,0,936,1
1600,16853,17038,1,984,1
1600,17038,106480,0,986,1
1600,106480,201410,1,1013,1
1600,201410,547171,1,1021,1
1600,547171,554337,1,1021,1
1600,554337,579388,1,1024,1
1600,579388,711079,0,1024,1
1600,711079,738305,1,1024,1
1600,738305,844654,1,1002,1
1600,844654,1082053,1,1010,1
1600,1082053,1151763,1,1014,1
1600,1151763,1177662,0,1014,1
1601,0,1847,0,581,0
1602,0,60680,0,129,0
1602,60680,165488,1,129,0
1602,165488,620858,0,129,1
1603,0,1165,0,129,0
-9999999,1165,2688,0,129,0
-9999999,2688,2802,0,131,0
-9999999,2802,16852,0,131,0
1603,16852,201410,1,133,0
1603,201410,554338,1,142,1
1603,554338,579424,1,150,1
1603,579424,579441,0,149,1
1603,579441,711080,0,145,1
1603,711080,738306,1,157,1
1603,738306,843541,1,149,1
1603,843541,843560,1,151,1
1603,843560,1151763,1,151,1
1603,1151763,1177662,0,155,1
1604,0,1847,0,129,0
1606,0,184558,1,181,0
1606,184558,537486,1,190,1
1606,537486,562537,1,190,1
1606,562537,694228,0,190,1
1606,694228,721454,1,190,1
1606,721454,827803,1,190,1
1606,827803,1065202,1,190,1
1606,1065202,1134912,1,190,1
1606,1134912,1160811,0,190,1
1607,0,639541,1,53,0
1607,639541,1860606,0,57,1
1608,-9999999,28708,1,177,0
1608,-9999999,32420,1,221,1
1608,-9999999,559086,0,175,1
1609,-9999999,1772454,0,159,0
1610,-9999999,311520,1,191,0
1610,-9999999,842733,0,192,1
1611,-9999999,247731,0,105,0
1611,-9999999,1435874,0,103,0
1612,-9999999,145124,1,168,0
1612,-9999999,463631,0,172,1
1612,-9999999,498236,1,177,1
1612,-9999999,1357795,1,177,1
1612,-9999999,1520715,0,193,1
1613,-9999999,359139,0,41,0
1613,-9999999,631984,0,311,0
1614,-9999999,331655,0,60,0
1615,-9999999,958537,0,50,0
1439,0,1374950,1,175,0
1439,1374950,1375526,1,169,1
1439,1375526,1387922,1,191,1
1439,1387922,1908143,0,166,1
1440,0,181409,0,230,0
1440,181409,203804,1,230,0
1440,203804,767514,0,230,1
1441,0,181409,0,230,0
1441,181409,203804,1,230,0
1441,203804,1269063,1,230,1
1441,1269063,1332243,1,230,1
1441,1332243,1566795,1,230,1
1441,1566795,1716806,0,214,1
1616,-9999999,683963,1,44,0
1616,-9999999,996270,1,94,1
1616,-9999999,1147469,1,44,1
1616,-9999999,1533103,1,94,1
1616,-9999999,1618419,0,69,1
1617,-9999999,683963,1,44,0
1617,-9999999,996270,1,44,1
1617,-9999999,1147469,1,94,1
1617,-9999999,1247935,0,44,1
1628,-9999999,50176,0,366,0
1628,-9999999,203695,1,557,0
1628,-9999999,264633,1,639,1
1628,-9999999,433162,1,639,1
1628,-9999999,673518,0,691,1
1628,-9999999,703895,1,687,1
1628,-9999999,1251013,1,676,1
1628,-9999999,1253702,1,680,1
1628,-9999999,1261023,1,678,1
1628,-9999999,1776820,0,682,1
1629,-9999999,132338,1,3832,0
1629,-9999999,139723,0,3833,1
1629,-9999999,218654,1,3859,1
1629,-9999999,233400,1,3857,1
1629,-9999999,269456,1,3857,1
1629,-9999999,275541,0,3911,1
1629,-9999999,409930,1,3951,1
1629,-9999999,522094,0,3950,1
1629,-9999999,573111,1,3951,1
1629,-9999999,763221,1,3847,1
1629,-9999999,1182631,1,3828,1
1629,-9999999,1391011,1,3888,1
1629,-9999999,1462626,1,3976,1
1629,-9999999,1487242,1,4104,1
1629,-9999999,1581999,1,4121,1
1629,-9999999,1582489,1,4133,1
1629,-9999999,1582520,1,4133,1
1629,-9999999,1582585,1,4132,1
1629,-9999999,1698706,1,4119,1
1629,-9999999,1799879,1,4098,1
1629,-9999999,1799940,0,4079,1
1629,-9999999,1800021,1,4098,1
1629,-9999999,1814921,1,4079,1
1629,-9999999,1835268,1,4079,1
1629,-9999999,1945518,0,4067,1
1630,-9999999,169974,0,146,0
1630,-9999999,384432,1,57,0
1630,-9999999,1896621,0,57,1
1631,-9999999,15857,1,128,0
1631,-9999999,1486419,0,130,1
1632,-9999999,81935,1,3537,0
1632,-9999999,83429,1,3540,1
1632,-9999999,107537,1,3390,1
1632,-9999999,112301,1,2719,1
1632,-9999999,128079,0,2601,1
1632,-9999999,173821,0,2315,1
1633,-9999999,1571201,1,279,0
1633,-9999999,1686808,0,314,1
1634,-9999999,215572,1,299,0
1634,-9999999,1718470,0,288,1
1635,-9999999,1669986,0,42,0
1636,-9999999,787445,0,66,0
1640,-9999999,1646117,0,196,0
1637,-9999999,126816,0,212,0
1638,-9999999,577388,0,37,0
1639,-9999999,61655,1,89,0
1639,-9999999,410243,0,41,1
1646,-9999999,191587,0,59,0
1641,-9999999,969,1,179,0
-9999999,969,1641471,0,180,1
1642,-9999999,674046,0,190,0
1643,-9999999,126816,0,212,0
1644,-9999999,577388,0,37,0
1645,-9999999,61655,1,89,0
1645,-9999999,410243,0,41,1
1647,-9999999,245804,0,192,0
1648,-9999999,584736,1,28,0
1648,-9999999,1179620,1,28,1
1648,-9999999,1937471,0,28,1
1649,-9999999,1460199,1,150,0
1649,-9999999,1931449,0,185,1
1650,-9999999,1931449,0,8,0
1651,-9999999,203804,1,270,0
1651,-9999999,767514,0,270,1
1652,-9999999,203804,1,270,0
1652,-9999999,1716807,0,270,1
1653,-9999999,211538,0,15,0
1654,-9999999,41,1,102,0
-9999999,41,1098151,0,102,1
1618,-9999999,745791,0,92,0
1655,-9999999,497155,0,18,0
1655,-9999999,1556865,0,18,0
1656,-9999999,163197,0,17,0
1657,-9999999,1338416,0,76,0
1657,-9999999,1717382,1,76,0
1657,-9999999,1802528,0,76,1
1619,-9999999,163197,0,18,0
1620,-9999999,1338416,0,67,0
1620,-9999999,1717382,1,69,0
1620,-9999999,1802528,0,69,1
1621,-9999999,1698316,0,178,0
1622,-9999999,163197,0,18,0
1623,-9999999,1338416,0,63,0
1623,-9999999,1717382,1,63,0
1623,-9999999,1802528,0,63,1
1624,-9999999,71973,0,9,
1625,-9999999,163197,0,18,0
1626,-9999999,1338416,0,63,0
1626,-9999999,1717382,1,63,0
1626,-9999999,1802528,0,63,1
1627,-9999999,36355,0,14,0
1658,-9999999,167288,1,37,0
1658,-9999999,433445,0,34,1
1659,-9999999,1644168,0,12,
1660,-9999999,720618,0,35,0
1661,-9999999,245275,1,136,0
1661,-9999999,245310,1,147,1
1661,-9999999,245727,1,138,1
1661,-9999999,754855,1,147,1
1661,-9999999,1005974,0,145,1
1661,-9999999,1320533,1,235,1
1661,-9999999,1387691,0,260,1
1661,-9999999,1439419,0,240,1
1662,-9999999,414004,0,135,0
1663,-9999999,3533,0,37,0
-9999999,3533,59255,0,71,0
1664,-9999999,244363,1,521,0
1664,-9999999,906762,0,537,1
1665,-9999999,244363,1,521,0
1665,-9999999,909276,1,537,1
1665,-9999999,909344,1,548,1
1665,-9999999,910828,1,555,1
1665,-9999999,1231598,1,549,1
1665,-9999999,1236180,1,540,1
1665,-9999999,1237605,1,539,1
1665,-9999999,1443965,1,539,1
1665,-9999999,1501934,1,564,1
1665,-9999999,1550128,1,567,1
1665,-9999999,1856053,0,580,1
1666,-9999999,1765028,0,103,0
1667,-9999999,5596,0,167,0
-9999999,5596,56746,0,304,0
1667,-9999999,114750,0,136,0
1668,-9999999,455,0,367,0
-9999999,455,1455,0,393,0
-9999999,1455,2649,1,419,0
-9999999,2649,58003,0,501,1
1669,-9999999,10153,1,774,0
-9999999,10153,132533,1,775,1
1669,-9999999,132545,1,787,1
1669,-9999999,132640,0,768,1
1669,-9999999,319946,1,787,1
1669,-9999999,564577,0,842,1
1669,-9999999,600370,1,836,1
1669,-9999999,689290,1,846,1
1669,-9999999,691131,1,821,1
1669,-9999999,727788,1,821,1
1669,-9999999,811760,1,808,1
1669,-9999999,853399,1,806,1
1669,-9999999,869766,1,832,1
1669,-9999999,884032,1,847,1
1669,-9999999,907249,1,774,1
1669,-9999999,924336,1,773,1
1669,-9999999,982075,1,768,1
1669,-9999999,983524,1,767,1
1669,-9999999,1361736,1,767,1
1669,-9999999,1444862,0,774,1
1669,-9999999,1459860,1,778,1
1669,-9999999,1496035,1,772,1
1669,-9999999,1507597,1,780,1
1669,-9999999,1531885,1,756,1
1669,-9999999,1742769,1,765,1
1669,-9999999,1960008,0,789,1
1670,-9999999,17183,1,754,0
1670,-9999999,246186,1,782,1
1670,-9999999,266349,1,798,1
1670,-9999999,280422,1,726,1
1670,-9999999,366842,1,685,1
1670,-9999999,371184,1,695,1
1670,-9999999,382609,1,703,1
1670,-9999999,407841,1,703,1
1670,-9999999,442863,1,691,1
1670,-9999999,587303,1,681,1
1670,-9999999,604390,1,731,1
1670,-9999999,607307,0,737,1
1670,-9999999,662128,1,760,1
1670,-9999999,663577,1,760,1
1670,-9999999,743898,1,760,1
1670,-9999999,844984,1,756,1
1670,-9999999,939255,1,758,1
1670,-9999999,1139912,1,895,1
1670,-9999999,1640062,0,883,1
1671,-9999999,465991,1,86,0
1671,-9999999,1572607,0,86,1
1678,-9999999,227729,1,549,0
1678,-9999999,876919,1,423,1
1678,-9999999,984694,1,459,1
1678,-9999999,1392152,1,398,1
1678,-9999999,1714637,1,402,1
1678,-9999999,1845806,1,84,1
1678,-9999999,1859080,0,114,1
1679,-9999999,497155,0,35,0
1679,-9999999,1556865,0,35,0
1680,-9999999,629543,1,155,0
1680,-9999999,981152,0,154,1
1681,-9999999,105326,0,8,
1682,-9999999,497168,0,23,0
1682,-9999999,1527464,1,136,0
1682,-9999999,1556877,0,136,1
1683,-9999999,25645,1,24,0
1683,-9999999,98048,1,27,1
1683,-9999999,254597,1,27,1
1683,-9999999,254754,1,2168,1
1683,-9999999,838568,0,38,1
1684,-9999999,66389,1,39,0
1684,-9999999,175513,1,41,1
1684,-9999999,616372,1,41,1
1684,-9999999,636018,1,40,1
1684,-9999999,1001501,1,37,1
1684,-9999999,1585472,0,34,1
1685,-9999999,136646,1,22,0
1685,-9999999,136803,1,21,1
1685,-9999999,720617,0,33,1
1686,-9999999,982162,0,87,0
1687,-9999999,497168,0,72,0
1687,-9999999,1049985,1,1758,0
1687,-9999999,1052661,1,1765,1
1687,-9999999,1209444,1,1758,1
1687,-9999999,1212626,1,1745,1
1687,-9999999,1527463,1,1746,1
1687,-9999999,1556876,0,1749,1
1688,-9999999,442361,1,15,0
1688,-9999999,1552251,0,984,1
1689,-9999999,6062,0,15,0
-9999999,6062,446973,1,15,0
1689,-9999999,497153,0,16,1
1689,-9999999,1556863,0,16,1
1690,-9999999,189969,0,15,0
1691,-9999999,384904,0,723,0
1692,-9999999,384904,0,221,0
1693,-9999999,497168,0,26,0
1693,-9999999,1527464,1,171,0
1693,-9999999,1556877,0,171,1
1694,-9999999,1093136,0,253,0
1695,-9999999,1372991,1,528,0
1695,-9999999,1736514,0,509,1
1696,-9999999,335306,1,322,0
1696,-9999999,1338415,0,314,1
1696,-9999999,1375612,0,309,1
1696,-9999999,1684863,0,309,1
1696,-9999999,1717380,1,311,1
1696,-9999999,1725269,1,311,1
1696,-9999999,1965723,0,314,1
1697,-9999999,1338416,0,80,0
1697,-9999999,1717382,1,77,0
1697,-9999999,1868170,1,77,1
1697,-9999999,1965725,0,78,1
1699,-9999999,426444,1,6,0
1699,-9999999,889951,1,6,1
1699,-9999999,1275585,1,6,1
1699,-9999999,1627206,0,6,1
1700,-9999999,426444,1,6,0
1700,-9999999,889951,1,6,1
1700,-9999999,990417,0,6,1
1698,-9999999,489051,1,28,0
1698,-9999999,1058340,0,27,1
1672,-9999999,471065,1,48,0
1672,-9999999,1338415,0,52,1
1672,-9999999,1717381,1,52,1
1672,-9999999,1965725,0,52,1
1701,-9999999,43517,1,17,0
1701,-9999999,507024,1,17,1
1701,-9999999,892658,1,17,1
1701,-9999999,1244279,0,17,1
1702,-9999999,43517,1,17,0
1702,-9999999,507024,1,17,1
1702,-9999999,607490,0,17,1
1703,-9999999,43517,1,11,
1703,-9999999,507024,1,95,1
1703,-9999999,892658,1,95,1
1703,-9999999,1064188,1,53,1
1703,-9999999,1244279,0,44,1
1704,-9999999,43517,1,95,0
1704,-9999999,507024,1,11,
1704,-9999999,607490,0,11,
1705,-9999999,43517,1,21,0
1705,-9999999,507024,1,135,1
1705,-9999999,892658,1,135,1
1705,-9999999,1064188,1,78,1
1705,-9999999,1244279,0,70,1
1706,-9999999,43517,1,135,0
1706,-9999999,507024,1,21,1
1706,-9999999,607490,0,21,1
1707,-9999999,1338416,0,62,0
1707,-9999999,1438363,1,61,0
1707,-9999999,1537793,1,57,1
1707,-9999999,1717380,1,56,1
1707,-9999999,1936310,1,56,1
1707,-9999999,1965723,0,56,1
1708,-9999999,475147,0,62,0
1709,-9999999,36549,1,366,0
1709,-9999999,111106,1,366,1
1709,-9999999,604991,1,393,1
1709,-9999999,1635862,1,408,1
1709,-9999999,1672100,1,411,1
1709,-9999999,1813085,1,424,1
1709,-9999999,1820017,1,413,1
1709,-9999999,1935558,0,429,1
1710,-9999999,433446,0,10,
1711,-9999999,2,1,31,0
-9999999,2,176657,0,31,1
1712,-9999999,465254,0,26,0
1713,-9999999,465247,0,26,0
1714,-9999999,454880,0,124,0
1714,-9999999,1082421,0,124,0
1715,-9999999,116769,1,73,0
1715,-9999999,1814684,0,57,1
1716,-9999999,1374362,0,91,0
1717,-9999999,81936,1,94,0
1717,-9999999,180166,1,93,1
1717,-9999999,198705,1,69,1
1717,-9999999,1896620,0,68,1
1718,-9999999,498329,1,174,0
1718,-9999999,1578266,0,174,1
1719,-9999999,1815548,0,32,0
1720,-9999999,3810,1,337,0
-9999999,3810,1236072,1,346,1
1720,-9999999,1249170,1,328,1
1720,-9999999,1600504,1,322,1
1720,-9999999,1808257,0,313,1
1721,-9999999,80446,0,1165,0
1721,-9999999,171874,1,1260,0
1721,-9999999,173216,1,1824,1
1721,-9999999,366060,0,1816,1
1721,-9999999,1123342,0,1836,1
1721,-9999999,1148563,1,1829,1
1721,-9999999,1372139,1,1801,1
1721,-9999999,1516522,1,1790,1
1721,-9999999,1598329,1,1828,1
1721,-9999999,1944324,0,1833,1
1722,-9999999,69209,1,235,0
1722,-9999999,1302669,1,242,1
1722,-9999999,1874855,0,228,1
1723,-9999999,96471,0,1055,0
1723,-9999999,108135,0,1055,0
1723,-9999999,632307,0,1060,0
1723,-9999999,787889,1,1100,0
1723,-9999999,848606,0,1043,1
1723,-9999999,1248262,1,999,1
1723,-9999999,1474454,1,997,1
1723,-9999999,1820447,0,1001,1
1724,-9999999,971843,0,251,0
1726,-9999999,18612,0,639,0
1726,-9999999,41626,1,799,0
1726,-9999999,237269,1,794,1
1726,-9999999,381652,1,791,1
1726,-9999999,809455,0,994,1
1727,-9999999,223704,1,210,0
1727,-9999999,283731,1,210,1
1727,-9999999,430085,1,189,1
1727,-9999999,1232260,1,189,1
1727,-9999999,1804446,0,176,1
1725,-9999999,70114,1,263,0
1725,-9999999,231278,1,248,1
1725,-9999999,231283,1,252,1
1725,-9999999,231554,1,310,1
1725,-9999999,232366,1,252,1
1725,-9999999,1291692,1,307,1
1725,-9999999,1350203,1,291,1
1725,-9999999,1842541,1,291,1
1725,-9999999,1863877,0,294,1
1728,-9999999,117777,1,876,0
1728,-9999999,125058,0,844,1
1728,-9999999,1172464,0,850,1
1729,-9999999,59797,1,32,0
1729,-9999999,285989,1,31,1
1729,-9999999,631982,0,261,1
1730,-9999999,21084,1,1383,0
1730,-9999999,21931,1,1382,1
1730,-9999999,27592,0,1383,1
1730,-9999999,990804,1,1382,1
1730,-9999999,1052907,1,1463,1
1730,-9999999,1216996,1,1434,1
1730,-9999999,1562989,0,1441,1
1731,-9999999,847,1,387,0
-9999999,847,6508,0,388,1
-9999999,6508,321557,1,387,1
1731,-9999999,1541906,0,394,1
1732,-9999999,144320,1,1780,0
1732,-9999999,301808,0,183,1
1733,-9999999,32601,0,895,0
1733,-9999999,203823,1,895,0
1733,-9999999,218691,1,1040,1
1733,-9999999,224488,1,938,1
1733,-9999999,370627,1,942,1
1733,-9999999,375382,0,991,1
1733,-9999999,581684,1,989,1
1733,-9999999,646626,1,1009,1
1733,-9999999,649323,1,1015,1
1733,-9999999,658113,1,1016,1
1733,-9999999,718271,0,1016,1
1733,-9999999,950122,0,997,1
1733,-9999999,1173696,1,1003,1
1733,-9999999,1198919,1,191,1
1733,-9999999,1343302,1,189,1
1733,-9999999,1771105,0,1832,1
1734,-9999999,219756,1,1470,0
1734,-9999999,1291695,1,1174,1
1734,-9999999,1517887,1,1148,1
1734,-9999999,1863880,0,1150,1
1735,-9999999,524172,0,74,0
1735,-9999999,740472,0,93,0
1735,-9999999,1712315,0,78,0
1736,-9999999,971843,0,93,0
1737,-9999999,971843,0,64,0
1738,-9999999,161164,1,57,0
1738,-9999999,161169,1,51,1
1738,-9999999,161440,1,75,1
1738,-9999999,162252,1,51,1
1738,-9999999,1280089,1,75,1
1738,-9999999,1793764,0,71,1
1739,-9999999,161164,1,122,0
1739,-9999999,161169,1,151,1
1739,-9999999,161440,1,151,1
1739,-9999999,162252,1,151,1
1739,-9999999,998001,1,151,1
1739,-9999999,1447838,1,151,1
1739,-9999999,1793763,0,151,1
1740,-9999999,1047406,0,76,0
1741,-9999999,59797,1,32,0
1741,-9999999,631983,0,31,1
1742,-9999999,18539,1,78,0
1742,-9999999,1716454,0,75,1
1743,-9999999,192226,1,32,0
1743,-9999999,232479,0,49,1
1743,-9999999,1562992,0,68,1
1744,-9999999,1266581,0,60,0
1745,-9999999,286819,0,30,0
1746,-9999999,564291,0,161,0
1746,-9999999,849045,1,161,0
1746,-9999999,1644124,0,161,1
1747,-9999999,372939,1,24,0
1747,-9999999,1043657,1,24,1
1747,-9999999,1476146,0,24,1
1748,-9999999,175377,1,38,0
1748,-9999999,1026870,1,38,1
1748,-9999999,1140142,1,29,1
1748,-9999999,1525213,0,23,1
1749,-9999999,749435,1,98,0
1749,-9999999,922226,1,64,1
1749,-9999999,943549,0,64,1
1749,-9999999,948486,1,64,1
1749,-9999999,1266289,0,64,1
1749,-9999999,1420151,1,64,1
1749,-9999999,1717251,0,64,1
1749,-9999999,1852640,0,62,1
1750,-9999999,433446,0,10,
1751,-9999999,414795,1,480,0
1751,-9999999,433626,1,546,1
1751,-9999999,965437,1,552,1
1751,-9999999,1056919,1,684,1
1751,-9999999,1259415,1,718,1
1751,-9999999,1280521,1,733,1
1751,-9999999,1367704,1,796,1
1751,-9999999,1428403,0,812,1
1751,-9999999,1792715,0,806,1
1752,-9999999,458225,1,501,0
1752,-9999999,1114897,1,528,1
1752,-9999999,1144609,1,587,1
1752,-9999999,1752060,0,613,1
1752,-9999999,1792717,0,53,1
1753,-9999999,1442,1,824,0
-9999999,1442,40656,0,41,1
1754,-9999999,40657,0,44,0
1755,-9999999,1035812,0,64,0
1756,-9999999,1217,1,44,0
-9999999,1217,35773,1,45,1
1756,-9999999,185641,0,62,1
1757,-9999999,231680,1,26,0
1757,-9999999,583301,0,26,1
1758,-9999999,258,1,299,0
-9999999,258,40165,1,162,1
1758,-9999999,42921,1,230,1
1758,-9999999,116046,1,209,1
1758,-9999999,281647,1,209,1
1758,-9999999,325055,1,221,1
1758,-9999999,331188,1,265,1
1758,-9999999,357567,1,265,1
1758,-9999999,496585,1,265,1
1758,-9999999,518024,1,264,1
1758,-9999999,548532,0,266,1
1759,-9999999,15940,0,18,0
1760,-9999999,15940,0,18,0
1761,-9999999,16089,1,10,
1761,-9999999,16096,1,15,1
1761,-9999999,415867,0,14,1
1762,-9999999,16204,1,2006,0
1762,-9999999,16211,1,1975,1
1762,-9999999,20505,1,1974,1
1762,-9999999,37839,1,1962,1
1762,-9999999,70619,1,1962,1
1762,-9999999,102410,1,1962,1
1762,-9999999,230828,1,1966,1
1762,-9999999,257710,1,1966,1
1762,-9999999,258282,1,1950,1
1762,-9999999,259103,1,1728,1
1762,-9999999,259763,0,1950,1
1762,-9999999,260556,1,1728,1
1762,-9999999,263518,1,1950,1
1762,-9999999,292598,1,1734,1
1762,-9999999,315508,1,1736,1
1762,-9999999,348778,0,1736,1
1762,-9999999,470575,1,1754,1
1762,-9999999,484042,1,887,1
1762,-9999999,488160,1,887,1
1762,-9999999,502745,1,890,1
1762,-9999999,518833,1,886,1
1762,-9999999,519438,1,886,1
1762,-9999999,566187,1,881,1
1762,-9999999,566201,1,884,1
1762,-9999999,574586,1,884,1
1762,-9999999,599035,1,764,1
1762,-9999999,689272,1,765,1
1762,-9999999,701136,1,763,1
1762,-9999999,737232,1,763,1
1762,-9999999,842559,1,758,1
1762,-9999999,898282,1,759,1
1762,-9999999,1052755,0,761,1
1763,-9999999,609,1,244,0
-9999999,609,214626,1,244,1
1763,-9999999,241508,1,131,1
1763,-9999999,242080,1,131,1
1763,-9999999,242901,1,131,1
1763,-9999999,243561,0,244,1
1763,-9999999,244354,1,244,1
1763,-9999999,247316,1,244,1
1763,-9999999,299307,1,244,1
1763,-9999999,558389,1,244,1
1763,-9999999,559386,1,131,1
1763,-9999999,684940,1,131,1
1763,-9999999,721036,1,131,1
1763,-9999999,826363,1,131,1
1763,-9999999,1036560,0,131,1
1764,-9999999,214626,1,18,0
1764,-9999999,241508,1,131,1
1764,-9999999,242080,1,131,1
1764,-9999999,242901,1,131,1
1764,-9999999,299309,1,18,1
1764,-9999999,399775,0,18,1
1765,-9999999,7,1,17,0
-9999999,7,242081,1,16,1
1765,-9999999,242903,1,13,1
1765,-9999999,247383,0,16,1
1765,-9999999,399778,0,13,1
1766,-9999999,7,1,279,0
-9999999,7,242003,1,278,1
1766,-9999999,242081,1,299,1
1766,-9999999,243431,1,278,1
1766,-9999999,243563,0,299,1
1766,-9999999,247142,1,278,1
1766,-9999999,299310,1,299,1
1766,-9999999,558392,1,275,1
1766,-9999999,684944,1,143,1
1766,-9999999,1036565,0,143,1
1767,-9999999,528,0,10,
-9999999,528,1670,1,9,
-9999999,1670,2735,1,10,
-9999999,2735,13220,0,9,
1767,-9999999,1736447,0,10,
1673,-9999999,800660,1,109,0
1673,-9999999,1471378,1,86,1
1673,-9999999,1579449,1,86,1
1673,-9999999,1903867,0,88,1
1674,-9999999,1670,1,23,0
-9999999,1670,13221,0,23,1
1674,-9999999,42962,1,23,1
1674,-9999999,215700,1,23,1
1674,-9999999,1736447,0,23,1
1675,-9999999,528,0,15,0
-9999999,528,1670,1,15,0
-9999999,1670,2735,1,15,1
-9999999,2735,13220,0,15,1
1675,-9999999,1736447,0,15,1
1676,-9999999,454952,1,565,0
