id,start,end,event,size,state
359,1338411,1690334,1,211,1
359,1690334,1717376,1,144,1
359,1717376,1802717,0,144,1
360,0,1450598,0,27,0
361,0,122094,1,67,0
361,122094,163759,0,77,1
362,0,6230,1,77,0
362,6230,97361,1,82,1
362,97361,430728,1,80,1
362,430728,1338414,0,80,1
362,1338414,1717380,1,67,1
