name,addr,city,phone,type,class
shaan,57 w. 48th st.,?,?,?,349
sofia fabulous pizza,1022 madison ave.  near 79th st.,?,212/734-2676,?,?
spring street natural restaurant & bar,62 spring st. at lafayette st.,?,212/966-0290,?,351
stage deli,834 7th ave.  between 53rd and 54th sts.,?,?,?,352
stingray,428 amsterdam ave.  between 80th and 81st sts.,?,212/501-7515,?,?
sweet'n'tart cafe,76 mott st. at canal st.,?,?,?,354
t salon,143 mercer st. at prince st.,?,?,?,?
tang pavillion,65 w. 55th st.,new york,?,?,?
tapika,950 8th ave. at 56th st.,?,?,american,357
teresa's,103 1st ave.  between 6th and 7th sts.,?,?,?,358
terrace,400 w. 119th st.  between amsterdam and morningside aves.,?,?,continental,359
the coffee pot,350 9th ave. at 49th st.,?,212/265-3566,coffee bar,360
the savannah club,2420 broadway at 89th st.,?,?,?,?
trattoria dell'arte,900 7th ave.  between 56th and 57th sts.,?,?,?,?
triangolo,345 e. 83rd st.,new york,?,?,363
tribeca grill,375 greenwich st.  near franklin st.,?,212/941-3900,?,?
trois jean,154 e. 79th st.  between lexington and 3rd aves.,?,212/988-4858,?,?
tse yang,34 e. 51st st.,new york,?,?,?
turkish kitchen,386 3rd ave.  between 27th and 28th sts.,new york,?,?,?
two two two,222 w. 79th st.,new york,?,?,368
veniero's pasticceria,342 e. 11th st.  near 1st ave.,?,212/674-7264,coffee bar,?
verbena,54 irving pl. at 17th st.,?,?,american,?
victor's cafe,52 236 w. 52nd st.,new york,212/586-7714,?,371
vince & eddie's,70 w. 68th st.,?,212/721-0068,?,372
vong,200 e. 54th st.,new york,?,?,?
water club,500 e. 30th st.,?,212/683-3333,american,?
west,63rd street steakhouse 44 w. 63rd st.,new york,?,?,?
xunta,174 1st ave.  between 10th and 11th sts.,new york,212/614-0620,mediterranean,?
zen palate,34 union sq. e at 16th st.,new york,212/614-9291,?,?
zoe,90 prince st.  between broadway and mercer st.,?,?,?,378
abbey,163 ponce de leon ave.,?,?,?,379
aleck's barbecue heaven,783 martin luther king jr. dr.,?,404/525-2062,barbecue,?
annie's thai castle,3195 roswell rd.,?,404/264-9546,asian,381
anthonys,3109 piedmont rd.  just south of peachtree rd.,?,?,american,?
atlanta fish market,265 pharr rd.,?,?,?,?
beesley's of buckhead,260 e. paces ferry road,?,?,?,?
bertolini's,3500 peachtree rd.  phipps plaza,?,404/233-2333,italian,?
bistango,1100 peachtree st.,atlanta,?,?,?
cafe renaissance,7050 jimmy carter blvd.  norcross,?,?,american,?
camille's,1186 n. highland ave.,?,404/872-7203,?,388
cassis,3300 peachtree rd.  grand hyatt,?,404/365-8100,mediterranean,?
city grill,50 hurt plaza,atlanta,?,international,390
coco loco,40  buckhead crossing mall on the sidney marcus blvd.,?,404/364-0212,?,?
colonnade restaurant,1879 cheshire bridge rd.,atlanta,?,?,392
dante's down the hatch  buckhead,3380 peachtree rd.,?,404/266-1600,continental,393
dante's down the hatch,underground underground mall  underground atlanta,?,?,continental,?
fat matt's rib shack,1811 piedmont ave.  near cheshire bridge rd.,atlanta,?,barbecue,?
french quarter food shop,923 peachtree st.  at 8th st.,?,?,?,?
holt bros. bar-b-q,6359 jimmy carter blvd.  at buford hwy.  norcross,?,?,?,397
horseradish grill,4320 powers ferry rd.,?,404/255-7277,southern,?
hsu's gourmet,192 peachtree center ave.  at international blvd.,atlanta,?,asian,399
imperial fez,2285 peachtree rd.  peachtree battle condominium,atlanta,?,mediterranean,?
kamogawa,3300 peachtree rd.  grand hyatt,atlanta,?,?,401
la grotta at ravinia dunwoody rd.,holiday inn/crowne plaza at ravinia  dunwoody,atlanta,?,?,?
little szechuan,c buford hwy.  northwoods plaza  doraville,atlanta,?,asian,?
lowcountry barbecue,6301 roswell rd.  sandy springs plaza  sandy springs,atlanta,?,?,404
luna si,1931 peachtree rd.,atlanta,?,?,?
mambo restaurante cubano,1402 n. highland ave.,?,?,caribbean,?
mckinnon's louisiane,3209 maple dr.,?,404/237-1313,southern,?
mi spia dunwoody rd.,park place  across from perimeter mall  dunwoody,?,?,?,?
nickiemoto's: a sushi bar,247 buckhead ave.  east village sq.,?,404/842-0334,?,?
palisades,1829 peachtree rd.,?,404/350-6755,continental,?
pleasant peasant,555 peachtree st.  at linden ave.,atlanta,404/874-3223,?,?
pricci,500 pharr rd.,?,404/237-2941,?,?
r.j.'s uptown kitchen & wine bar,870 n. highland ave.,?,?,?,?
rib ranch,25 irby ave.,atlanta,?,barbecue,?
sa tsu ki,3043 buford hwy.,?,?,?,415
sato sushi and thai,6050 peachtree pkwy.  norcross,atlanta,770/449-0033,?,?
south city kitchen,1144 crescent ave.,atlanta,404/873-7358,?,417
south of france,2345 cheshire bridge rd.,?,404/325-6963,french,?
stringer's fish camp and oyster bar,3384 shallowford rd.  chamblee,atlanta,770/458-7145,?,?
sundown cafe,2165 cheshire bridge rd.,?,?,american,?
taste of new orleans,889 w. peachtree st.,?,?,?,?
tomtom,3393 peachtree rd.,atlanta,?,continental,?
antonio's,3700 w. flamingo,?,?,?,423
bally's big kitchen,3645 las vegas blvd. s,las vegas,702/739-4111,buffets,?
bamboo garden,4850 flamingo rd.,las vegas,?,?,425
battista's hole in the wall,4041 audrie st. at flamingo rd.,?,?,?,?
bertolini's,3570 las vegas blvd. s,las vegas,702/735-4663,?,?
binion's coffee shop,128 fremont st.,?,?,?,?
bistro,3400 las vegas blvd. s,las vegas,?,?,?
broiler,4111 boulder hwy.,las vegas,?,?,430
bugsy's diner,3555 las vegas blvd. s,?,?,?,?
cafe michelle,1350 e. flamingo rd.,las vegas,702/735-8686,?,?
cafe roma,3570 las vegas blvd. s,?,702/731-7547,?,?
capozzoli's,3333 s. maryland pkwy.,?,?,?,?
carnival world,3700 w. flamingo rd.,?,?,buffets,435
center stage plaza hotel,1 main st.,?,?,?,436
circus circus,2880 las vegas blvd. s,las vegas,?,buffets,437
empress court,3570 las vegas blvd. s,?,702/731-7888,?,438
feast,2411 w. sahara ave.,?,?,buffets,439
golden nugget hotel,129 e. fremont st.,las vegas,?,?,440
golden steer,308 w. sahara ave.,las vegas,702/384-4470,steak houses,441
lillie langtry's,129 e. fremont st.,las vegas,?,?,?
mandarin court,1510 e. flamingo rd.,las vegas,?,asian,443
margarita's mexican cantina,3120 las vegas blvd. s,?,702/794-8200,mexican,?
mary's diner,5111 w. boulder hwy.,?,702/454-8073,?,?
mikado,3400 las vegas blvd. s,las vegas,702/791-7111,asian,?
pamplemousse,400 e. sahara ave.,?,?,?,?
ralph's diner,3000 las vegas blvd. s,?,?,coffee shops/diners,?
the bacchanal,3570 las vegas blvd. s,las vegas,702/731-7525,?,?
venetian,3713 w. sahara ave.,?,?,italian,?
viva mercado's,6182 w. flamingo rd.,?,702/871-8826,mexican,451
yolie's,3900 paradise rd.,?,?,?,?
2223,2223 market st.,san francisco,?,?,?
acquarello,1722 sacramento st.,?,?,italian,?
bardelli's,243 o'farrell st.,san francisco,?,old san francisco,455
betelnut,2030 union st.,?,415/929-8855,asian,456
bistro roti,155 steuart st.,?,415/495-6500,?,?
bix,56 gold st.,?,?,american,458
bizou,598 fourth st.,?,?,?,459
buca giovanni,800 greenwich st.,?,415/776-7766,italian,?
cafe adriano,3347 fillmore st.,?,?,italian,?
cafe marimba,2317 chestnut st.,?,?,?,462
california culinary academy,625 polk st.,?,?,?,463
capp's corner,1600 powell st.,san francisco,415/989-2589,italian,?
carta,1772 market st.,?,415/863-3516,american,?
chevys,4th and howard sts.,san francisco,?,?,466
cypress club,500 jackson st.,san francisco,?,american,?
des alpes,732 broadway,?,?,french,?
faz,161 sutter st.,san francisco,415/362-0404,greek and middle eastern,469
fog city diner,1300 battery st.,?,?,american,?
garden court,market and new montgomery sts.,?,?,old san francisco,?
gaylord's,ghirardelli sq.,san francisco,415/771-8822,asian,?
grand cafe hotel monaco,501 geary st.,?,?,american,?
greens,bldg. a fort mason,san francisco,415/771-6222,?,?
harbor village,4 embarcadero center,san francisco,?,?,?
harris',2100 van ness ave.,?,?,?,?
harry denton's,161 steuart st.,?,?,american,477
hayes street grill,320 hayes st.,?,415/863-5545,?,?
helmand,430 broadway,?,?,?,?
hong kong flower lounge,5322 geary blvd.,san francisco,415/668-8998,asian,480
hong kong villa,2332 clement st.,?,415/752-8833,asian,481
hyde street bistro,1521 hyde st.,?,415/441-7778,?,482
il fornaio levi's plaza,1265 battery st.,?,415/986-0100,?,?
izzy's steak & chop house,3345 steiner st.,san francisco,?,?,?
jack's,615 sacramento st.,?,415/986-9854,old san francisco,?
kabuto sushi,5116 geary blvd.,?,?,asian,?
katia's,600 5th ave.,?,415/668-9292,,?
kuleto's,221 powell st.,?,?,?,?
kyo-ya. sheraton palace hotel,2 new montgomery st.  at market st.,san francisco,415/546-5000,asian,?
l'osteria del forno,519 columbus ave.,?,?,?,490
le central,453 bush st.,?,?,?,491
le soleil,133 clement st.,san francisco,?,?,?
macarthur park,607 front st.,san francisco,?,?,?
manora,3226 mission st.,san francisco,?,asian,?
maykadeh,470 green st.,?,?,?,495
mccormick & kuleto's,ghirardelli sq.,san francisco,?,?,?
millennium,246 mcallister st.,?,?,vegetarian,?
moose's,1652 stockton st.,?,415/989-7800,?,?
north india,3131 webster st.,?,?,asian,499
one market,1 market st.,san francisco,?,?,500
oritalia,1915 fillmore st.,?,?,?,?
pacific pan pacific hotel,500 post st.,?,?,?,?
palio d'asti,640 sacramento st.,?,?,italian,?
pane e vino,3011 steiner st.,?,?,?,504
pastis,1015 battery st.,san francisco,?,?,?
perry's,1944 union st.,?,415/922-9022,american,?
r&g lounge,631 b kearny st.,san francisco,?,?,?
rubicon,558 sacramento st.,?,?,american,?
rumpus,1 tillman pl.,san francisco,415/421-2300,american,?
sanppo,1702 post st.,?,?,asian,?
scala's bistro,432 powell st.,?,?,?,511
south park cafe,108 south park,?,415/495-7275,?,?
splendido embarcadero,4,san francisco,?,mediterranean,?
stars,150 redwood alley,?,?,?,?
stars cafe,500 van ness ave.,?,?,american,?
stoyanof's cafe,1240 9th ave.,?,?,?,516
straits cafe,3300 geary blvd.,san francisco,?,?,517
suppenkuche,601 hayes st.,?,?,russian/german,518
tadich grill,240 california st.,?,?,seafood,519
the heights,3235 sacramento st.,?,?,?,520
thepin,298 gough st.,?,?,?,521
ton kiang,3148 geary blvd.,?,?,?,522
vertigo,600 montgomery st.,san francisco,?,mediterranean,523
vivande porta via,2125 fillmore st.,san francisco,415/346-4430,?,524
vivande ristorante,670 golden gate ave.,?,?,?,?
world wrapps,2257 chestnut st.,?,415/563-9727,american,?
wu kong,101 spear st.,san francisco,?,asian,?
yank sing,427 battery st.,san francisco,415/541-4949,asian,528
yaya cuisine,1220 9th ave.,?,?,?,529
yoyo tsumami bistro,1611 post st.,?,415/922-7788,?,?
zarzuela,2000 hyde st.,san francisco,415/346-0800,?,531
zuni cafe & grill,1658 market st.,san francisco,415/552-2522,?,532
apple pan  the,10801 w. pico blvd.,west la,?,?,?
asahi ramen,2027 sawtelle blvd.,?,?,?,?
baja fresh,3345 kimber dr.,?,?,?,536
belvedere  the,9882 little santa monica blvd.,?,310-788-2306,?,?
benita's frites,1433 third st. promenade,santa monica,?,?,538
bernard's,515 s. olive st.,?,?,?,539
bistro 45,45 s. mentor ave.,?,?,californian,?
brent's deli,19565 parthenia ave.,?,?,?,?
brighton coffee shop,9600 brighton way,beverly hills,?,?,?
bristol farms market cafe,1570 rosecrans ave. s.,?,?,?,543
bruno's,3838 centinela ave.,?,?,?,?
cafe '50s,838 lincoln blvd.,?,?,?,?
cafe blanc,9777 little santa monica blvd.,?,?,?,?
cassell's,3266 w. sixth st.,?,?,hamburgers,547
chez melange,1716 pch,?,?,eclectic,548
diaghilev,1020 n. san vicente blvd.,?,310-854-1111,?,549
don antonio's,1136 westwood blvd.,westwood,310-209-1422,?,?
duke's,8909 sunset blvd.,?,310-652-3100,coffee shops,?
falafel king,1059 broxton ave.,?,310-208-4444,middle eastern,552
feast from the east,1949 westwood blvd.,?,?,?,553
gumbo pot  the,6333 w. third st.,la,?,cajun/creole,554
hollywood hills coffee shop,6145 franklin ave.,?,213-467-7678,coffee shops,?
indo cafe,10428 1/2 national blvd.,?,310-815-1290,indonesian,?
jan's family restaurant,8424 beverly blvd.,?,?,?,?
jiraffe,502 santa monica blvd,santa monica,?,?,?
jody maroni's sausage kingdom,2011 ocean front walk,?,310-306-1995,?,559
joe's,1023 abbot kinney blvd.,venice,310-399-5811,?,560
john o'groats,10516 w. pico blvd.,west la,310-204-0692,?,?
johnnie's pastrami,4017 s. sepulveda blvd.,culver city,310-397-6654,?,?
johnny reb's southern smokehouse,4663 long beach blvd.,long beach,?,?,563
johnny rockets (la),7507 melrose ave.,?,213-651-3361,?,?
killer shrimp,4000 colfax ave.,studio city,?,seafood,?
kokomo cafe,6333 w. third st.,?,?,american,?
koo koo roo,8393 w. beverly blvd.,?,213-655-9045,?,?
la cachette,10506 little santa monica blvd.,?,?,french (new),?
la salsa (la),22800 pch,?,310-456-6299,mexican,?
la serenata de garibaldi,1842 e. first,?,213-265-2887,?,570
langer's,704 s. alvarado st.,la,213-483-8050,?,571
local nochol,30869 thousand oaks blvd.,westlake village,818-706-7706,?,?
main course  the,10509 w. pico blvd.,rancho park,?,?,?
mani's bakery & espresso bar,519 s. fairfax ave.,la,?,?,?
martha's,22nd street grill 25 22nd,?,310-376-7786,american,575
maxwell's cafe,13329 washington blvd.,?,?,?,576
michael's (los angeles),1147 third st.,santa monica,310-451-0843,californian,577
mishima,8474 w. third st.,la,?,?,?
mo better meatty meat,7261 melrose ave.,?,?,?,579
mulberry st.,17040 ventura blvd.,encino,?,?,?
ocean park cafe,3117 ocean park blvd.,?,310-452-5728,american,?
ocean star,145 n. atlantic blvd.,?,?,?,582
original pantry bakery,875 s. figueroa st. downtown,la,?,?,583
parkway grill,510 s. arroyo pkwy.,?,?,?,?
pho hoa,642 broadway,?,?,vietnamese,585
pink's famous chili dogs,709 n. la brea ave.,la,?,?,?
poquito mas,2635 w. olive ave.,burbank,?,mexican,?
r-23,923 e. third st.,?,?,?,?
rae's,2901 pico blvd.,?,310-828-7937,diners,?
rubin's red hots,15322 ventura blvd.,?,818-905-6515,?,?
ruby's (la),45 s. fair oaks ave.,pasadena,818-796-7829,diners,591
russell's burgers,1198 pch,seal beach,310-596-9556,hamburgers,592
ruth's chris steak house (los angeles),224 s. beverly dr.,?,?,steakhouses,?
shiro,1505 mission st. s.,pasadena,818-799-4774,?,594
sushi nozawa,11288 ventura blvd.,?,?,japanese,595
sweet lady jane,8360 melrose ave.,?,?,?,596
taiko,11677 san vicente blvd.,?,310-207-7782,noodle shops,597
tommy's,2575 beverly blvd.,?,?,?,?
uncle bill's pancake house,1305 highland ave.,manhattan beach,?,?,599
water grill,544 s. grand ave.,?,?,?,?
zankou chicken,1415 e. colorado st.,?,?,?,?
afghan kebab house,764 ninth ave.,new york city,?,afghan,602
arcadia,21 e. 62nd st.,?,212-223-2900,?,?
benny's burritos,93 ave. a,new york city,?,?,?
cafe con leche,424 amsterdam ave.,new york city,?,?,605
corner bistro,331 w. fourth st.,?,?,hamburgers,?
cucina della fontana,368 bleecker st.,?,212-242-0636,italian,?
cucina di pesce,87 e. fourth st.,new york city,212-260-6800,?,?
darbar,44 w. 56th st.,?,212-432-7227,?,609
ej's luncheonette,432 sixth ave.,?,212-473-5555,diners,?
edison cafe,228 w. 47th st.,?,?,?,611
elias corner,24-02 31st st.,queens,718-932-1510,greek,612
good enough to eat,483 amsterdam ave.,?,212-496-0163,american,613
gray's papaya,2090 broadway,?,212-799-0243,?,614
il mulino,86 w. third st.,?,?,?,?
jackson diner,37-03 74th st.,?,?,?,616
joe's shanghai,9 pell st.,queens,?,chinese,?
john's pizzeria,48 w. 65th st.,?,212-721-7001,?,?
kelley & ping,127 greene st.,?,212-228-1212,?,?
kiev,117 second ave.,new york city,212-674-4040,?,?
kuruma zushi,2nd fl.,new york city,212-317-2802,japanese,?
la caridad,2199 broadway,new york city,212-874-2780,?,622
la grenouille,3 e. 52nd st.,?,?,?,623
lemongrass grill,61a seventh ave.,?,?,?,?
lombardi's,32 spring st.,?,?,?,?
marnie's noodle shop,466 hudson st.,?,212-741-3214,asian,626
menchanko-tei,39 w. 55th st.,?,?,japanese,627
mitali east-west,296 bleecker st.,new york city,212-989-1367,?,628
monsoon (ny),435 amsterdam ave.,?,212-580-8686,thai,?
moustache,405 atlantic ave.,brooklyn,?,?,630
nobu,105 hudson st.,?,?,?,631
one if by land  tibs,17 barrow st.,?,?,?,632
oyster bar,lower level,?,?,?,?
palm,837 second ave.,?,?,?,634
palm too,840 second ave.,?,?,?,635
patsy's pizza,19 old fulton st.,?,?,?,636
peter luger steak house,178 broadway,brooklyn,718-387-7400,?,?
rose of india,308 e. sixth st.,new york city,212-533-5011,indian,?
sam's noodle shop,411 third ave.,?,?,?,639
sarabeth's,1295 madison ave.,?,?,?,?
sparks steak house,210 e. 46th st.,new york city,212-687-4855,?,?
stick to your ribs,5-16 51st ave.,queens,?,?,?
sushisay,38 e. 51st st.,?,212-755-1780,japanese,643
sylvia's,328 lenox ave.,new york city,?,?,?
szechuan hunan cottage,1588 york ave.,new york city,?,chinese,645
szechuan kitchen,1460 first ave.,?,?,?,?
teresa's,80 montague st.,?,?,?,?
thai house cafe,151 hudson st.,?,212-334-1085,?,?
thailand restaurant,106 bayard st.,?,?,thai,?
veselka,144 second ave.,new york city,?,ukrainian,?
westside cottage,689 ninth ave.,new york city,?,chinese,651
windows on the world,107th fl.,?,?,?,652
wollensky's grill,205 e. 49th st.,?,212-753-0444,?,653
yama,122 e. 17th st.,new york city,212-475-0969,?,654
zarela,953 second ave.,?,?,mexican,?
andre's french restaurant,401 s. 6th st.,las vegas,?,french (classic),656
buccaneer bay club,3300 las vegas blvd. s.,las vegas,702-894-7350,continental,?
buzio's in the rio,3700 w. flamingo rd.,las vegas,?,?,?
emeril's new orleans fish house,3799 las vegas blvd. s.,?,?,seafood,?
fiore rotisserie & grille,3700 w. flamingo rd.,las vegas,?,?,?
hugo's cellar,202 e. fremont st.,?,?,continental,661
madame ching's,3300 las vegas blvd. s.,?,?,?,?
mayflower cuisinier,4750 w. sahara ave.,?,?,chinese,663
michael's (las vegas),3595 las vegas blvd. s.,las vegas,?,?,664
monte carlo,3145 las vegas blvd. s.,?,702-733-4524,?,665
moongate,3400 las vegas blvd. s.,?,?,?,?
morton's of chicago (las vegas),3200 las vegas blvd. s.,?,702-893-0703,steakhouses,?
nicky blair's,3925 paradise rd.,?,?,?,?
piero's restaurant,355 convention center dr.,las vegas,?,?,?
spago (las vegas),3500 las vegas blvd. s.,las vegas,702-369-6300,?,670
steakhouse  the,128 e. fremont st.,las vegas,702-382-1600,steakhouses,671
stefano's,129 fremont st.,?,702-385-7111,?,?
sterling brunch,3645 las vegas blvd. s.,?,702-739-4651,eclectic,?
tre visi,3799 las vegas blvd. s.,las vegas,?,?,674
103 west,103 w. paces ferry rd.,atlanta,?,?,675
alon's at the terrace,659 peachtree st.,?,?,?,676
baker's cajun cafe,1134 euclid ave.,atlanta,404-223-5039,?,?
barbecue kitchen,1437 virginia ave.,?,404-766-9906,bbq,678
bistro  the,56 e. andrews dr. nw,?,?,french bistro,679
bobby & june's kountry kitchen,375 14th st.,atlanta,404-876-3872,southern/soul,680
bradshaw's restaurant,2911 s. pharr court,?,?,southern/soul,?
brookhaven cafe,4274 peachtree rd.,?,404-231-5907,vegetarian,?
cafe sunflower,5975 roswell rd.,?,404-256-1675,?,683
canoe,4199 paces ferry rd.,atlanta,770-432-2663,american (new),?
carey's,1021 cobb pkwy. se,marietta,770-422-8042,?,?
carey's corner,1215 powers ferry rd.,marietta,770-933-0909,?,?
chops,70 w. paces ferry rd.,?,404-262-2675,?,687
chopstix,4279 roswell rd.,atlanta,?,chinese,688
deacon burton's soulfood restaurant,1029 edgewood ave. se,?,?,?,689
eats,600 ponce de leon ave.,?,404-888-9149,italian,690
flying biscuit  the,1655 mclendon ave.,?,?,?,?
frijoleros,1031 peachtree st. ne,?,404-892-8226,tex-mex,692
greenwood's,1087 green st.,roswell,?,southern/soul,693
harold's barbecue,171 mcdonough blvd.,atlanta,?,bbq,?
havana sandwich shop,2905 buford hwy.,atlanta,?,?,?
house of chan,2469 cobb pkwy.,?,770-955-9444,?,696
indian delights,3675 satellite blvd.,?,100-813-8212,?,697
java jive,790 ponce de leon ave.,atlanta,?,coffee shops,698
johnny rockets (at),2970 cobb pkwy.,?,770-955-6068,?,?
kalo's coffee house,1248 clairmont rd.,decatur,?,?,?
la fonda latina,4427 roswell rd.,?,404-303-8201,?,701
lettuce souprise you (at),3525 mall blvd.,?,770-418-9969,?,?
majestic,1031 ponce de leon ave.,atlanta,?,diners,?
morton's of chicago (atlanta),303 peachtree st. ne,?,?,?,704
my thai,1248 clairmont rd.,?,404-636-4280,?,705
nava,3060 peachtree rd.,?,404-240-1984,southwestern,706
nuevo laredo cantina,1495 chattahoochee ave. nw,?,404-352-9009,?,?
original pancake house (at),4330 peachtree rd.,?,404-237-4116,?,708
palm  the (atlanta),3391 peachtree rd. ne,?,?,steakhouses,709
rainbow restaurant,2118 n. decatur rd.,?,?,?,?
ritz-carlton cafe (atlanta),181 peachtree st.,?,?,american (new),?
riviera,519 e. paces ferry rd.,?,?,?,712
silver skillet  the,200 14th st. nw,?,404-874-1388,coffee shops,?
soto,3330 piedmont rd.,?,?,japanese,714
thelma's kitchen,764 marietta st. nw,?,?,?,?
tortillas,774 ponce de leon ave. ne,atlanta,?,tex-mex,716
van gogh's restaurant & bar,70 w. crossville rd.,?,770-993-1156,?,?
veggieland,220 sandy springs circle,atlanta,?,vegetarian,718
white house restaurant,3172 peachtree rd. ne,?,?,?,719
zab-e-lee,4837 old national hwy.,?,404-768-2705,thai,720
bill's place,2315 clement st.,?,415-221-5262,hamburgers,?
cafe flore,2298 market st.,san francisco,415-621-8579,?,?
caffe greco,423 columbus ave.,?,?,continental,?
campo santo,240 columbus ave.,?,?,?,?
cha cha cha's,1805 haight st.,?,415-386-5758,caribbean,725
doidge's,2217 union st.,san francisco,?,american,?
dottie's true blue cafe,522 jones st.,?,?,diners,727
dusit thai,3221 mission st.,?,?,?,?
ebisu,1283 ninth ave.,san francisco,415-566-1770,?,729
emerald garden restaurant,1550 california st.,san francisco,?,?,730
eric's chinese restaurant,1500 church st.,?,?,?,?
hamburger mary's,1582 folsom st.,?,?,hamburgers,?
kelly's on trinity,333 bush st.,?,415-362-4454,?,?
la cumbre,515 valencia st.,san francisco,?,?,734
la mediterranee,288 noe st.,san francisco,?,?,735
la taqueria,2889 mission st.,?,?,?,736
mario's bohemian cigar store cafe,2209 polk st.,san francisco,?,italian,737
marnee thai,2225 irving st.,?,415-665-9500,?,?
mel's drive-in,3355 geary st.,?,?,?,?
mo's burgers,1322 grant st.,?,415-788-3779,?,?
phnom penh cambodian restaurant,631 larkin st.,?,?,?,741
roosevelt tamale parlor,2817 24th st.,?,415-550-9213,?,742
sally's cafe & bakery,300 de haro st.,?,?,?,743
san francisco bbq,1328 18th st.,?,415-431-8956,thai,744
slanted door,584 valencia st.,san francisco,?,vietnamese,?
swan oyster depot,1517 polk st.,san francisco,?,?,?
thep phanom,400 waller st.,san francisco,?,?,747
ti couz,3108 16th st.,?,?,?,?
trio cafe,1870 fillmore st.,?,415-563-2248,?,?
tu lan,8 sixth st.,?,415-626-0927,vietnamese,750
vicolo pizzeria,201 ivy st.,san francisco,415-863-2382,?,?
wa-ha-ka oaxaca mexican grill,2141 polk st.,san francisco,415-775-1055,?,?
