name,addr,city,phone,type,class
stage deli,834 7th ave.  between 53rd and 54th sts.,?,212/245-7850,?,352
stingray,428 amsterdam ave.  between 80th and 81st sts.,?,?,?,?
sweet'n'tart cafe,76 mott st. at canal st.,?,?,?,?
t salon,143 mercer st. at prince st.,new york,?,?,355
tang pavillion,65 w. 55th st.,new york,212/956-6888,asian,356
tapika,950 8th ave. at 56th st.,new york,?,american,?
teresa's,103 1st ave.  between 6th and 7th sts.,new york,?,?,?
terrace,400 w. 119th st.  between amsterdam and morningside aves.,?,212/666-9490,?,?
the coffee pot,350 9th ave. at 49th st.,?,212/265-3566,?,360
the savannah club,2420 broadway at 89th st.,?,?,?,?
trattoria dell'arte,900 7th ave.  between 56th and 57th sts.,?,?,?,362
triangolo,345 e. 83rd st.,?,?,?,?
tribeca grill,375 greenwich st.  near franklin st.,new york,212/941-3900,?,?
trois jean,154 e. 79th st.  between lexington and 3rd aves.,new york,?,?,?
tse yang,34 e. 51st st.,?,212/688-5447,?,?
turkish kitchen,386 3rd ave.  between 27th and 28th sts.,new york,212/679-1810,?,367
two two two,222 w. 79th st.,?,212/799-0400,?,368
veniero's pasticceria,342 e. 11th st.  near 1st ave.,?,?,coffee bar,369
verbena,54 irving pl. at 17th st.,new york,?,?,?
victor's cafe,52 236 w. 52nd st.,new york,?,?,371
vince & eddie's,70 w. 68th st.,new york,?,american,372
vong,200 e. 54th st.,?,?,american,?
water club,500 e. 30th st.,?,?,american,?
west,63rd street steakhouse 44 w. 63rd st.,?,212/246-6363,?,375
xunta,174 1st ave.  between 10th and 11th sts.,new york,?,mediterranean,376
zen palate,34 union sq. e at 16th st.,new york,?,and 212/614-9345 asian,?
zoe,90 prince st.  between broadway and mercer st.,?,212/966-6722,?,?
abbey,163 ponce de leon ave.,?,?,?,379
aleck's barbecue heaven,783 martin luther king jr. dr.,?,?,barbecue,380
annie's thai castle,3195 roswell rd.,?,404/264-9546,?,?
anthonys,3109 piedmont rd.  just south of peachtree rd.,atlanta,?,american,?
atlanta fish market,265 pharr rd.,?,?,?,?
beesley's of buckhead,260 e. paces ferry road,?,404/264-1334,?,384
bertolini's,3500 peachtree rd.  phipps plaza,?,404/233-2333,?,?
bistango,1100 peachtree st.,?,?,mediterranean,386
cafe renaissance,7050 jimmy carter blvd.  norcross,?,770/441--0291,?,387
camille's,1186 n. highland ave.,?,?,italian,388
cassis,3300 peachtree rd.  grand hyatt,?,?,mediterranean,389
city grill,50 hurt plaza,?,404/524-2489,international,?
coco loco,40  buckhead crossing mall on the sidney marcus blvd.,?,404/364-0212,?,?
colonnade restaurant,1879 cheshire bridge rd.,atlanta,404/874-5642,?,?
dante's down the hatch  buckhead,3380 peachtree rd.,?,404/266-1600,?,?
dante's down the hatch,underground underground mall  underground atlanta,?,404/577-1800,?,394
fat matt's rib shack,1811 piedmont ave.  near cheshire bridge rd.,?,?,barbecue,?
french quarter food shop,923 peachtree st.  at 8th st.,?,?,southern,?
holt bros. bar-b-q,6359 jimmy carter blvd.  at buford hwy.  norcross,?,770/242-3984,?,?
horseradish grill,4320 powers ferry rd.,?,?,?,?
hsu's gourmet,192 peachtree center ave.  at international blvd.,atlanta,?,?,399
imperial fez,2285 peachtree rd.  peachtree battle condominium,atlanta,?,?,?
kamogawa,3300 peachtree rd.  grand hyatt,?,?,asian,401
la grotta at ravinia dunwoody rd.,holiday inn/crowne plaza at ravinia  dunwoody,atlanta,?,italian,402
little szechuan,c buford hwy.  northwoods plaza  doraville,atlanta,?,?,403
lowcountry barbecue,6301 roswell rd.  sandy springs plaza  sandy springs,?,?,barbecue,?
luna si,1931 peachtree rd.,?,?,?,405
mambo restaurante cubano,1402 n. highland ave.,atlanta,?,?,406
mckinnon's louisiane,3209 maple dr.,?,404/237-1313,?,?
mi spia dunwoody rd.,park place  across from perimeter mall  dunwoody,atlanta,770/393-1333,?,408
nickiemoto's: a sushi bar,247 buckhead ave.  east village sq.,atlanta,404/842-0334,fusion,?
palisades,1829 peachtree rd.,?,404/350-6755,?,410
pleasant peasant,555 peachtree st.  at linden ave.,?,?,american,?
pricci,500 pharr rd.,atlanta,?,?,412
r.j.'s uptown kitchen & wine bar,870 n. highland ave.,atlanta,404/875-7775,?,?
rib ranch,25 irby ave.,atlanta,404/233-7644,?,414
sa tsu ki,3043 buford hwy.,atlanta,404/325-5285,?,415
sato sushi and thai,6050 peachtree pkwy.  norcross,atlanta,770/449-0033,?,416
south city kitchen,1144 crescent ave.,?,?,southern,?
south of france,2345 cheshire bridge rd.,?,404/325-6963,french,418
stringer's fish camp and oyster bar,3384 shallowford rd.  chamblee,atlanta,?,?,?
sundown cafe,2165 cheshire bridge rd.,atlanta,?,american,?
taste of new orleans,889 w. peachtree st.,atlanta,404/874-5535,?,421
tomtom,3393 peachtree rd.,?,404/264-1163,?,?
antonio's,3700 w. flamingo,?,702/252-7737,?,?
bally's big kitchen,3645 las vegas blvd. s,las vegas,702/739-4111,?,424
bamboo garden,4850 flamingo rd.,?,?,?,?
battista's hole in the wall,4041 audrie st. at flamingo rd.,?,?,italian,?
bertolini's,3570 las vegas blvd. s,?,?,?,?
binion's coffee shop,128 fremont st.,las vegas,?,?,?
bistro,3400 las vegas blvd. s,?,?,continental,?
broiler,4111 boulder hwy.,las vegas,?,?,430
bugsy's diner,3555 las vegas blvd. s,las vegas,?,coffee shops/diners,431
cafe michelle,1350 e. flamingo rd.,?,?,american,?
cafe roma,3570 las vegas blvd. s,las vegas,702/731-7547,coffee shops/diners,433
capozzoli's,3333 s. maryland pkwy.,?,?,italian,434
carnival world,3700 w. flamingo rd.,?,702/252-7777,?,435
center stage plaza hotel,1 main st.,las vegas,702/386-2512,?,436
circus circus,2880 las vegas blvd. s,las vegas,?,?,?
empress court,3570 las vegas blvd. s,las vegas,702/731-7888,asian,?
feast,2411 w. sahara ave.,?,702/367-2411,?,?
golden nugget hotel,129 e. fremont st.,las vegas,?,buffets,?
golden steer,308 w. sahara ave.,?,702/384-4470,?,441
lillie langtry's,129 e. fremont st.,?,702/385-7111,?,442
mandarin court,1510 e. flamingo rd.,?,?,asian,?
margarita's mexican cantina,3120 las vegas blvd. s,las vegas,702/794-8200,?,?
mary's diner,5111 w. boulder hwy.,?,?,coffee shops/diners,445
mikado,3400 las vegas blvd. s,?,?,asian,446
pamplemousse,400 e. sahara ave.,?,702/733-2066,continental,?
ralph's diner,3000 las vegas blvd. s,?,702/732-6330,coffee shops/diners,?
the bacchanal,3570 las vegas blvd. s,las vegas,?,only in las vegas,449
venetian,3713 w. sahara ave.,las vegas,702/876-4190,?,?
viva mercado's,6182 w. flamingo rd.,?,702/871-8826,?,451
yolie's,3900 paradise rd.,las vegas,?,steak houses,452
2223,2223 market st.,?,?,american,?
acquarello,1722 sacramento st.,?,?,?,?
bardelli's,243 o'farrell st.,san francisco,?,?,?
betelnut,2030 union st.,?,?,?,456
bistro roti,155 steuart st.,?,?,?,?
bix,56 gold st.,?,?,american,458
bizou,598 fourth st.,?,415/543-2222,?,459
buca giovanni,800 greenwich st.,?,415/776-7766,italian,?
cafe adriano,3347 fillmore st.,san francisco,?,?,461
cafe marimba,2317 chestnut st.,san francisco,?,?,?
california culinary academy,625 polk st.,?,?,french,?
capp's corner,1600 powell st.,?,?,?,?
carta,1772 market st.,?,?,?,465
chevys,4th and howard sts.,san francisco,415/543-8060,?,?
cypress club,500 jackson st.,san francisco,415/296-8555,american,?
des alpes,732 broadway,?,?,?,?
faz,161 sutter st.,san francisco,?,greek and middle eastern,?
fog city diner,1300 battery st.,?,?,?,470
garden court,market and new montgomery sts.,?,?,?,?
gaylord's,ghirardelli sq.,?,?,?,?
grand cafe hotel monaco,501 geary st.,?,?,?,?
greens,bldg. a fort mason,san francisco,?,?,?
harbor village,4 embarcadero center,?,?,?,?
harris',2100 van ness ave.,?,?,steak houses,?
harry denton's,161 steuart st.,?,?,american,477
hayes street grill,320 hayes st.,?,?,?,478
helmand,430 broadway,san francisco,?,?,?
hong kong flower lounge,5322 geary blvd.,?,?,asian,480
hong kong villa,2332 clement st.,?,415/752-8833,?,?
hyde street bistro,1521 hyde st.,?,?,?,482
il fornaio levi's plaza,1265 battery st.,san francisco,415/986-0100,?,483
izzy's steak & chop house,3345 steiner st.,?,?,?,?
jack's,615 sacramento st.,?,?,?,485
kabuto sushi,5116 geary blvd.,san francisco,415/752-5652,?,?
katia's,600 5th ave.,?,415/668-9292,?,?
kuleto's,221 powell st.,?,?,?,488
kyo-ya. sheraton palace hotel,2 new montgomery st.  at market st.,?,?,asian,?
l'osteria del forno,519 columbus ave.,san francisco,415/982-1124,italian,490
le central,453 bush st.,san francisco,?,french,?
le soleil,133 clement st.,?,415/668-4848,?,492
macarthur park,607 front st.,?,?,?,?
manora,3226 mission st.,?,?,?,?
maykadeh,470 green st.,san francisco,?,?,?
mccormick & kuleto's,ghirardelli sq.,san francisco,?,?,?
millennium,246 mcallister st.,san francisco,?,?,?
moose's,1652 stockton st.,?,?,?,?
north india,3131 webster st.,san francisco,?,asian,499
one market,1 market st.,san francisco,?,?,?
oritalia,1915 fillmore st.,?,415/346-1333,italian,?
pacific pan pacific hotel,500 post st.,?,415/929-2087,french,502
palio d'asti,640 sacramento st.,?,415/395-9800,?,?
pane e vino,3011 steiner st.,?,?,italian,?
pastis,1015 battery st.,?,?,french,?
perry's,1944 union st.,?,415/922-9022,?,506
r&g lounge,631 b kearny st.,san francisco,415/982-7877,or 415/982-3811 asian,?
rubicon,558 sacramento st.,san francisco,415/434-4100,?,508
rumpus,1 tillman pl.,?,415/421-2300,?,?
sanppo,1702 post st.,san francisco,415/346-3486,asian,?
scala's bistro,432 powell st.,san francisco,?,?,511
south park cafe,108 south park,?,415/495-7275,?,512
splendido embarcadero,4,?,415/986-3222,?,?
stars,150 redwood alley,san francisco,?,american,?
stars cafe,500 van ness ave.,?,?,?,515
stoyanof's cafe,1240 9th ave.,?,?,greek and middle eastern,516
straits cafe,3300 geary blvd.,?,415/668-1783,?,?
suppenkuche,601 hayes st.,san francisco,?,?,?
tadich grill,240 california st.,san francisco,?,seafood,?
the heights,3235 sacramento st.,san francisco,?,?,520
thepin,298 gough st.,?,415/863-9335,asian,521
ton kiang,3148 geary blvd.,san francisco,415/752-4440,?,?
vertigo,600 montgomery st.,san francisco,?,?,?
vivande porta via,2125 fillmore st.,?,?,italian,524
vivande ristorante,670 golden gate ave.,?,415/673-9245,?,525
world wrapps,2257 chestnut st.,san francisco,?,?,526
wu kong,101 spear st.,?,?,asian,?
yank sing,427 battery st.,?,?,?,?
yaya cuisine,1220 9th ave.,san francisco,?,greek and middle eastern,?
yoyo tsumami bistro,1611 post st.,san francisco,?,?,530
zarzuela,2000 hyde st.,san francisco,?,mexican/latin american/spanish,?
zuni cafe & grill,1658 market st.,?,?,mediterranean,?
apple pan  the,10801 w. pico blvd.,?,310-475-3585,?,?
asahi ramen,2027 sawtelle blvd.,?,310-479-2231,noodle shops,535
baja fresh,3345 kimber dr.,westlake village,805-498-4049,?,?
belvedere  the,9882 little santa monica blvd.,?,?,?,?
benita's frites,1433 third st. promenade,santa monica,?,fast food,?
bernard's,515 s. olive st.,los angeles,?,?,?
bistro 45,45 s. mentor ave.,?,818-795-2478,?,?
brent's deli,19565 parthenia ave.,northridge,818-886-5679,delis,?
brighton coffee shop,9600 brighton way,?,310-276-7732,coffee shops,542
bristol farms market cafe,1570 rosecrans ave. s.,?,310-643-5229,californian,543
bruno's,3838 centinela ave.,?,?,?,?
cafe '50s,838 lincoln blvd.,venice,310-399-1955,?,?
cafe blanc,9777 little santa monica blvd.,?,310-888-0108,?,546
cassell's,3266 w. sixth st.,?,213-480-8668,?,547
chez melange,1716 pch,?,?,eclectic,548
diaghilev,1020 n. san vicente blvd.,?,?,russian,?
don antonio's,1136 westwood blvd.,?,?,italian,?
duke's,8909 sunset blvd.,?,310-652-3100,coffee shops,551
falafel king,1059 broxton ave.,?,?,middle eastern,552
feast from the east,1949 westwood blvd.,west la,310-475-0400,?,553
gumbo pot  the,6333 w. third st.,?,?,cajun/creole,?
hollywood hills coffee shop,6145 franklin ave.,hollywood,213-467-7678,?,?
indo cafe,10428 1/2 national blvd.,?,?,?,556
jan's family restaurant,8424 beverly blvd.,la,?,coffee shops,?
jiraffe,502 santa monica blvd,santa monica,310-917-6671,?,558
jody maroni's sausage kingdom,2011 ocean front walk,venice,?,?,?
joe's,1023 abbot kinney blvd.,venice,310-399-5811,american (new),?
john o'groats,10516 w. pico blvd.,?,?,?,561
johnnie's pastrami,4017 s. sepulveda blvd.,?,?,delis,562
johnny reb's southern smokehouse,4663 long beach blvd.,?,?,?,563
johnny rockets (la),7507 melrose ave.,?,?,american,564
killer shrimp,4000 colfax ave.,studio city,?,?,?
kokomo cafe,6333 w. third st.,?,?,american,?
koo koo roo,8393 w. beverly blvd.,?,?,?,567
la cachette,10506 little santa monica blvd.,?,?,french (new),568
la salsa (la),22800 pch,?,?,?,569
la serenata de garibaldi,1842 e. first,st. boyle hts.,?,?,570
langer's,704 s. alvarado st.,la,?,?,?
local nochol,30869 thousand oaks blvd.,?,818-706-7706,health food,?
main course  the,10509 w. pico blvd.,?,310-475-7564,american,?
mani's bakery & espresso bar,519 s. fairfax ave.,?,213-938-8800,?,574
martha's,22nd street grill 25 22nd,?,?,?,?
maxwell's cafe,13329 washington blvd.,?,310-306-7829,?,576
michael's (los angeles),1147 third st.,?,?,?,?
mishima,8474 w. third st.,?,213-782-0181,?,578
mo better meatty meat,7261 melrose ave.,la,?,hamburgers,?
mulberry st.,17040 ventura blvd.,encino,818-906-8881,pizza,?
ocean park cafe,3117 ocean park blvd.,?,310-452-5728,american,?
ocean star,145 n. atlantic blvd.,?,818-308-2128,?,?
original pantry bakery,875 s. figueroa st. downtown,?,?,?,?
parkway grill,510 s. arroyo pkwy.,pasadena,?,?,?
pho hoa,642 broadway,?,213-626-5530,?,?
pink's famous chili dogs,709 n. la brea ave.,?,?,?,?
poquito mas,2635 w. olive ave.,?,?,mexican,?
r-23,923 e. third st.,los angeles,?,japanese,588
rae's,2901 pico blvd.,santa monica,310-828-7937,?,?
rubin's red hots,15322 ventura blvd.,?,?,?,590
ruby's (la),45 s. fair oaks ave.,?,818-796-7829,?,?
russell's burgers,1198 pch,seal beach,?,hamburgers,?
ruth's chris steak house (los angeles),224 s. beverly dr.,beverly hills,?,?,593
shiro,1505 mission st. s.,?,?,pacific new wave,?
sushi nozawa,11288 ventura blvd.,?,?,japanese,?
sweet lady jane,8360 melrose ave.,?,213-653-7145,?,?
taiko,11677 san vicente blvd.,brentwood,?,?,597
tommy's,2575 beverly blvd.,?,213-389-9060,?,598
uncle bill's pancake house,1305 highland ave.,?,?,?,599
water grill,544 s. grand ave.,los angeles,?,?,?
zankou chicken,1415 e. colorado st.,glendale,818-244-1937,?,?
afghan kebab house,764 ninth ave.,?,212-307-1612,?,?
arcadia,21 e. 62nd st.,?,?,?,603
benny's burritos,93 ave. a,?,212-254-2054,?,?
cafe con leche,424 amsterdam ave.,new york city,?,?,?
corner bistro,331 w. fourth st.,?,212-242-9502,?,?
cucina della fontana,368 bleecker st.,new york city,?,?,?
cucina di pesce,87 e. fourth st.,?,?,?,?
darbar,44 w. 56th st.,new york city,?,indian,609
ej's luncheonette,432 sixth ave.,?,?,?,610
edison cafe,228 w. 47th st.,new york city,212-840-5000,?,?
elias corner,24-02 31st st.,?,?,greek,?
good enough to eat,483 amsterdam ave.,?,?,?,?
gray's papaya,2090 broadway,new york city,?,?,?
il mulino,86 w. third st.,new york city,212-673-3783,?,615
jackson diner,37-03 74th st.,queens,?,?,616
joe's shanghai,9 pell st.,?,?,?,?
john's pizzeria,48 w. 65th st.,new york city,212-721-7001,pizza,618
kelley & ping,127 greene st.,?,212-228-1212,?,?
kiev,117 second ave.,new york city,?,?,620
kuruma zushi,2nd fl.,new york city,212-317-2802,japanese,621
la caridad,2199 broadway,?,212-874-2780,?,622
la grenouille,3 e. 52nd st.,new york city,212-752-1495,?,?
lemongrass grill,61a seventh ave.,?,?,?,?
lombardi's,32 spring st.,?,?,?,?
marnie's noodle shop,466 hudson st.,new york city,?,asian,?
menchanko-tei,39 w. 55th st.,?,212-247-1585,japanese,?
mitali east-west,296 bleecker st.,?,?,?,?
monsoon (ny),435 amsterdam ave.,new york city,212-580-8686,thai,?
moustache,405 atlantic ave.,brooklyn,?,middle eastern,?
nobu,105 hudson st.,?,?,?,?
one if by land  tibs,17 barrow st.,?,?,?,?
oyster bar,lower level,?,?,seafood,633
palm,837 second ave.,?,212-687-2953,?,634
palm too,840 second ave.,?,?,?,635
patsy's pizza,19 old fulton st.,?,718-858-4300,pizza,?
peter luger steak house,178 broadway,?,?,steakhouses,637
rose of india,308 e. sixth st.,?,212-533-5011,?,638
sam's noodle shop,411 third ave.,new york city,?,?,639
sarabeth's,1295 madison ave.,?,?,?,640
sparks steak house,210 e. 46th st.,?,?,?,?
stick to your ribs,5-16 51st ave.,queens,?,?,?
sushisay,38 e. 51st st.,new york city,212-755-1780,japanese,?
sylvia's,328 lenox ave.,new york city,212-996-0660,?,644
szechuan hunan cottage,1588 york ave.,new york city,?,chinese,?
szechuan kitchen,1460 first ave.,?,?,?,?
teresa's,80 montague st.,?,?,?,647
thai house cafe,151 hudson st.,?,212-334-1085,?,?
thailand restaurant,106 bayard st.,?,212-349-3132,?,?
veselka,144 second ave.,?,?,ukrainian,?
westside cottage,689 ninth ave.,new york city,?,?,?
windows on the world,107th fl.,?,212-524-7000,?,652
wollensky's grill,205 e. 49th st.,new york city,212-753-0444,?,653
yama,122 e. 17th st.,new york city,?,?,654
zarela,953 second ave.,new york city,?,mexican,655
andre's french restaurant,401 s. 6th st.,las vegas,?,?,656
buccaneer bay club,3300 las vegas blvd. s.,?,702-894-7350,?,?
buzio's in the rio,3700 w. flamingo rd.,las vegas,?,seafood,658
emeril's new orleans fish house,3799 las vegas blvd. s.,las vegas,?,seafood,?
fiore rotisserie & grille,3700 w. flamingo rd.,?,?,italian,?
hugo's cellar,202 e. fremont st.,las vegas,702-385-4011,?,?
madame ching's,3300 las vegas blvd. s.,?,?,?,?
mayflower cuisinier,4750 w. sahara ave.,?,?,chinese,?
michael's (las vegas),3595 las vegas blvd. s.,?,702-737-7111,continental,?
monte carlo,3145 las vegas blvd. s.,?,?,?,?
moongate,3400 las vegas blvd. s.,las vegas,702-791-7352,?,666
morton's of chicago (las vegas),3200 las vegas blvd. s.,las vegas,?,?,667
nicky blair's,3925 paradise rd.,?,?,italian,?
piero's restaurant,355 convention center dr.,las vegas,702-369-2305,?,669
spago (las vegas),3500 las vegas blvd. s.,?,?,?,?
steakhouse  the,128 e. fremont st.,las vegas,?,?,671
stefano's,129 fremont st.,?,?,italian,?
sterling brunch,3645 las vegas blvd. s.,las vegas,?,eclectic,673
tre visi,3799 las vegas blvd. s.,?,702-891-7331,italian,?
103 west,103 w. paces ferry rd.,atlanta,?,?,?
alon's at the terrace,659 peachtree st.,atlanta,404-724-0444,sandwiches,676
baker's cajun cafe,1134 euclid ave.,?,404-223-5039,cajun/creole,677
barbecue kitchen,1437 virginia ave.,?,?,bbq,678
bistro  the,56 e. andrews dr. nw,atlanta,?,french bistro,679
bobby & june's kountry kitchen,375 14th st.,atlanta,404-876-3872,?,?
bradshaw's restaurant,2911 s. pharr court,?,404-261-7015,southern/soul,?
brookhaven cafe,4274 peachtree rd.,atlanta,?,?,?
cafe sunflower,5975 roswell rd.,?,?,health food,?
canoe,4199 paces ferry rd.,?,770-432-2663,?,?
carey's,1021 cobb pkwy. se,?,?,?,?
carey's corner,1215 powers ferry rd.,?,?,?,?
chops,70 w. paces ferry rd.,?,?,?,?
chopstix,4279 roswell rd.,atlanta,404-255-4868,chinese,688
deacon burton's soulfood restaurant,1029 edgewood ave. se,atlanta,404-523-1929,?,?
eats,600 ponce de leon ave.,?,?,?,?
flying biscuit  the,1655 mclendon ave.,?,404-687-8888,?,?
frijoleros,1031 peachtree st. ne,atlanta,?,?,692
greenwood's,1087 green st.,?,770-992-5383,southern/soul,693
harold's barbecue,171 mcdonough blvd.,atlanta,?,?,?
havana sandwich shop,2905 buford hwy.,atlanta,?,?,?
house of chan,2469 cobb pkwy.,smyrna,?,chinese,?
indian delights,3675 satellite blvd.,duluth,?,?,697
java jive,790 ponce de leon ave.,atlanta,404-876-6161,coffee shops,?
johnny rockets (at),2970 cobb pkwy.,?,?,?,699
kalo's coffee house,1248 clairmont rd.,decatur,404-325-3733,?,?
la fonda latina,4427 roswell rd.,?,404-303-8201,spanish,?
lettuce souprise you (at),3525 mall blvd.,duluth,770-418-9969,?,702
majestic,1031 ponce de leon ave.,atlanta,?,?,703
morton's of chicago (atlanta),303 peachtree st. ne,?,?,steakhouses,704
my thai,1248 clairmont rd.,atlanta,?,thai,?
nava,3060 peachtree rd.,atlanta,404-240-1984,southwestern,706
nuevo laredo cantina,1495 chattahoochee ave. nw,?,404-352-9009,?,?
original pancake house (at),4330 peachtree rd.,?,?,american,?
palm  the (atlanta),3391 peachtree rd. ne,?,?,steakhouses,?
rainbow restaurant,2118 n. decatur rd.,decatur,404-633-3538,vegetarian,?
ritz-carlton cafe (atlanta),181 peachtree st.,atlanta,404-659-0400,?,711
riviera,519 e. paces ferry rd.,?,404-262-7112,?,712
silver skillet  the,200 14th st. nw,?,?,coffee shops,?
soto,3330 piedmont rd.,?,?,japanese,?
thelma's kitchen,764 marietta st. nw,?,404-688-5855,cafeterias,715
tortillas,774 ponce de leon ave. ne,atlanta,404-892-0193,?,?
van gogh's restaurant & bar,70 w. crossville rd.,roswell,?,?,717
veggieland,220 sandy springs circle,atlanta,404-231-3111,?,718
white house restaurant,3172 peachtree rd. ne,atlanta,?,diners,?
zab-e-lee,4837 old national hwy.,?,?,?,?
bill's place,2315 clement st.,?,?,hamburgers,?
cafe flore,2298 market st.,?,?,californian,?
caffe greco,423 columbus ave.,?,?,continental,?
campo santo,240 columbus ave.,?,?,mexican,?
cha cha cha's,1805 haight st.,san francisco,415-386-5758,?,725
doidge's,2217 union st.,?,?,american,726
dottie's true blue cafe,522 jones st.,?,?,?,727
dusit thai,3221 mission st.,san francisco,?,?,728
ebisu,1283 ninth ave.,?,415-566-1770,?,?
emerald garden restaurant,1550 california st.,?,415-673-1155,?,730
eric's chinese restaurant,1500 church st.,?,415-282-0919,?,731
hamburger mary's,1582 folsom st.,san francisco,?,?,?
kelly's on trinity,333 bush st.,san francisco,?,californian,?
la cumbre,515 valencia st.,?,?,?,?
la mediterranee,288 noe st.,san francisco,415-431-7210,?,735
la taqueria,2889 mission st.,san francisco,?,?,?
mario's bohemian cigar store cafe,2209 polk st.,?,415-776-8226,italian,737
marnee thai,2225 irving st.,?,?,thai,738
mel's drive-in,3355 geary st.,?,?,?,?
mo's burgers,1322 grant st.,?,415-788-3779,?,?
phnom penh cambodian restaurant,631 larkin st.,?,?,?,?
roosevelt tamale parlor,2817 24th st.,san francisco,?,?,742
sally's cafe & bakery,300 de haro st.,san francisco,?,?,743
san francisco bbq,1328 18th st.,san francisco,?,?,744
slanted door,584 valencia st.,?,?,?,?
swan oyster depot,1517 polk st.,?,?,?,746
thep phanom,400 waller st.,?,415-431-2526,?,?
ti couz,3108 16th st.,?,415-252-7373,?,?
trio cafe,1870 fillmore st.,san francisco,415-563-2248,american,749
tu lan,8 sixth st.,san francisco,?,?,750
vicolo pizzeria,201 ivy st.,?,?,?,751
wa-ha-ka oaxaca mexican grill,2141 polk st.,?,415-775-1055,mexican,?
