name,addr,city,phone,type,class
otabe,68 e. 56th st.,new york,212/223-7575,asian,?
pacifica,138 lafayette st.  between canal and howard sts.,new york,212/941-4168,?,?
palio,151 w. 51st. st.,new york,212/245-4850,italian,320
pamir,1065 1st ave.  at 58th st.,new york,212/644-9258,middle eastern,321
parioli romanissimo,24 e. 81st st.,new york,?,italian,322
patria,250 park ave. s at 20th st.,new york,?,latin american,?
peacock alley,301 park ave.  between 49th and 50th sts.,new york,?,?,?
pen & pencil,205 e. 45th st.,?,212/682-8660,american,325
penang soho,109 spring st.  between greene and mercer sts.,?,212/274-8883,asian,326
persepolis,1423 2nd ave.  between 74th and 75th sts.,new york,212/535-1100,middle eastern,327
planet hollywood,140 w. 57th st.,new york,?,american,?
pomaire,371 w. 46th st.  off 9th ave.,new york,212/ 956-3055,?,?
popover cafe,551 amsterdam ave.  between 86th and 87th sts.,?,?,american,330
post house,28 e. 63rd st.,new york,212/935-2888,?,?
rain,100 w. 82nd st.,new york,?,asian,?
red tulip,439 e. 75th st.,new york,212/734-4893,eastern european,333
remi,145 w. 53rd st.,new york,?,?,?
republic,37a union sq. w  between 16th and 17th sts.,?,212/627-7172,asian,?
roettelle a. g,126 e. 7th st.  between 1st ave. and ave. a,new york,212/674-4140,continental,336
rosa mexicano,1063 1st ave. at 58th st.,new york,212/753-7407,mexican,337
ruth's chris,148 w. 51st st.,new york,?,american,338
s.p.q.r,133 mulberry st.  between hester and grand sts.,?,212/925-3120,italian,339
sal anthony's,55 irving pl.,new york,?,italian,340
sammy's roumanian steak house,157 chrystie st. at delancey st.,?,212/673-0330,?,?
san pietro,18 e. 54th st.,new york,212/753-9015,italian,?
sant ambroeus,1000 madison ave.  between 77th and 78th sts.,new york,212/570-2211,coffee bar,343
sarabeth's kitchen,423 amsterdam ave.  between 80th and 81st sts.,new york,?,american,?
sea grill,19 w. 49th st.,new york,212/332-7610,seafood,345
serendipity,3 225 e. 60th st.,?,?,american,?
seventh regiment mess and bar,643 park ave. at 66th st.,?,212/744-4107,american,?
sfuzzi,58 w. 65th st.,new york,?,american,348
shaan,57 w. 48th st.,new york,212/ 977-8400,?,?
sofia fabulous pizza,1022 madison ave.  near 79th st.,?,212/734-2676,?,?
spring street natural restaurant & bar,62 spring st. at lafayette st.,?,212/966-0290,american,?
stage deli,834 7th ave.  between 53rd and 54th sts.,new york,212/245-7850,delicatessen,352
stingray,428 amsterdam ave.  between 80th and 81st sts.,new york,212/501-7515,seafood,?
sweet'n'tart cafe,76 mott st. at canal st.,?,?,?,?
t salon,143 mercer st. at prince st.,new york,212/925-3700,?,355
tang pavillion,65 w. 55th st.,new york,212/956-6888,asian,?
tapika,950 8th ave. at 56th st.,new york,212/ 397-3737,american,?
teresa's,103 1st ave.  between 6th and 7th sts.,new york,212/228-0604,?,358
terrace,400 w. 119th st.  between amsterdam and morningside aves.,new york,?,continental,?
the coffee pot,350 9th ave. at 49th st.,new york,212/265-3566,coffee bar,360
the savannah club,2420 broadway at 89th st.,?,212/496-1066,american,361
trattoria dell'arte,900 7th ave.  between 56th and 57th sts.,new york,212/245-9800,italian,?
triangolo,345 e. 83rd st.,new york,212/472-4488,italian,363
tribeca grill,375 greenwich st.  near franklin st.,?,212/941-3900,american,364
trois jean,154 e. 79th st.  between lexington and 3rd aves.,new york,212/988-4858,coffee bar,365
tse yang,34 e. 51st st.,new york,212/688-5447,?,366
turkish kitchen,386 3rd ave.  between 27th and 28th sts.,new york,212/679-1810,middle eastern,367
two two two,222 w. 79th st.,new york,212/799-0400,?,368
veniero's pasticceria,342 e. 11th st.  near 1st ave.,?,?,coffee bar,369
verbena,54 irving pl. at 17th st.,new york,?,?,370
victor's cafe,52 236 w. 52nd st.,new york,?,latin american,?
vince & eddie's,70 w. 68th st.,new york,212/721-0068,american,372
vong,200 e. 54th st.,new york,212/486-9592,?,373
water club,500 e. 30th st.,new york,212/683-3333,?,374
west,63rd street steakhouse 44 w. 63rd st.,new york,212/246-6363,american,375
xunta,174 1st ave.  between 10th and 11th sts.,new york,212/614-0620,mediterranean,?
zen palate,34 union sq. e at 16th st.,?,212/614-9291,and 212/614-9345 asian,377
zoe,90 prince st.  between broadway and mercer st.,new york,212/966-6722,?,?
abbey,163 ponce de leon ave.,atlanta,404/876-8532,international,379
aleck's barbecue heaven,783 martin luther king jr. dr.,atlanta,404/525-2062,barbecue,380
annie's thai castle,3195 roswell rd.,?,404/264-9546,asian,381
anthonys,3109 piedmont rd.  just south of peachtree rd.,atlanta,404/262-7379,american,382
atlanta fish market,265 pharr rd.,?,?,?,?
beesley's of buckhead,260 e. paces ferry road,atlanta,?,continental,384
bertolini's,3500 peachtree rd.  phipps plaza,atlanta,404/233-2333,italian,385
bistango,1100 peachtree st.,?,404/724-0901,mediterranean,386
cafe renaissance,7050 jimmy carter blvd.  norcross,atlanta,770/441--0291,?,387
camille's,1186 n. highland ave.,atlanta,404/872-7203,?,388
cassis,3300 peachtree rd.  grand hyatt,?,?,mediterranean,?
city grill,50 hurt plaza,atlanta,404/524-2489,?,390
coco loco,40  buckhead crossing mall on the sidney marcus blvd.,?,?,caribbean,?
colonnade restaurant,1879 cheshire bridge rd.,?,404/874-5642,southern,392
dante's down the hatch  buckhead,3380 peachtree rd.,atlanta,404/266-1600,continental,393
dante's down the hatch,underground underground mall  underground atlanta,atlanta,?,continental,394
fat matt's rib shack,1811 piedmont ave.  near cheshire bridge rd.,atlanta,404/607-1622,barbecue,?
french quarter food shop,923 peachtree st.  at 8th st.,?,404/875-2489,southern,396
holt bros. bar-b-q,6359 jimmy carter blvd.  at buford hwy.  norcross,atlanta,770/242-3984,barbecue,397
horseradish grill,4320 powers ferry rd.,atlanta,404/255-7277,?,398
hsu's gourmet,192 peachtree center ave.  at international blvd.,atlanta,404/659-2788,?,399
imperial fez,2285 peachtree rd.  peachtree battle condominium,?,404/351-0870,?,400
kamogawa,3300 peachtree rd.  grand hyatt,atlanta,404/841-0314,asian,401
la grotta at ravinia dunwoody rd.,holiday inn/crowne plaza at ravinia  dunwoody,atlanta,770/395-9925,italian,402
little szechuan,c buford hwy.  northwoods plaza  doraville,atlanta,770/451-0192,?,403
lowcountry barbecue,6301 roswell rd.  sandy springs plaza  sandy springs,atlanta,404/255-5160,barbecue,404
luna si,1931 peachtree rd.,atlanta,?,?,405
mambo restaurante cubano,1402 n. highland ave.,?,?,caribbean,406
mckinnon's louisiane,3209 maple dr.,atlanta,404/237-1313,southern,407
mi spia dunwoody rd.,park place  across from perimeter mall  dunwoody,atlanta,770/393-1333,italian,408
nickiemoto's: a sushi bar,247 buckhead ave.  east village sq.,atlanta,404/842-0334,?,409
palisades,1829 peachtree rd.,?,404/350-6755,continental,?
pleasant peasant,555 peachtree st.  at linden ave.,atlanta,404/874-3223,?,411
pricci,500 pharr rd.,atlanta,404/237-2941,?,412
r.j.'s uptown kitchen & wine bar,870 n. highland ave.,atlanta,?,american,413
rib ranch,25 irby ave.,atlanta,?,barbecue,414
sa tsu ki,3043 buford hwy.,atlanta,?,asian,415
sato sushi and thai,6050 peachtree pkwy.  norcross,atlanta,?,?,416
south city kitchen,1144 crescent ave.,atlanta,404/873-7358,southern,417
south of france,2345 cheshire bridge rd.,?,404/325-6963,?,418
stringer's fish camp and oyster bar,3384 shallowford rd.  chamblee,?,?,southern,?
sundown cafe,2165 cheshire bridge rd.,atlanta,404/321-1118,american,420
taste of new orleans,889 w. peachtree st.,atlanta,?,?,?
tomtom,3393 peachtree rd.,atlanta,?,?,422
antonio's,3700 w. flamingo,las vegas,?,italian,423
bally's big kitchen,3645 las vegas blvd. s,las vegas,702/739-4111,buffets,424
bamboo garden,4850 flamingo rd.,las vegas,?,asian,425
battista's hole in the wall,4041 audrie st. at flamingo rd.,las vegas,702/732-1424,italian,?
bertolini's,3570 las vegas blvd. s,las vegas,702/735-4663,italian,427
binion's coffee shop,128 fremont st.,las vegas,?,?,428
bistro,3400 las vegas blvd. s,las vegas,702/791-7111,?,429
broiler,4111 boulder hwy.,?,?,?,430
bugsy's diner,3555 las vegas blvd. s,las vegas,?,coffee shops/diners,431
cafe michelle,1350 e. flamingo rd.,las vegas,702/735-8686,american,?
cafe roma,3570 las vegas blvd. s,las vegas,?,?,?
capozzoli's,3333 s. maryland pkwy.,las vegas,702/731-5311,?,?
carnival world,3700 w. flamingo rd.,las vegas,?,?,435
center stage plaza hotel,1 main st.,las vegas,702/386-2512,?,436
circus circus,2880 las vegas blvd. s,?,702/734-0410,buffets,437
empress court,3570 las vegas blvd. s,las vegas,?,asian,438
feast,2411 w. sahara ave.,?,702/367-2411,buffets,439
golden nugget hotel,129 e. fremont st.,?,702/385-7111,buffets,440
golden steer,308 w. sahara ave.,las vegas,?,steak houses,?
lillie langtry's,129 e. fremont st.,?,702/385-7111,asian,442
mandarin court,1510 e. flamingo rd.,las vegas,702/737-1234,asian,443
margarita's mexican cantina,3120 las vegas blvd. s,?,702/794-8200,mexican,444
mary's diner,5111 w. boulder hwy.,?,702/454-8073,coffee shops/diners,?
mikado,3400 las vegas blvd. s,?,?,?,446
pamplemousse,400 e. sahara ave.,las vegas,702/733-2066,?,447
ralph's diner,3000 las vegas blvd. s,las vegas,?,coffee shops/diners,448
the bacchanal,3570 las vegas blvd. s,las vegas,?,only in las vegas,449
venetian,3713 w. sahara ave.,las vegas,702/876-4190,?,?
viva mercado's,6182 w. flamingo rd.,?,702/871-8826,mexican,451
yolie's,3900 paradise rd.,?,702/794-0700,?,?
2223,2223 market st.,?,415/431-0692,american,453
acquarello,1722 sacramento st.,san francisco,415/567-5432,?,454
bardelli's,243 o'farrell st.,san francisco,415/982-0243,old san francisco,455
betelnut,2030 union st.,?,415/929-8855,asian,456
bistro roti,155 steuart st.,san francisco,?,?,457
bix,56 gold st.,san francisco,415/433-6300,american,?
bizou,598 fourth st.,san francisco,415/543-2222,french,459
buca giovanni,800 greenwich st.,san francisco,415/776-7766,italian,460
cafe adriano,3347 fillmore st.,san francisco,?,italian,461
cafe marimba,2317 chestnut st.,san francisco,?,mexican/latin american/spanish,?
california culinary academy,625 polk st.,san francisco,415/771-3500,?,?
capp's corner,1600 powell st.,san francisco,415/989-2589,italian,464
carta,1772 market st.,san francisco,415/863-3516,?,465
chevys,4th and howard sts.,?,?,mexican/latin american/spanish,?
cypress club,500 jackson st.,san francisco,415/296-8555,american,467
des alpes,732 broadway,?,415/788-9900,?,?
faz,161 sutter st.,san francisco,415/362-0404,greek and middle eastern,469
fog city diner,1300 battery st.,?,415/982-2000,american,?
garden court,market and new montgomery sts.,san francisco,415/546-5011,old san francisco,471
gaylord's,ghirardelli sq.,?,415/771-8822,asian,472
grand cafe hotel monaco,501 geary st.,?,415/292-0101,american,473
greens,bldg. a fort mason,san francisco,415/771-6222,vegetarian,474
harbor village,4 embarcadero center,?,415/781-8833,asian,475
harris',2100 van ness ave.,san francisco,415/673-1888,?,476
harry denton's,161 steuart st.,san francisco,?,american,477
hayes street grill,320 hayes st.,san francisco,415/863-5545,seafood,478
helmand,430 broadway,san francisco,?,greek and middle eastern,?
hong kong flower lounge,5322 geary blvd.,san francisco,415/668-8998,?,480
hong kong villa,2332 clement st.,?,?,asian,481
hyde street bistro,1521 hyde st.,?,415/441-7778,italian,?
il fornaio levi's plaza,1265 battery st.,san francisco,415/986-0100,italian,?
izzy's steak & chop house,3345 steiner st.,san francisco,415/563-0487,steak houses,484
jack's,615 sacramento st.,san francisco,415/986-9854,old san francisco,?
kabuto sushi,5116 geary blvd.,san francisco,415/752-5652,asian,486
katia's,600 5th ave.,?,415/668-9292,?,487
kuleto's,221 powell st.,?,415/397-7720,?,?
kyo-ya. sheraton palace hotel,2 new montgomery st.  at market st.,san francisco,?,asian,489
l'osteria del forno,519 columbus ave.,san francisco,415/982-1124,italian,?
le central,453 bush st.,san francisco,?,?,?
le soleil,133 clement st.,?,415/668-4848,asian,492
macarthur park,607 front st.,san francisco,?,american,493
manora,3226 mission st.,?,415/861-6224,asian,?
maykadeh,470 green st.,?,415/362-8286,greek and middle eastern,495
mccormick & kuleto's,ghirardelli sq.,san francisco,415/929-1730,?,496
millennium,246 mcallister st.,san francisco,415/487-9800,?,497
moose's,1652 stockton st.,?,415/989-7800,mediterranean,498
north india,3131 webster st.,san francisco,?,asian,499
one market,1 market st.,?,415/777-5577,american,500
oritalia,1915 fillmore st.,?,?,?,501
pacific pan pacific hotel,500 post st.,?,415/929-2087,french,502
palio d'asti,640 sacramento st.,san francisco,415/395-9800,italian,503
pane e vino,3011 steiner st.,san francisco,?,italian,504
pastis,1015 battery st.,san francisco,415/391-2555,french,505
perry's,1944 union st.,san francisco,415/922-9022,american,?
r&g lounge,631 b kearny st.,san francisco,415/982-7877,or 415/982-3811 asian,507
rubicon,558 sacramento st.,san francisco,415/434-4100,american,508
rumpus,1 tillman pl.,san francisco,415/421-2300,?,?
sanppo,1702 post st.,san francisco,?,asian,510
scala's bistro,432 powell st.,san francisco,415/395-8555,italian,511
south park cafe,108 south park,san francisco,415/495-7275,french,512
splendido embarcadero,4,san francisco,415/986-3222,mediterranean,?
stars,150 redwood alley,san francisco,?,american,514
stars cafe,500 van ness ave.,san francisco,415/861-4344,american,?
stoyanof's cafe,1240 9th ave.,san francisco,?,?,516
straits cafe,3300 geary blvd.,?,415/668-1783,?,517
suppenkuche,601 hayes st.,san francisco,415/252-9289,?,518
tadich grill,240 california st.,san francisco,415/391-2373,seafood,519
the heights,3235 sacramento st.,san francisco,415/474-8890,?,520
thepin,298 gough st.,?,415/863-9335,asian,521
ton kiang,3148 geary blvd.,san francisco,415/752-4440,asian,522
vertigo,600 montgomery st.,san francisco,?,mediterranean,523
vivande porta via,2125 fillmore st.,?,415/346-4430,italian,524
vivande ristorante,670 golden gate ave.,?,415/673-9245,?,?
world wrapps,2257 chestnut st.,san francisco,415/563-9727,american,526
wu kong,101 spear st.,?,415/957-9300,asian,527
yank sing,427 battery st.,?,415/541-4949,asian,528
yaya cuisine,1220 9th ave.,san francisco,415/566-6966,?,529
yoyo tsumami bistro,1611 post st.,?,415/922-7788,french,?
zarzuela,2000 hyde st.,?,?,?,?
zuni cafe & grill,1658 market st.,?,415/552-2522,?,532
apple pan  the,10801 w. pico blvd.,?,?,american,534
asahi ramen,2027 sawtelle blvd.,west la,310-479-2231,?,?
baja fresh,3345 kimber dr.,westlake village,805-498-4049,mexican,536
belvedere  the,9882 little santa monica blvd.,beverly hills,310-788-2306,pacific new wave,?
benita's frites,1433 third st. promenade,?,?,fast food,538
bernard's,515 s. olive st.,los angeles,213-612-1580,continental,539
bistro 45,45 s. mentor ave.,pasadena,?,californian,540
brent's deli,19565 parthenia ave.,northridge,818-886-5679,delis,?
brighton coffee shop,9600 brighton way,?,?,?,?
bristol farms market cafe,1570 rosecrans ave. s.,pasadena,310-643-5229,californian,?
bruno's,3838 centinela ave.,mar vista,?,italian,544
cafe '50s,838 lincoln blvd.,?,310-399-1955,american,545
cafe blanc,9777 little santa monica blvd.,?,?,pacific new wave,?
cassell's,3266 w. sixth st.,la,213-480-8668,hamburgers,547
chez melange,1716 pch,redondo beach,?,eclectic,548
diaghilev,1020 n. san vicente blvd.,w. hollywood,?,russian,?
don antonio's,1136 westwood blvd.,westwood,310-209-1422,italian,550
duke's,8909 sunset blvd.,w. hollywood,310-652-3100,?,?
falafel king,1059 broxton ave.,westwood,310-208-4444,middle eastern,552
feast from the east,1949 westwood blvd.,west la,310-475-0400,?,553
gumbo pot  the,6333 w. third st.,la,213-933-0358,cajun/creole,554
hollywood hills coffee shop,6145 franklin ave.,hollywood,213-467-7678,?,555
indo cafe,10428 1/2 national blvd.,la,310-815-1290,?,556
jan's family restaurant,8424 beverly blvd.,la,213-651-2866,coffee shops,557
jiraffe,502 santa monica blvd,?,?,?,558
jody maroni's sausage kingdom,2011 ocean front walk,venice,310-306-1995,hot dogs,?
joe's,1023 abbot kinney blvd.,?,310-399-5811,american (new),?
john o'groats,10516 w. pico blvd.,west la,310-204-0692,coffee shops,561
johnnie's pastrami,4017 s. sepulveda blvd.,culver city,310-397-6654,delis,562
johnny reb's southern smokehouse,4663 long beach blvd.,?,310-423-7327,southern/soul,563
johnny rockets (la),7507 melrose ave.,la,213-651-3361,?,564
killer shrimp,4000 colfax ave.,studio city,818-508-1570,seafood,565
kokomo cafe,6333 w. third st.,la,213-933-0773,?,?
koo koo roo,8393 w. beverly blvd.,?,?,chicken,567
la cachette,10506 little santa monica blvd.,?,?,french (new),568
la salsa (la),22800 pch,malibu,?,?,?
la serenata de garibaldi,1842 e. first,?,213-265-2887,mexican/tex-mex,570
langer's,704 s. alvarado st.,la,?,?,571
local nochol,30869 thousand oaks blvd.,westlake village,818-706-7706,health food,572
main course  the,10509 w. pico blvd.,?,310-475-7564,american,573
mani's bakery & espresso bar,519 s. fairfax ave.,la,?,desserts,574
martha's,22nd street grill 25 22nd,st. hermosa beach,310-376-7786,american,?
maxwell's cafe,13329 washington blvd.,marina del rey,310-306-7829,american,?
michael's (los angeles),1147 third st.,santa monica,?,californian,577
mishima,8474 w. third st.,la,?,noodle shops,578
mo better meatty meat,7261 melrose ave.,la,213-935-5280,?,?
mulberry st.,17040 ventura blvd.,encino,818-906-8881,?,580
ocean park cafe,3117 ocean park blvd.,santa monica,310-452-5728,?,581
ocean star,145 n. atlantic blvd.,monterey park,?,seafood,582
original pantry bakery,875 s. figueroa st. downtown,?,213-627-6879,?,583
parkway grill,510 s. arroyo pkwy.,pasadena,818-795-1001,californian,?
pho hoa,642 broadway,?,?,vietnamese,585
pink's famous chili dogs,709 n. la brea ave.,?,213-931-4223,?,?
poquito mas,2635 w. olive ave.,burbank,818-563-2252,mexican,587
r-23,923 e. third st.,los angeles,213-687-7178,japanese,588
rae's,2901 pico blvd.,santa monica,310-828-7937,?,589
rubin's red hots,15322 ventura blvd.,encino,818-905-6515,?,?
ruby's (la),45 s. fair oaks ave.,?,?,diners,?
russell's burgers,1198 pch,seal beach,310-596-9556,?,592
ruth's chris steak house (los angeles),224 s. beverly dr.,beverly hills,310-859-8744,?,593
shiro,1505 mission st. s.,pasadena,818-799-4774,pacific new wave,594
sushi nozawa,11288 ventura blvd.,?,818-508-7017,?,595
sweet lady jane,8360 melrose ave.,la,213-653-7145,?,?
taiko,11677 san vicente blvd.,brentwood,310-207-7782,noodle shops,597
tommy's,2575 beverly blvd.,la,213-389-9060,?,598
uncle bill's pancake house,1305 highland ave.,manhattan beach,310-545-5177,diners,?
water grill,544 s. grand ave.,los angeles,213-891-0900,seafood,600
zankou chicken,1415 e. colorado st.,?,818-244-1937,middle eastern,601
afghan kebab house,764 ninth ave.,new york city,212-307-1612,afghan,?
arcadia,21 e. 62nd st.,new york city,212-223-2900,american (new),603
benny's burritos,93 ave. a,new york city,212-254-2054,?,?
cafe con leche,424 amsterdam ave.,new york city,212-595-7000,cuban,?
corner bistro,331 w. fourth st.,new york city,?,hamburgers,?
cucina della fontana,368 bleecker st.,new york city,212-242-0636,italian,?
cucina di pesce,87 e. fourth st.,new york city,212-260-6800,seafood,608
darbar,44 w. 56th st.,new york city,212-432-7227,?,?
ej's luncheonette,432 sixth ave.,?,?,diners,610
edison cafe,228 w. 47th st.,new york city,212-840-5000,diners,611
elias corner,24-02 31st st.,?,718-932-1510,?,612
good enough to eat,483 amsterdam ave.,?,212-496-0163,american,?
gray's papaya,2090 broadway,new york city,212-799-0243,hot dogs,614
il mulino,86 w. third st.,?,?,italian,615
jackson diner,37-03 74th st.,queens,718-672-1232,indian,?
joe's shanghai,9 pell st.,?,718-539-3838,chinese,617
john's pizzeria,48 w. 65th st.,new york city,?,?,618
kelley & ping,127 greene st.,new york city,212-228-1212,pan-asian,619
kiev,117 second ave.,?,212-674-4040,ukrainian,?
kuruma zushi,2nd fl.,new york city,212-317-2802,japanese,621
la caridad,2199 broadway,new york city,212-874-2780,cuban,622
la grenouille,3 e. 52nd st.,new york city,212-752-1495,?,?
lemongrass grill,61a seventh ave.,brooklyn,718-399-7100,?,624
lombardi's,32 spring st.,?,?,?,625
marnie's noodle shop,466 hudson st.,new york city,212-741-3214,asian,626
menchanko-tei,39 w. 55th st.,?,212-247-1585,japanese,627
mitali east-west,296 bleecker st.,new york city,212-989-1367,indian,628
monsoon (ny),435 amsterdam ave.,new york city,212-580-8686,thai,629
moustache,405 atlantic ave.,brooklyn,718-852-5555,?,630
nobu,105 hudson st.,?,212-219-0500,?,631
one if by land  tibs,17 barrow st.,new york city,?,?,632
oyster bar,lower level,new york city,212-490-6650,?,?
palm,837 second ave.,?,?,?,?
palm too,840 second ave.,?,?,steakhouses,635
patsy's pizza,19 old fulton st.,brooklyn,?,?,?
peter luger steak house,178 broadway,?,?,?,?
rose of india,308 e. sixth st.,new york city,?,?,?
sam's noodle shop,411 third ave.,new york city,212-213-2288,chinese,639
sarabeth's,1295 madison ave.,new york city,212-410-7335,american,?
sparks steak house,210 e. 46th st.,?,212-687-4855,?,641
stick to your ribs,5-16 51st ave.,queens,718-937-3030,bbq,642
sushisay,38 e. 51st st.,?,?,?,643
sylvia's,328 lenox ave.,new york city,?,southern/soul,?
szechuan hunan cottage,1588 york ave.,?,212-535-5223,chinese,?
szechuan kitchen,1460 first ave.,?,212-249-4615,?,646
teresa's,80 montague st.,queens,718-520-2910,?,?
thai house cafe,151 hudson st.,?,212-334-1085,?,648
thailand restaurant,106 bayard st.,?,?,thai,649
veselka,144 second ave.,new york city,212-228-9682,?,?
westside cottage,689 ninth ave.,?,?,?,651
windows on the world,107th fl.,new york city,?,eclectic,652
wollensky's grill,205 e. 49th st.,new york city,212-753-0444,steakhouses,653
yama,122 e. 17th st.,?,212-475-0969,japanese,654
zarela,953 second ave.,new york city,212-644-6740,?,?
andre's french restaurant,401 s. 6th st.,las vegas,?,french (classic),656
buccaneer bay club,3300 las vegas blvd. s.,las vegas,702-894-7350,continental,657
buzio's in the rio,3700 w. flamingo rd.,?,702-252-7697,seafood,658
emeril's new orleans fish house,3799 las vegas blvd. s.,las vegas,?,?,659
fiore rotisserie & grille,3700 w. flamingo rd.,las vegas,702-252-7702,italian,660
hugo's cellar,202 e. fremont st.,las vegas,702-385-4011,continental,661
madame ching's,3300 las vegas blvd. s.,las vegas,702-894-7111,asian,?
mayflower cuisinier,4750 w. sahara ave.,?,702-870-8432,chinese,?
michael's (las vegas),3595 las vegas blvd. s.,las vegas,702-737-7111,continental,664
monte carlo,3145 las vegas blvd. s.,las vegas,702-733-4524,french (new),665
moongate,3400 las vegas blvd. s.,las vegas,702-791-7352,?,666
morton's of chicago (las vegas),3200 las vegas blvd. s.,las vegas,702-893-0703,steakhouses,667
nicky blair's,3925 paradise rd.,las vegas,?,italian,668
piero's restaurant,355 convention center dr.,las vegas,702-369-2305,?,669
spago (las vegas),3500 las vegas blvd. s.,?,702-369-6300,californian,670
steakhouse  the,128 e. fremont st.,las vegas,?,steakhouses,?
stefano's,129 fremont st.,las vegas,?,italian,?
sterling brunch,3645 las vegas blvd. s.,?,702-739-4651,eclectic,673
tre visi,3799 las vegas blvd. s.,las vegas,702-891-7331,?,674
103 west,103 w. paces ferry rd.,atlanta,404-233-5993,continental,?
alon's at the terrace,659 peachtree st.,atlanta,?,sandwiches,676
baker's cajun cafe,1134 euclid ave.,?,?,cajun/creole,?
barbecue kitchen,1437 virginia ave.,?,404-766-9906,bbq,?
bistro  the,56 e. andrews dr. nw,atlanta,404-231-5733,french bistro,679
bobby & june's kountry kitchen,375 14th st.,atlanta,?,southern/soul,?
bradshaw's restaurant,2911 s. pharr court,atlanta,404-261-7015,southern/soul,?
brookhaven cafe,4274 peachtree rd.,atlanta,404-231-5907,vegetarian,682
cafe sunflower,5975 roswell rd.,?,404-256-1675,health food,?
canoe,4199 paces ferry rd.,?,?,?,684
carey's,1021 cobb pkwy. se,marietta,770-422-8042,hamburgers,685
carey's corner,1215 powers ferry rd.,?,?,?,686
chops,70 w. paces ferry rd.,?,404-262-2675,steakhouses,687
chopstix,4279 roswell rd.,?,404-255-4868,chinese,688
deacon burton's soulfood restaurant,1029 edgewood ave. se,atlanta,?,southern/soul,?
eats,600 ponce de leon ave.,atlanta,404-888-9149,italian,?
flying biscuit  the,1655 mclendon ave.,atlanta,404-687-8888,eclectic,?
frijoleros,1031 peachtree st. ne,atlanta,404-892-8226,?,?
greenwood's,1087 green st.,?,770-992-5383,southern/soul,?
harold's barbecue,171 mcdonough blvd.,atlanta,404-627-9268,?,694
havana sandwich shop,2905 buford hwy.,atlanta,404-636-4094,cuban,695
house of chan,2469 cobb pkwy.,?,770-955-9444,chinese,696
indian delights,3675 satellite blvd.,?,100-813-8212,?,697
java jive,790 ponce de leon ave.,atlanta,404-876-6161,coffee shops,698
johnny rockets (at),2970 cobb pkwy.,atlanta,?,american,699
kalo's coffee house,1248 clairmont rd.,decatur,404-325-3733,coffeehouses,700
la fonda latina,4427 roswell rd.,atlanta,?,spanish,?
lettuce souprise you (at),3525 mall blvd.,duluth,770-418-9969,?,702
majestic,1031 ponce de leon ave.,?,404-875-0276,?,703
morton's of chicago (atlanta),303 peachtree st. ne,atlanta,404-577-4366,steakhouses,704
my thai,1248 clairmont rd.,atlanta,404-636-4280,thai,?
nava,3060 peachtree rd.,atlanta,404-240-1984,southwestern,?
nuevo laredo cantina,1495 chattahoochee ave. nw,atlanta,?,mexican,707
original pancake house (at),4330 peachtree rd.,?,404-237-4116,american,708
palm  the (atlanta),3391 peachtree rd. ne,atlanta,404-814-1955,steakhouses,709
rainbow restaurant,2118 n. decatur rd.,decatur,404-633-3538,vegetarian,710
ritz-carlton cafe (atlanta),181 peachtree st.,atlanta,404-659-0400,?,711
riviera,519 e. paces ferry rd.,atlanta,404-262-7112,mediterranean,712
silver skillet  the,200 14th st. nw,atlanta,404-874-1388,?,713
soto,3330 piedmont rd.,atlanta,?,japanese,714
thelma's kitchen,764 marietta st. nw,atlanta,404-688-5855,?,?
tortillas,774 ponce de leon ave. ne,?,404-892-0193,tex-mex,716
van gogh's restaurant & bar,70 w. crossville rd.,roswell,?,american (new),717
veggieland,220 sandy springs circle,atlanta,404-231-3111,?,718
white house restaurant,3172 peachtree rd. ne,atlanta,404-237-7601,diners,719
zab-e-lee,4837 old national hwy.,?,404-768-2705,thai,720
bill's place,2315 clement st.,san francisco,?,?,721
cafe flore,2298 market st.,san francisco,415-621-8579,?,722
caffe greco,423 columbus ave.,?,415-397-6261,continental,?
campo santo,240 columbus ave.,san francisco,415-433-9623,mexican,724
cha cha cha's,1805 haight st.,san francisco,415-386-5758,caribbean,725
doidge's,2217 union st.,san francisco,415-921-2149,american,726
dottie's true blue cafe,522 jones st.,san francisco,415-885-2767,diners,?
dusit thai,3221 mission st.,?,415-826-4639,?,?
ebisu,1283 ninth ave.,san francisco,415-566-1770,japanese,?
emerald garden restaurant,1550 california st.,san francisco,415-673-1155,vietnamese,730
eric's chinese restaurant,1500 church st.,san francisco,415-282-0919,chinese,731
hamburger mary's,1582 folsom st.,san francisco,?,hamburgers,732
kelly's on trinity,333 bush st.,san francisco,415-362-4454,californian,?
la cumbre,515 valencia st.,san francisco,415-863-8205,mexican,734
la mediterranee,288 noe st.,san francisco,415-431-7210,mediterranean,735
la taqueria,2889 mission st.,?,?,?,736
mario's bohemian cigar store cafe,2209 polk st.,san francisco,?,italian,737
marnee thai,2225 irving st.,?,415-665-9500,thai,738
mel's drive-in,3355 geary st.,san francisco,?,hamburgers,739
mo's burgers,1322 grant st.,san francisco,415-788-3779,hamburgers,?
phnom penh cambodian restaurant,631 larkin st.,?,415-775-5979,cambodian,741
roosevelt tamale parlor,2817 24th st.,san francisco,?,mexican,742
sally's cafe & bakery,300 de haro st.,san francisco,415-626-6006,american,?
san francisco bbq,1328 18th st.,?,415-431-8956,thai,?
