name,addr,city,phone,type,class
post house,28 e. 63rd st.,?,?,american,331
rain,100 w. 82nd st.,?,212/501-0776,asian,332
red tulip,439 e. 75th st.,?,212/734-4893,?,?
remi,145 w. 53rd st.,?,212/581-4242,?,?
republic,37a union sq. w  between 16th and 17th sts.,new york,212/627-7172,?,?
roettelle a. g,126 e. 7th st.  between 1st ave. and ave. a,?,212/674-4140,?,?
rosa mexicano,1063 1st ave. at 58th st.,?,212/753-7407,?,?
ruth's chris,148 w. 51st st.,?,?,?,?
s.p.q.r,133 mulberry st.  between hester and grand sts.,new york,?,?,?
sal anthony's,55 irving pl.,new york,212/982-9030,?,?
sammy's roumanian steak house,157 chrystie st. at delancey st.,new york,212/673-0330,east european,341
san pietro,18 e. 54th st.,?,212/753-9015,?,?
sant ambroeus,1000 madison ave.  between 77th and 78th sts.,new york,?,coffee bar,343
sarabeth's kitchen,423 amsterdam ave.  between 80th and 81st sts.,?,?,american,?
sea grill,19 w. 49th st.,?,212/332-7610,seafood,?
serendipity,3 225 e. 60th st.,?,212/838-3531,?,?
seventh regiment mess and bar,643 park ave. at 66th st.,new york,212/744-4107,american,?
sfuzzi,58 w. 65th st.,?,?,american,?
shaan,57 w. 48th st.,?,212/ 977-8400,asian,?
sofia fabulous pizza,1022 madison ave.  near 79th st.,?,212/734-2676,italian,350
spring street natural restaurant & bar,62 spring st. at lafayette st.,?,212/966-0290,american,351
stage deli,834 7th ave.  between 53rd and 54th sts.,?,?,delicatessen,352
stingray,428 amsterdam ave.  between 80th and 81st sts.,?,?,seafood,?
sweet'n'tart cafe,76 mott st. at canal st.,new york,212/334-8088,?,?
t salon,143 mercer st. at prince st.,new york,?,?,?
tang pavillion,65 w. 55th st.,?,?,?,?
tapika,950 8th ave. at 56th st.,?,?,?,357
teresa's,103 1st ave.  between 6th and 7th sts.,new york,?,east european,358
terrace,400 w. 119th st.  between amsterdam and morningside aves.,?,212/666-9490,continental,359
the coffee pot,350 9th ave. at 49th st.,?,?,?,?
the savannah club,2420 broadway at 89th st.,?,212/496-1066,american,361
trattoria dell'arte,900 7th ave.  between 56th and 57th sts.,new york,?,?,362
triangolo,345 e. 83rd st.,new york,?,?,?
tribeca grill,375 greenwich st.  near franklin st.,new york,?,?,?
trois jean,154 e. 79th st.  between lexington and 3rd aves.,new york,212/988-4858,?,365
tse yang,34 e. 51st st.,?,212/688-5447,?,366
turkish kitchen,386 3rd ave.  between 27th and 28th sts.,new york,?,middle eastern,367
two two two,222 w. 79th st.,new york,212/799-0400,american,368
veniero's pasticceria,342 e. 11th st.  near 1st ave.,new york,?,?,?
verbena,54 irving pl. at 17th st.,new york,212/260-5454,american,370
victor's cafe,52 236 w. 52nd st.,new york,?,latin american,371
vince & eddie's,70 w. 68th st.,?,212/721-0068,?,?
vong,200 e. 54th st.,?,212/486-9592,american,373
water club,500 e. 30th st.,?,?,american,374
west,63rd street steakhouse 44 w. 63rd st.,?,212/246-6363,american,?
xunta,174 1st ave.  between 10th and 11th sts.,new york,?,mediterranean,?
zen palate,34 union sq. e at 16th st.,new york,?,and 212/614-9345 asian,?
zoe,90 prince st.  between broadway and mercer st.,new york,212/966-6722,?,?
abbey,163 ponce de leon ave.,?,404/876-8532,international,379
aleck's barbecue heaven,783 martin luther king jr. dr.,atlanta,?,?,380
annie's thai castle,3195 roswell rd.,atlanta,404/264-9546,asian,?
anthonys,3109 piedmont rd.  just south of peachtree rd.,atlanta,?,?,?
atlanta fish market,265 pharr rd.,atlanta,?,american,383
beesley's of buckhead,260 e. paces ferry road,atlanta,?,continental,?
bertolini's,3500 peachtree rd.  phipps plaza,atlanta,?,italian,385
bistango,1100 peachtree st.,?,?,?,386
cafe renaissance,7050 jimmy carter blvd.  norcross,atlanta,?,american,387
camille's,1186 n. highland ave.,?,?,italian,388
cassis,3300 peachtree rd.  grand hyatt,?,?,mediterranean,389
city grill,50 hurt plaza,?,?,?,390
coco loco,40  buckhead crossing mall on the sidney marcus blvd.,atlanta,404/364-0212,?,391
colonnade restaurant,1879 cheshire bridge rd.,atlanta,404/874-5642,southern,?
dante's down the hatch  buckhead,3380 peachtree rd.,?,404/266-1600,continental,?
dante's down the hatch,underground underground mall  underground atlanta,atlanta,?,?,?
fat matt's rib shack,1811 piedmont ave.  near cheshire bridge rd.,?,404/607-1622,barbecue,395
french quarter food shop,923 peachtree st.  at 8th st.,?,404/875-2489,southern,?
holt bros. bar-b-q,6359 jimmy carter blvd.  at buford hwy.  norcross,atlanta,770/242-3984,barbecue,?
horseradish grill,4320 powers ferry rd.,?,404/255-7277,southern,398
hsu's gourmet,192 peachtree center ave.  at international blvd.,atlanta,?,asian,?
imperial fez,2285 peachtree rd.  peachtree battle condominium,?,?,mediterranean,?
kamogawa,3300 peachtree rd.  grand hyatt,atlanta,404/841-0314,asian,401
la grotta at ravinia dunwoody rd.,holiday inn/crowne plaza at ravinia  dunwoody,?,?,?,402
little szechuan,c buford hwy.  northwoods plaza  doraville,?,770/451-0192,asian,?
lowcountry barbecue,6301 roswell rd.  sandy springs plaza  sandy springs,?,404/255-5160,barbecue,404
luna si,1931 peachtree rd.,atlanta,404/355-5993,continental,?
mambo restaurante cubano,1402 n. highland ave.,?,?,?,406
mckinnon's louisiane,3209 maple dr.,?,?,southern,407
mi spia dunwoody rd.,park place  across from perimeter mall  dunwoody,?,770/393-1333,italian,408
nickiemoto's: a sushi bar,247 buckhead ave.  east village sq.,?,?,fusion,?
palisades,1829 peachtree rd.,atlanta,?,continental,410
pleasant peasant,555 peachtree st.  at linden ave.,?,?,american,?
pricci,500 pharr rd.,atlanta,404/237-2941,italian,?
r.j.'s uptown kitchen & wine bar,870 n. highland ave.,?,?,?,413
rib ranch,25 irby ave.,?,404/233-7644,barbecue,?
sa tsu ki,3043 buford hwy.,?,?,asian,415
sato sushi and thai,6050 peachtree pkwy.  norcross,atlanta,?,?,?
south city kitchen,1144 crescent ave.,atlanta,404/873-7358,?,417
south of france,2345 cheshire bridge rd.,?,?,french,?
stringer's fish camp and oyster bar,3384 shallowford rd.  chamblee,?,?,?,?
sundown cafe,2165 cheshire bridge rd.,atlanta,?,american,420
taste of new orleans,889 w. peachtree st.,?,?,?,421
tomtom,3393 peachtree rd.,?,?,?,?
antonio's,3700 w. flamingo,las vegas,702/252-7737,italian,423
bally's big kitchen,3645 las vegas blvd. s,?,?,?,?
bamboo garden,4850 flamingo rd.,?,702/871-3262,?,425
battista's hole in the wall,4041 audrie st. at flamingo rd.,?,702/732-1424,italian,426
bertolini's,3570 las vegas blvd. s,las vegas,702/735-4663,?,427
binion's coffee shop,128 fremont st.,las vegas,702/382-1600,coffee shops/diners,?
bistro,3400 las vegas blvd. s,las vegas,702/791-7111,continental,?
broiler,4111 boulder hwy.,?,702/432-7777,?,?
bugsy's diner,3555 las vegas blvd. s,las vegas,702/733-3111,coffee shops/diners,431
cafe michelle,1350 e. flamingo rd.,las vegas,702/735-8686,?,432
cafe roma,3570 las vegas blvd. s,las vegas,?,?,433
capozzoli's,3333 s. maryland pkwy.,?,?,italian,?
carnival world,3700 w. flamingo rd.,las vegas,?,?,?
center stage plaza hotel,1 main st.,?,?,?,?
circus circus,2880 las vegas blvd. s,?,?,buffets,?
empress court,3570 las vegas blvd. s,?,702/731-7888,?,438
feast,2411 w. sahara ave.,las vegas,702/367-2411,buffets,439
golden nugget hotel,129 e. fremont st.,?,?,buffets,440
golden steer,308 w. sahara ave.,?,702/384-4470,steak houses,441
lillie langtry's,129 e. fremont st.,las vegas,?,asian,442
mandarin court,1510 e. flamingo rd.,?,702/737-1234,?,443
margarita's mexican cantina,3120 las vegas blvd. s,las vegas,702/794-8200,?,444
mary's diner,5111 w. boulder hwy.,?,702/454-8073,coffee shops/diners,445
mikado,3400 las vegas blvd. s,las vegas,?,asian,?
pamplemousse,400 e. sahara ave.,?,702/733-2066,?,?
ralph's diner,3000 las vegas blvd. s,?,702/732-6330,?,448
the bacchanal,3570 las vegas blvd. s,?,?,only in las vegas,?
venetian,3713 w. sahara ave.,?,?,italian,450
viva mercado's,6182 w. flamingo rd.,?,702/871-8826,mexican,451
yolie's,3900 paradise rd.,?,?,steak houses,452
2223,2223 market st.,?,?,?,453
acquarello,1722 sacramento st.,san francisco,?,italian,?
bardelli's,243 o'farrell st.,san francisco,?,old san francisco,455
betelnut,2030 union st.,san francisco,415/929-8855,asian,456
bistro roti,155 steuart st.,?,415/495-6500,french,?
bix,56 gold st.,san francisco,?,american,458
bizou,598 fourth st.,san francisco,415/543-2222,french,?
buca giovanni,800 greenwich st.,?,415/776-7766,italian,?
cafe adriano,3347 fillmore st.,?,415/474-4180,?,461
cafe marimba,2317 chestnut st.,san francisco,?,mexican/latin american/spanish,462
california culinary academy,625 polk st.,san francisco,415/771-3500,?,463
capp's corner,1600 powell st.,san francisco,415/989-2589,?,?
carta,1772 market st.,san francisco,?,american,465
chevys,4th and howard sts.,?,415/543-8060,mexican/latin american/spanish,?
cypress club,500 jackson st.,?,415/296-8555,?,467
des alpes,732 broadway,san francisco,415/788-9900,french,468
faz,161 sutter st.,?,?,?,469
fog city diner,1300 battery st.,san francisco,?,american,?
garden court,market and new montgomery sts.,san francisco,?,old san francisco,?
gaylord's,ghirardelli sq.,?,415/771-8822,asian,?
grand cafe hotel monaco,501 geary st.,san francisco,415/292-0101,?,473
greens,bldg. a fort mason,san francisco,?,vegetarian,474
harbor village,4 embarcadero center,?,?,?,?
harris',2100 van ness ave.,?,415/673-1888,?,?
harry denton's,161 steuart st.,?,415/882-1333,american,477
hayes street grill,320 hayes st.,?,415/863-5545,seafood,478
helmand,430 broadway,san francisco,415/362-0641,?,479
hong kong flower lounge,5322 geary blvd.,?,415/668-8998,asian,480
hong kong villa,2332 clement st.,san francisco,?,?,?
hyde street bistro,1521 hyde st.,?,415/441-7778,?,482
il fornaio levi's plaza,1265 battery st.,?,415/986-0100,italian,483
izzy's steak & chop house,3345 steiner st.,?,415/563-0487,steak houses,?
jack's,615 sacramento st.,?,?,?,485
kabuto sushi,5116 geary blvd.,san francisco,?,?,486
katia's,600 5th ave.,san francisco,?,,487
kuleto's,221 powell st.,?,415/397-7720,italian,?
kyo-ya. sheraton palace hotel,2 new montgomery st.  at market st.,san francisco,?,asian,489
l'osteria del forno,519 columbus ave.,san francisco,?,?,490
le central,453 bush st.,san francisco,415/391-2233,french,491
le soleil,133 clement st.,san francisco,415/668-4848,asian,?
macarthur park,607 front st.,?,415/398-5700,?,?
manora,3226 mission st.,san francisco,?,?,494
maykadeh,470 green st.,san francisco,415/362-8286,?,495
mccormick & kuleto's,ghirardelli sq.,san francisco,?,seafood,?
millennium,246 mcallister st.,san francisco,415/487-9800,vegetarian,497
moose's,1652 stockton st.,?,415/989-7800,mediterranean,498
north india,3131 webster st.,san francisco,?,asian,499
one market,1 market st.,?,?,?,?
oritalia,1915 fillmore st.,?,?,italian,501
pacific pan pacific hotel,500 post st.,san francisco,?,?,502
palio d'asti,640 sacramento st.,?,415/395-9800,?,503
pane e vino,3011 steiner st.,san francisco,?,italian,504
pastis,1015 battery st.,san francisco,?,?,?
perry's,1944 union st.,san francisco,?,american,506
r&g lounge,631 b kearny st.,?,?,?,507
rubicon,558 sacramento st.,?,415/434-4100,?,?
rumpus,1 tillman pl.,?,415/421-2300,american,?
sanppo,1702 post st.,san francisco,415/346-3486,?,?
scala's bistro,432 powell st.,?,415/395-8555,italian,?
south park cafe,108 south park,?,415/495-7275,?,?
splendido embarcadero,4,?,415/986-3222,mediterranean,513
stars,150 redwood alley,?,415/861-7827,american,514
stars cafe,500 van ness ave.,?,415/861-4344,american,?
stoyanof's cafe,1240 9th ave.,san francisco,415/664-3664,greek and middle eastern,516
straits cafe,3300 geary blvd.,san francisco,415/668-1783,?,517
suppenkuche,601 hayes st.,san francisco,?,?,518
tadich grill,240 california st.,?,415/391-2373,?,519
the heights,3235 sacramento st.,?,415/474-8890,french,520
thepin,298 gough st.,?,?,asian,521
ton kiang,3148 geary blvd.,?,415/752-4440,?,?
vertigo,600 montgomery st.,?,?,mediterranean,?
vivande porta via,2125 fillmore st.,?,415/346-4430,?,524
vivande ristorante,670 golden gate ave.,?,415/673-9245,italian,?
world wrapps,2257 chestnut st.,?,415/563-9727,american,526
wu kong,101 spear st.,san francisco,?,asian,527
yank sing,427 battery st.,?,415/541-4949,asian,?
yaya cuisine,1220 9th ave.,san francisco,415/566-6966,greek and middle eastern,529
yoyo tsumami bistro,1611 post st.,san francisco,?,french,?
zarzuela,2000 hyde st.,?,415/346-0800,?,531
zuni cafe & grill,1658 market st.,?,415/552-2522,mediterranean,532
apple pan  the,10801 w. pico blvd.,west la,310-475-3585,american,?
asahi ramen,2027 sawtelle blvd.,?,310-479-2231,?,?
baja fresh,3345 kimber dr.,westlake village,?,mexican,?
belvedere  the,9882 little santa monica blvd.,?,310-788-2306,?,537
benita's frites,1433 third st. promenade,?,310-458-2889,fast food,538
bernard's,515 s. olive st.,los angeles,213-612-1580,continental,539
bistro 45,45 s. mentor ave.,?,?,?,540
brent's deli,19565 parthenia ave.,?,?,delis,?
brighton coffee shop,9600 brighton way,beverly hills,?,?,?
bristol farms market cafe,1570 rosecrans ave. s.,pasadena,310-643-5229,?,?
bruno's,3838 centinela ave.,mar vista,310-397-5703,italian,544
cafe '50s,838 lincoln blvd.,?,310-399-1955,american,545
cafe blanc,9777 little santa monica blvd.,?,310-888-0108,pacific new wave,546
cassell's,3266 w. sixth st.,la,?,hamburgers,547
chez melange,1716 pch,?,310-540-1222,eclectic,?
diaghilev,1020 n. san vicente blvd.,w. hollywood,310-854-1111,russian,549
don antonio's,1136 westwood blvd.,westwood,?,?,?
duke's,8909 sunset blvd.,w. hollywood,?,?,?
falafel king,1059 broxton ave.,?,310-208-4444,?,552
feast from the east,1949 westwood blvd.,west la,310-475-0400,chinese,?
gumbo pot  the,6333 w. third st.,la,213-933-0358,?,?
hollywood hills coffee shop,6145 franklin ave.,?,213-467-7678,coffee shops,555
indo cafe,10428 1/2 national blvd.,?,?,indonesian,?
jan's family restaurant,8424 beverly blvd.,?,213-651-2866,?,557
jiraffe,502 santa monica blvd,?,310-917-6671,californian,?
jody maroni's sausage kingdom,2011 ocean front walk,?,310-306-1995,hot dogs,?
joe's,1023 abbot kinney blvd.,?,310-399-5811,?,560
john o'groats,10516 w. pico blvd.,?,310-204-0692,coffee shops,561
johnnie's pastrami,4017 s. sepulveda blvd.,culver city,310-397-6654,delis,?
johnny reb's southern smokehouse,4663 long beach blvd.,?,?,southern/soul,563
johnny rockets (la),7507 melrose ave.,la,213-651-3361,?,?
killer shrimp,4000 colfax ave.,?,818-508-1570,seafood,565
kokomo cafe,6333 w. third st.,la,213-933-0773,?,566
koo koo roo,8393 w. beverly blvd.,?,213-655-9045,chicken,?
la cachette,10506 little santa monica blvd.,?,310-470-4992,?,568
la salsa (la),22800 pch,malibu,?,?,569
la serenata de garibaldi,1842 e. first,st. boyle hts.,?,mexican/tex-mex,?
langer's,704 s. alvarado st.,?,213-483-8050,delis,?
local nochol,30869 thousand oaks blvd.,?,?,health food,572
main course  the,10509 w. pico blvd.,rancho park,310-475-7564,american,?
mani's bakery & espresso bar,519 s. fairfax ave.,?,?,desserts,?
martha's,22nd street grill 25 22nd,st. hermosa beach,310-376-7786,?,?
maxwell's cafe,13329 washington blvd.,?,?,?,?
michael's (los angeles),1147 third st.,santa monica,?,?,?
mishima,8474 w. third st.,la,213-782-0181,noodle shops,?
mo better meatty meat,7261 melrose ave.,la,213-935-5280,hamburgers,?
mulberry st.,17040 ventura blvd.,encino,818-906-8881,?,580
ocean park cafe,3117 ocean park blvd.,santa monica,?,american,581
ocean star,145 n. atlantic blvd.,?,818-308-2128,seafood,582
original pantry bakery,875 s. figueroa st. downtown,?,?,?,?
parkway grill,510 s. arroyo pkwy.,pasadena,818-795-1001,californian,?
pho hoa,642 broadway,chinatown,?,vietnamese,585
pink's famous chili dogs,709 n. la brea ave.,?,213-931-4223,hot dogs,586
poquito mas,2635 w. olive ave.,burbank,?,?,587
r-23,923 e. third st.,los angeles,?,?,588
rae's,2901 pico blvd.,?,310-828-7937,?,589
rubin's red hots,15322 ventura blvd.,encino,?,hot dogs,590
ruby's (la),45 s. fair oaks ave.,pasadena,?,diners,591
russell's burgers,1198 pch,?,?,?,?
ruth's chris steak house (los angeles),224 s. beverly dr.,beverly hills,?,steakhouses,?
shiro,1505 mission st. s.,pasadena,?,pacific new wave,?
sushi nozawa,11288 ventura blvd.,?,818-508-7017,?,?
sweet lady jane,8360 melrose ave.,?,?,?,596
taiko,11677 san vicente blvd.,?,310-207-7782,noodle shops,597
tommy's,2575 beverly blvd.,?,?,hamburgers,598
uncle bill's pancake house,1305 highland ave.,?,?,diners,?
water grill,544 s. grand ave.,?,?,?,?
zankou chicken,1415 e. colorado st.,?,?,?,601
afghan kebab house,764 ninth ave.,new york city,?,?,602
arcadia,21 e. 62nd st.,?,?,?,?
benny's burritos,93 ave. a,new york city,212-254-2054,mexican,?
cafe con leche,424 amsterdam ave.,new york city,?,?,605
corner bistro,331 w. fourth st.,new york city,212-242-9502,?,?
cucina della fontana,368 bleecker st.,?,?,?,607
cucina di pesce,87 e. fourth st.,new york city,212-260-6800,seafood,?
darbar,44 w. 56th st.,?,212-432-7227,indian,609
ej's luncheonette,432 sixth ave.,?,212-473-5555,?,610
edison cafe,228 w. 47th st.,new york city,212-840-5000,diners,?
elias corner,24-02 31st st.,?,718-932-1510,greek,?
good enough to eat,483 amsterdam ave.,new york city,?,american,613
gray's papaya,2090 broadway,new york city,212-799-0243,hot dogs,?
il mulino,86 w. third st.,?,?,?,615
jackson diner,37-03 74th st.,queens,718-672-1232,?,?
joe's shanghai,9 pell st.,queens,718-539-3838,chinese,617
john's pizzeria,48 w. 65th st.,new york city,212-721-7001,?,?
kelley & ping,127 greene st.,?,212-228-1212,pan-asian,619
kiev,117 second ave.,?,?,?,620
kuruma zushi,2nd fl.,?,?,?,621
la caridad,2199 broadway,?,212-874-2780,?,?
la grenouille,3 e. 52nd st.,?,212-752-1495,?,623
lemongrass grill,61a seventh ave.,brooklyn,718-399-7100,thai,624
lombardi's,32 spring st.,?,212-941-7994,pizza,625
marnie's noodle shop,466 hudson st.,?,212-741-3214,?,626
menchanko-tei,39 w. 55th st.,new york city,212-247-1585,japanese,627
mitali east-west,296 bleecker st.,new york city,212-989-1367,?,628
monsoon (ny),435 amsterdam ave.,?,?,?,629
moustache,405 atlantic ave.,?,718-852-5555,?,?
nobu,105 hudson st.,new york city,?,japanese,631
one if by land  tibs,17 barrow st.,?,?,continental,632
oyster bar,lower level,new york city,212-490-6650,?,?
palm,837 second ave.,?,212-687-2953,steakhouses,634
palm too,840 second ave.,new york city,?,steakhouses,?
patsy's pizza,19 old fulton st.,brooklyn,?,pizza,636
peter luger steak house,178 broadway,?,?,?,637
rose of india,308 e. sixth st.,new york city,212-533-5011,indian,638
sam's noodle shop,411 third ave.,new york city,?,chinese,?
sarabeth's,1295 madison ave.,?,212-410-7335,american,640
sparks steak house,210 e. 46th st.,new york city,?,?,641
stick to your ribs,5-16 51st ave.,queens,718-937-3030,?,?
sushisay,38 e. 51st st.,new york city,212-755-1780,?,?
sylvia's,328 lenox ave.,new york city,?,southern/soul,644
szechuan hunan cottage,1588 york ave.,?,212-535-5223,chinese,?
szechuan kitchen,1460 first ave.,?,?,chinese,646
teresa's,80 montague st.,queens,?,polish,647
thai house cafe,151 hudson st.,new york city,?,thai,648
thailand restaurant,106 bayard st.,?,?,?,649
veselka,144 second ave.,new york city,212-228-9682,ukrainian,650
westside cottage,689 ninth ave.,?,212-245-0800,chinese,?
windows on the world,107th fl.,new york city,?,eclectic,?
wollensky's grill,205 e. 49th st.,?,?,steakhouses,653
yama,122 e. 17th st.,?,212-475-0969,?,654
zarela,953 second ave.,?,?,?,?
andre's french restaurant,401 s. 6th st.,las vegas,702-385-5016,french (classic),?
buccaneer bay club,3300 las vegas blvd. s.,?,702-894-7350,?,657
buzio's in the rio,3700 w. flamingo rd.,?,?,?,658
emeril's new orleans fish house,3799 las vegas blvd. s.,las vegas,702-891-7374,?,659
fiore rotisserie & grille,3700 w. flamingo rd.,?,702-252-7702,italian,660
hugo's cellar,202 e. fremont st.,las vegas,?,?,661
madame ching's,3300 las vegas blvd. s.,las vegas,?,asian,?
mayflower cuisinier,4750 w. sahara ave.,?,702-870-8432,?,663
michael's (las vegas),3595 las vegas blvd. s.,las vegas,?,continental,664
monte carlo,3145 las vegas blvd. s.,?,702-733-4524,?,665
moongate,3400 las vegas blvd. s.,las vegas,?,?,666
morton's of chicago (las vegas),3200 las vegas blvd. s.,?,702-893-0703,?,?
nicky blair's,3925 paradise rd.,las vegas,?,?,668
piero's restaurant,355 convention center dr.,?,?,?,?
spago (las vegas),3500 las vegas blvd. s.,?,?,californian,670
steakhouse  the,128 e. fremont st.,?,702-382-1600,steakhouses,?
stefano's,129 fremont st.,?,?,italian,?
sterling brunch,3645 las vegas blvd. s.,las vegas,702-739-4651,eclectic,673
tre visi,3799 las vegas blvd. s.,las vegas,?,?,?
103 west,103 w. paces ferry rd.,?,?,?,675
alon's at the terrace,659 peachtree st.,?,404-724-0444,?,676
baker's cajun cafe,1134 euclid ave.,?,404-223-5039,?,677
barbecue kitchen,1437 virginia ave.,?,?,bbq,?
bistro  the,56 e. andrews dr. nw,?,?,?,?
bobby & june's kountry kitchen,375 14th st.,atlanta,404-876-3872,southern/soul,680
bradshaw's restaurant,2911 s. pharr court,?,?,southern/soul,681
brookhaven cafe,4274 peachtree rd.,atlanta,404-231-5907,vegetarian,?
cafe sunflower,5975 roswell rd.,?,?,?,683
canoe,4199 paces ferry rd.,?,770-432-2663,american (new),?
carey's,1021 cobb pkwy. se,marietta,770-422-8042,hamburgers,685
carey's corner,1215 powers ferry rd.,?,?,hamburgers,686
chops,70 w. paces ferry rd.,atlanta,?,steakhouses,687
chopstix,4279 roswell rd.,?,404-255-4868,?,?
deacon burton's soulfood restaurant,1029 edgewood ave. se,atlanta,404-523-1929,southern/soul,?
eats,600 ponce de leon ave.,atlanta,404-888-9149,?,?
flying biscuit  the,1655 mclendon ave.,atlanta,404-687-8888,eclectic,?
frijoleros,1031 peachtree st. ne,atlanta,404-892-8226,tex-mex,692
greenwood's,1087 green st.,?,770-992-5383,southern/soul,693
harold's barbecue,171 mcdonough blvd.,?,?,?,694
havana sandwich shop,2905 buford hwy.,atlanta,404-636-4094,cuban,?
house of chan,2469 cobb pkwy.,?,?,chinese,696
indian delights,3675 satellite blvd.,?,?,?,697
java jive,790 ponce de leon ave.,?,?,?,698
johnny rockets (at),2970 cobb pkwy.,?,?,american,?
kalo's coffee house,1248 clairmont rd.,?,?,?,?
la fonda latina,4427 roswell rd.,atlanta,?,?,?
lettuce souprise you (at),3525 mall blvd.,?,770-418-9969,cafeterias,702
majestic,1031 ponce de leon ave.,?,404-875-0276,?,?
morton's of chicago (atlanta),303 peachtree st. ne,atlanta,?,?,704
my thai,1248 clairmont rd.,atlanta,?,thai,?
nava,3060 peachtree rd.,?,404-240-1984,southwestern,706
nuevo laredo cantina,1495 chattahoochee ave. nw,atlanta,?,mexican,?
original pancake house (at),4330 peachtree rd.,?,?,?,?
palm  the (atlanta),3391 peachtree rd. ne,atlanta,?,steakhouses,?
rainbow restaurant,2118 n. decatur rd.,decatur,404-633-3538,vegetarian,710
ritz-carlton cafe (atlanta),181 peachtree st.,atlanta,?,american (new),711
riviera,519 e. paces ferry rd.,?,?,?,712
silver skillet  the,200 14th st. nw,?,404-874-1388,?,?
soto,3330 piedmont rd.,?,?,?,?
thelma's kitchen,764 marietta st. nw,atlanta,?,?,715
tortillas,774 ponce de leon ave. ne,atlanta,404-892-0193,tex-mex,716
van gogh's restaurant & bar,70 w. crossville rd.,?,?,american (new),717
veggieland,220 sandy springs circle,atlanta,404-231-3111,vegetarian,718
white house restaurant,3172 peachtree rd. ne,?,?,diners,719
zab-e-lee,4837 old national hwy.,?,?,thai,720
bill's place,2315 clement st.,?,?,?,721
cafe flore,2298 market st.,san francisco,415-621-8579,?,?
caffe greco,423 columbus ave.,?,?,continental,?
campo santo,240 columbus ave.,san francisco,?,mexican,724
cha cha cha's,1805 haight st.,?,?,?,?
doidge's,2217 union st.,?,415-921-2149,american,726
dottie's true blue cafe,522 jones st.,san francisco,?,diners,727
dusit thai,3221 mission st.,san francisco,?,thai,728
ebisu,1283 ninth ave.,san francisco,?,japanese,729
emerald garden restaurant,1550 california st.,san francisco,?,vietnamese,730
eric's chinese restaurant,1500 church st.,san francisco,415-282-0919,chinese,?
hamburger mary's,1582 folsom st.,san francisco,415-626-1985,?,732
kelly's on trinity,333 bush st.,?,?,californian,733
la cumbre,515 valencia st.,san francisco,?,mexican,734
la mediterranee,288 noe st.,san francisco,415-431-7210,mediterranean,735
la taqueria,2889 mission st.,?,?,?,736
mario's bohemian cigar store cafe,2209 polk st.,?,415-776-8226,italian,?
marnee thai,2225 irving st.,san francisco,?,?,738
mel's drive-in,3355 geary st.,san francisco,?,hamburgers,739
mo's burgers,1322 grant st.,san francisco,?,?,740
phnom penh cambodian restaurant,631 larkin st.,san francisco,?,?,741
roosevelt tamale parlor,2817 24th st.,san francisco,415-550-9213,mexican,742
sally's cafe & bakery,300 de haro st.,?,415-626-6006,american,?
san francisco bbq,1328 18th st.,?,?,thai,744
slanted door,584 valencia st.,san francisco,415-861-8032,?,?
swan oyster depot,1517 polk st.,san francisco,415-673-1101,?,?
thep phanom,400 waller st.,san francisco,?,thai,747
ti couz,3108 16th st.,san francisco,?,french,748
trio cafe,1870 fillmore st.,?,415-563-2248,?,749
tu lan,8 sixth st.,san francisco,415-626-0927,?,750
vicolo pizzeria,201 ivy st.,san francisco,?,pizza,?
wa-ha-ka oaxaca mexican grill,2141 polk st.,?,415-775-1055,mexican,?
