name,addr,city,phone,type,class
spring street natural restaurant & bar,62 spring st. at lafayette st.,new york,212/966-0290,?,351
stage deli,834 7th ave.  between 53rd and 54th sts.,new york,?,delicatessen,352
stingray,428 amsterdam ave.  between 80th and 81st sts.,?,?,?,?
sweet'n'tart cafe,76 mott st. at canal st.,?,212/334-8088,?,?
t salon,143 mercer st. at prince st.,?,212/925-3700,?,?
tang pavillion,65 w. 55th st.,new york,212/956-6888,?,?
tapika,950 8th ave. at 56th st.,?,212/ 397-3737,?,357
teresa's,103 1st ave.  between 6th and 7th sts.,?,212/228-0604,?,?
terrace,400 w. 119th st.  between amsterdam and morningside aves.,new york,212/666-9490,continental,359
the coffee pot,350 9th ave. at 49th st.,?,?,?,?
the savannah club,2420 broadway at 89th st.,?,212/496-1066,?,361
trattoria dell'arte,900 7th ave.  between 56th and 57th sts.,new york,212/245-9800,?,?
triangolo,345 e. 83rd st.,new york,212/472-4488,?,?
tribeca grill,375 greenwich st.  near franklin st.,?,?,american,364
trois jean,154 e. 79th st.  between lexington and 3rd aves.,new york,?,?,365
tse yang,34 e. 51st st.,new york,?,asian,366
turkish kitchen,386 3rd ave.  between 27th and 28th sts.,?,?,middle eastern,367
two two two,222 w. 79th st.,new york,?,american,?
veniero's pasticceria,342 e. 11th st.  near 1st ave.,?,?,?,?
verbena,54 irving pl. at 17th st.,new york,?,american,370
victor's cafe,52 236 w. 52nd st.,new york,212/586-7714,?,371
vince & eddie's,70 w. 68th st.,new york,212/721-0068,?,?
vong,200 e. 54th st.,?,212/486-9592,?,?
water club,500 e. 30th st.,?,?,american,?
west,63rd street steakhouse 44 w. 63rd st.,?,212/246-6363,?,?
xunta,174 1st ave.  between 10th and 11th sts.,new york,?,?,376
zen palate,34 union sq. e at 16th st.,new york,212/614-9291,and 212/614-9345 asian,377
zoe,90 prince st.  between broadway and mercer st.,new york,?,?,?
abbey,163 ponce de leon ave.,atlanta,?,?,?
aleck's barbecue heaven,783 martin luther king jr. dr.,?,?,barbecue,?
annie's thai castle,3195 roswell rd.,?,404/264-9546,?,?
anthonys,3109 piedmont rd.  just south of peachtree rd.,?,?,american,382
atlanta fish market,265 pharr rd.,?,?,?,?
beesley's of buckhead,260 e. paces ferry road,?,?,continental,384
bertolini's,3500 peachtree rd.  phipps plaza,?,?,italian,?
bistango,1100 peachtree st.,atlanta,?,?,386
cafe renaissance,7050 jimmy carter blvd.  norcross,?,770/441--0291,american,387
camille's,1186 n. highland ave.,atlanta,404/872-7203,italian,?
cassis,3300 peachtree rd.  grand hyatt,?,404/365-8100,?,?
city grill,50 hurt plaza,atlanta,?,?,?
coco loco,40  buckhead crossing mall on the sidney marcus blvd.,atlanta,404/364-0212,caribbean,?
colonnade restaurant,1879 cheshire bridge rd.,?,?,?,?
dante's down the hatch  buckhead,3380 peachtree rd.,?,?,continental,?
dante's down the hatch,underground underground mall  underground atlanta,?,404/577-1800,?,?
fat matt's rib shack,1811 piedmont ave.  near cheshire bridge rd.,?,404/607-1622,barbecue,395
french quarter food shop,923 peachtree st.  at 8th st.,?,404/875-2489,?,396
holt bros. bar-b-q,6359 jimmy carter blvd.  at buford hwy.  norcross,?,770/242-3984,barbecue,?
horseradish grill,4320 powers ferry rd.,atlanta,?,southern,?
hsu's gourmet,192 peachtree center ave.  at international blvd.,?,404/659-2788,?,?
imperial fez,2285 peachtree rd.  peachtree battle condominium,atlanta,404/351-0870,?,400
kamogawa,3300 peachtree rd.  grand hyatt,?,?,asian,?
la grotta at ravinia dunwoody rd.,holiday inn/crowne plaza at ravinia  dunwoody,?,?,?,402
little szechuan,c buford hwy.  northwoods plaza  doraville,?,?,asian,403
lowcountry barbecue,6301 roswell rd.  sandy springs plaza  sandy springs,?,?,?,?
luna si,1931 peachtree rd.,?,404/355-5993,continental,405
mambo restaurante cubano,1402 n. highland ave.,?,404/874-2626,?,?
mckinnon's louisiane,3209 maple dr.,atlanta,?,?,407
mi spia dunwoody rd.,park place  across from perimeter mall  dunwoody,atlanta,?,italian,408
nickiemoto's: a sushi bar,247 buckhead ave.  east village sq.,atlanta,?,fusion,?
palisades,1829 peachtree rd.,?,?,?,410
pleasant peasant,555 peachtree st.  at linden ave.,?,?,?,?
pricci,500 pharr rd.,atlanta,?,italian,?
r.j.'s uptown kitchen & wine bar,870 n. highland ave.,atlanta,?,?,413
rib ranch,25 irby ave.,?,404/233-7644,barbecue,?
sa tsu ki,3043 buford hwy.,?,?,asian,?
sato sushi and thai,6050 peachtree pkwy.  norcross,?,770/449-0033,?,416
south city kitchen,1144 crescent ave.,?,404/873-7358,?,?
south of france,2345 cheshire bridge rd.,atlanta,404/325-6963,?,418
stringer's fish camp and oyster bar,3384 shallowford rd.  chamblee,?,?,?,?
sundown cafe,2165 cheshire bridge rd.,atlanta,?,american,?
taste of new orleans,889 w. peachtree st.,atlanta,?,?,?
tomtom,3393 peachtree rd.,?,?,?,422
antonio's,3700 w. flamingo,?,?,?,?
bally's big kitchen,3645 las vegas blvd. s,?,702/739-4111,?,?
bamboo garden,4850 flamingo rd.,?,?,?,?
battista's hole in the wall,4041 audrie st. at flamingo rd.,las vegas,?,italian,426
bertolini's,3570 las vegas blvd. s,?,?,?,?
binion's coffee shop,128 fremont st.,las vegas,?,?,?
bistro,3400 las vegas blvd. s,?,?,?,429
broiler,4111 boulder hwy.,?,702/432-7777,?,430
bugsy's diner,3555 las vegas blvd. s,?,702/733-3111,?,?
cafe michelle,1350 e. flamingo rd.,?,?,american,?
cafe roma,3570 las vegas blvd. s,las vegas,702/731-7547,?,433
capozzoli's,3333 s. maryland pkwy.,?,?,?,434
carnival world,3700 w. flamingo rd.,?,?,?,?
center stage plaza hotel,1 main st.,?,?,?,436
circus circus,2880 las vegas blvd. s,?,702/734-0410,buffets,?
empress court,3570 las vegas blvd. s,?,?,?,?
feast,2411 w. sahara ave.,?,?,buffets,439
golden nugget hotel,129 e. fremont st.,las vegas,?,buffets,?
golden steer,308 w. sahara ave.,las vegas,?,steak houses,?
lillie langtry's,129 e. fremont st.,?,?,?,442
mandarin court,1510 e. flamingo rd.,las vegas,?,?,443
margarita's mexican cantina,3120 las vegas blvd. s,?,?,?,444
mary's diner,5111 w. boulder hwy.,?,?,?,?
mikado,3400 las vegas blvd. s,?,?,?,?
pamplemousse,400 e. sahara ave.,?,702/733-2066,continental,447
ralph's diner,3000 las vegas blvd. s,?,?,?,?
the bacchanal,3570 las vegas blvd. s,las vegas,?,?,449
venetian,3713 w. sahara ave.,las vegas,?,italian,?
viva mercado's,6182 w. flamingo rd.,las vegas,702/871-8826,mexican,?
yolie's,3900 paradise rd.,las vegas,?,?,452
2223,2223 market st.,?,415/431-0692,?,453
acquarello,1722 sacramento st.,?,415/567-5432,?,?
bardelli's,243 o'farrell st.,?,415/982-0243,?,?
betelnut,2030 union st.,?,?,?,456
bistro roti,155 steuart st.,?,?,?,?
bix,56 gold st.,?,415/433-6300,?,458
bizou,598 fourth st.,san francisco,?,?,?
buca giovanni,800 greenwich st.,san francisco,?,?,?
cafe adriano,3347 fillmore st.,?,415/474-4180,?,?
cafe marimba,2317 chestnut st.,san francisco,415/776-1506,?,?
california culinary academy,625 polk st.,?,?,?,?
capp's corner,1600 powell st.,san francisco,415/989-2589,italian,?
carta,1772 market st.,?,?,american,465
chevys,4th and howard sts.,san francisco,?,mexican/latin american/spanish,466
cypress club,500 jackson st.,?,?,?,?
des alpes,732 broadway,?,415/788-9900,french,?
faz,161 sutter st.,?,?,?,469
fog city diner,1300 battery st.,?,415/982-2000,?,?
garden court,market and new montgomery sts.,?,?,?,?
gaylord's,ghirardelli sq.,san francisco,415/771-8822,?,?
grand cafe hotel monaco,501 geary st.,san francisco,?,american,?
greens,bldg. a fort mason,?,?,?,?
harbor village,4 embarcadero center,?,415/781-8833,asian,?
harris',2100 van ness ave.,?,415/673-1888,steak houses,476
harry denton's,161 steuart st.,?,415/882-1333,?,?
hayes street grill,320 hayes st.,?,415/863-5545,seafood,478
helmand,430 broadway,san francisco,?,greek and middle eastern,?
hong kong flower lounge,5322 geary blvd.,?,?,?,480
hong kong villa,2332 clement st.,?,?,asian,?
hyde street bistro,1521 hyde st.,san francisco,?,?,482
il fornaio levi's plaza,1265 battery st.,?,?,italian,?
izzy's steak & chop house,3345 steiner st.,?,?,?,484
jack's,615 sacramento st.,?,415/986-9854,old san francisco,?
kabuto sushi,5116 geary blvd.,san francisco,?,?,?
katia's,600 5th ave.,san francisco,?,,?
kuleto's,221 powell st.,?,415/397-7720,italian,?
kyo-ya. sheraton palace hotel,2 new montgomery st.  at market st.,?,415/546-5000,?,489
l'osteria del forno,519 columbus ave.,san francisco,415/982-1124,italian,?
le central,453 bush st.,?,?,?,491
le soleil,133 clement st.,?,?,?,?
macarthur park,607 front st.,?,?,?,?
manora,3226 mission st.,san francisco,?,asian,494
maykadeh,470 green st.,san francisco,?,?,495
mccormick & kuleto's,ghirardelli sq.,san francisco,?,?,?
millennium,246 mcallister st.,?,?,?,497
moose's,1652 stockton st.,?,415/989-7800,mediterranean,?
north india,3131 webster st.,?,415/931-1556,?,?
one market,1 market st.,?,?,american,?
oritalia,1915 fillmore st.,?,?,?,?
pacific pan pacific hotel,500 post st.,san francisco,415/929-2087,french,?
palio d'asti,640 sacramento st.,?,?,?,?
pane e vino,3011 steiner st.,san francisco,?,?,?
pastis,1015 battery st.,san francisco,415/391-2555,?,?
perry's,1944 union st.,san francisco,415/922-9022,?,506
r&g lounge,631 b kearny st.,san francisco,?,?,507
rubicon,558 sacramento st.,?,?,?,?
rumpus,1 tillman pl.,?,?,?,?
sanppo,1702 post st.,san francisco,415/346-3486,asian,?
scala's bistro,432 powell st.,san francisco,?,?,?
south park cafe,108 south park,?,?,french,?
splendido embarcadero,4,?,415/986-3222,mediterranean,513
stars,150 redwood alley,?,?,?,?
stars cafe,500 van ness ave.,?,415/861-4344,?,?
stoyanof's cafe,1240 9th ave.,?,?,greek and middle eastern,516
straits cafe,3300 geary blvd.,san francisco,415/668-1783,?,?
suppenkuche,601 hayes st.,?,?,russian/german,518
tadich grill,240 california st.,?,415/391-2373,?,519
the heights,3235 sacramento st.,?,?,?,520
thepin,298 gough st.,?,415/863-9335,asian,?
ton kiang,3148 geary blvd.,?,415/752-4440,asian,522
vertigo,600 montgomery st.,?,?,mediterranean,523
vivande porta via,2125 fillmore st.,san francisco,?,italian,?
vivande ristorante,670 golden gate ave.,?,415/673-9245,italian,?
world wrapps,2257 chestnut st.,san francisco,?,?,526
wu kong,101 spear st.,?,?,?,?
yank sing,427 battery st.,?,?,asian,528
yaya cuisine,1220 9th ave.,?,?,?,?
yoyo tsumami bistro,1611 post st.,san francisco,415/922-7788,?,530
zarzuela,2000 hyde st.,?,415/346-0800,?,531
zuni cafe & grill,1658 market st.,san francisco,?,?,532
apple pan  the,10801 w. pico blvd.,?,310-475-3585,american,534
asahi ramen,2027 sawtelle blvd.,?,?,?,535
baja fresh,3345 kimber dr.,?,?,mexican,536
belvedere  the,9882 little santa monica blvd.,?,?,?,537
benita's frites,1433 third st. promenade,?,?,fast food,?
bernard's,515 s. olive st.,?,213-612-1580,continental,539
bistro 45,45 s. mentor ave.,pasadena,818-795-2478,?,?
brent's deli,19565 parthenia ave.,?,?,?,?
brighton coffee shop,9600 brighton way,?,310-276-7732,?,542
bristol farms market cafe,1570 rosecrans ave. s.,?,?,californian,543
bruno's,3838 centinela ave.,?,?,?,?
cafe '50s,838 lincoln blvd.,?,310-399-1955,american,545
cafe blanc,9777 little santa monica blvd.,?,?,?,?
cassell's,3266 w. sixth st.,la,?,?,547
chez melange,1716 pch,?,?,eclectic,548
diaghilev,1020 n. san vicente blvd.,w. hollywood,310-854-1111,russian,549
don antonio's,1136 westwood blvd.,?,?,italian,550
duke's,8909 sunset blvd.,w. hollywood,?,?,?
falafel king,1059 broxton ave.,?,?,middle eastern,?
feast from the east,1949 westwood blvd.,?,?,?,553
gumbo pot  the,6333 w. third st.,?,?,cajun/creole,554
hollywood hills coffee shop,6145 franklin ave.,?,213-467-7678,coffee shops,?
indo cafe,10428 1/2 national blvd.,?,?,indonesian,?
jan's family restaurant,8424 beverly blvd.,?,?,coffee shops,557
jiraffe,502 santa monica blvd,?,?,californian,558
jody maroni's sausage kingdom,2011 ocean front walk,?,?,?,?
joe's,1023 abbot kinney blvd.,venice,?,?,?
john o'groats,10516 w. pico blvd.,?,310-204-0692,?,561
johnnie's pastrami,4017 s. sepulveda blvd.,?,310-397-6654,?,?
johnny reb's southern smokehouse,4663 long beach blvd.,?,?,?,?
johnny rockets (la),7507 melrose ave.,la,213-651-3361,?,?
killer shrimp,4000 colfax ave.,studio city,818-508-1570,?,565
kokomo cafe,6333 w. third st.,?,213-933-0773,?,566
koo koo roo,8393 w. beverly blvd.,la,213-655-9045,?,567
la cachette,10506 little santa monica blvd.,century city,?,?,?
la salsa (la),22800 pch,?,?,?,?
la serenata de garibaldi,1842 e. first,?,213-265-2887,?,?
langer's,704 s. alvarado st.,la,?,delis,?
local nochol,30869 thousand oaks blvd.,?,?,health food,?
main course  the,10509 w. pico blvd.,rancho park,?,american,573
mani's bakery & espresso bar,519 s. fairfax ave.,la,?,?,?
martha's,22nd street grill 25 22nd,st. hermosa beach,?,?,?
maxwell's cafe,13329 washington blvd.,marina del rey,310-306-7829,?,?
michael's (los angeles),1147 third st.,?,?,?,577
mishima,8474 w. third st.,?,213-782-0181,?,?
mo better meatty meat,7261 melrose ave.,la,?,hamburgers,579
mulberry st.,17040 ventura blvd.,encino,?,pizza,580
ocean park cafe,3117 ocean park blvd.,?,?,?,581
ocean star,145 n. atlantic blvd.,?,818-308-2128,?,582
original pantry bakery,875 s. figueroa st. downtown,?,213-627-6879,?,?
parkway grill,510 s. arroyo pkwy.,?,?,?,?
pho hoa,642 broadway,?,213-626-5530,?,585
pink's famous chili dogs,709 n. la brea ave.,?,?,?,586
poquito mas,2635 w. olive ave.,?,?,?,587
r-23,923 e. third st.,los angeles,?,?,588
rae's,2901 pico blvd.,santa monica,?,diners,589
rubin's red hots,15322 ventura blvd.,?,?,?,?
ruby's (la),45 s. fair oaks ave.,?,818-796-7829,?,?
russell's burgers,1198 pch,?,?,?,592
ruth's chris steak house (los angeles),224 s. beverly dr.,?,?,?,?
shiro,1505 mission st. s.,pasadena,?,pacific new wave,594
sushi nozawa,11288 ventura blvd.,studio city,818-508-7017,japanese,595
sweet lady jane,8360 melrose ave.,la,?,?,?
taiko,11677 san vicente blvd.,?,310-207-7782,noodle shops,?
tommy's,2575 beverly blvd.,?,?,?,598
uncle bill's pancake house,1305 highland ave.,?,?,diners,?
water grill,544 s. grand ave.,los angeles,213-891-0900,?,?
zankou chicken,1415 e. colorado st.,?,?,?,?
afghan kebab house,764 ninth ave.,new york city,212-307-1612,afghan,?
arcadia,21 e. 62nd st.,?,212-223-2900,american (new),?
benny's burritos,93 ave. a,?,?,?,?
cafe con leche,424 amsterdam ave.,new york city,212-595-7000,?,?
corner bistro,331 w. fourth st.,?,?,?,606
cucina della fontana,368 bleecker st.,?,?,italian,?
cucina di pesce,87 e. fourth st.,?,?,?,608
darbar,44 w. 56th st.,new york city,?,?,?
ej's luncheonette,432 sixth ave.,new york city,?,diners,?
edison cafe,228 w. 47th st.,?,212-840-5000,diners,611
elias corner,24-02 31st st.,queens,?,?,612
good enough to eat,483 amsterdam ave.,?,212-496-0163,american,?
gray's papaya,2090 broadway,?,212-799-0243,?,614
il mulino,86 w. third st.,new york city,?,italian,615
jackson diner,37-03 74th st.,?,718-672-1232,indian,616
joe's shanghai,9 pell st.,queens,718-539-3838,?,617
john's pizzeria,48 w. 65th st.,?,212-721-7001,?,?
kelley & ping,127 greene st.,?,212-228-1212,?,?
kiev,117 second ave.,?,?,?,620
kuruma zushi,2nd fl.,?,?,?,?
la caridad,2199 broadway,?,?,?,?
la grenouille,3 e. 52nd st.,?,?,?,623
lemongrass grill,61a seventh ave.,brooklyn,?,thai,?
lombardi's,32 spring st.,?,212-941-7994,pizza,?
marnie's noodle shop,466 hudson st.,?,?,asian,?
menchanko-tei,39 w. 55th st.,?,?,japanese,?
mitali east-west,296 bleecker st.,new york city,?,?,628
monsoon (ny),435 amsterdam ave.,new york city,212-580-8686,thai,?
moustache,405 atlantic ave.,brooklyn,?,middle eastern,?
nobu,105 hudson st.,?,?,?,?
one if by land  tibs,17 barrow st.,?,?,?,632
oyster bar,lower level,new york city,?,?,?
palm,837 second ave.,new york city,?,steakhouses,634
palm too,840 second ave.,new york city,212-697-5198,?,?
patsy's pizza,19 old fulton st.,brooklyn,718-858-4300,pizza,?
peter luger steak house,178 broadway,?,?,?,?
rose of india,308 e. sixth st.,new york city,212-533-5011,?,?
sam's noodle shop,411 third ave.,?,?,?,639
sarabeth's,1295 madison ave.,?,212-410-7335,?,?
sparks steak house,210 e. 46th st.,?,212-687-4855,steakhouses,?
stick to your ribs,5-16 51st ave.,?,?,bbq,?
sushisay,38 e. 51st st.,new york city,212-755-1780,?,?
sylvia's,328 lenox ave.,?,?,?,?
szechuan hunan cottage,1588 york ave.,new york city,?,?,645
szechuan kitchen,1460 first ave.,?,?,?,646
teresa's,80 montague st.,?,718-520-2910,?,?
thai house cafe,151 hudson st.,new york city,?,thai,648
thailand restaurant,106 bayard st.,new york city,212-349-3132,thai,?
veselka,144 second ave.,?,?,ukrainian,?
westside cottage,689 ninth ave.,?,?,?,651
windows on the world,107th fl.,?,?,eclectic,?
wollensky's grill,205 e. 49th st.,new york city,212-753-0444,steakhouses,?
yama,122 e. 17th st.,new york city,212-475-0969,?,?
zarela,953 second ave.,?,?,mexican,?
andre's french restaurant,401 s. 6th st.,las vegas,?,?,?
buccaneer bay club,3300 las vegas blvd. s.,?,702-894-7350,continental,?
buzio's in the rio,3700 w. flamingo rd.,?,?,?,?
emeril's new orleans fish house,3799 las vegas blvd. s.,las vegas,?,?,?
fiore rotisserie & grille,3700 w. flamingo rd.,?,702-252-7702,?,?
hugo's cellar,202 e. fremont st.,las vegas,702-385-4011,continental,661
madame ching's,3300 las vegas blvd. s.,?,702-894-7111,?,662
mayflower cuisinier,4750 w. sahara ave.,?,?,?,?
michael's (las vegas),3595 las vegas blvd. s.,?,?,continental,664
monte carlo,3145 las vegas blvd. s.,las vegas,702-733-4524,french (new),?
moongate,3400 las vegas blvd. s.,las vegas,?,?,?
morton's of chicago (las vegas),3200 las vegas blvd. s.,las vegas,702-893-0703,steakhouses,667
nicky blair's,3925 paradise rd.,?,702-792-9900,?,?
piero's restaurant,355 convention center dr.,?,?,?,669
spago (las vegas),3500 las vegas blvd. s.,las vegas,?,?,?
steakhouse  the,128 e. fremont st.,?,702-382-1600,steakhouses,671
stefano's,129 fremont st.,las vegas,702-385-7111,italian,672
sterling brunch,3645 las vegas blvd. s.,las vegas,?,eclectic,?
tre visi,3799 las vegas blvd. s.,las vegas,702-891-7331,italian,?
103 west,103 w. paces ferry rd.,?,?,?,?
alon's at the terrace,659 peachtree st.,atlanta,404-724-0444,sandwiches,676
baker's cajun cafe,1134 euclid ave.,?,404-223-5039,cajun/creole,?
barbecue kitchen,1437 virginia ave.,?,?,?,678
bistro  the,56 e. andrews dr. nw,atlanta,?,french bistro,?
bobby & june's kountry kitchen,375 14th st.,?,?,southern/soul,?
bradshaw's restaurant,2911 s. pharr court,?,?,?,681
brookhaven cafe,4274 peachtree rd.,?,?,?,682
cafe sunflower,5975 roswell rd.,atlanta,404-256-1675,health food,?
canoe,4199 paces ferry rd.,atlanta,770-432-2663,american (new),684
carey's,1021 cobb pkwy. se,?,?,?,?
carey's corner,1215 powers ferry rd.,?,?,?,686
chops,70 w. paces ferry rd.,?,?,steakhouses,?
chopstix,4279 roswell rd.,atlanta,404-255-4868,?,?
deacon burton's soulfood restaurant,1029 edgewood ave. se,atlanta,?,southern/soul,?
eats,600 ponce de leon ave.,?,?,italian,?
flying biscuit  the,1655 mclendon ave.,?,?,?,691
frijoleros,1031 peachtree st. ne,atlanta,404-892-8226,?,692
greenwood's,1087 green st.,roswell,?,southern/soul,693
harold's barbecue,171 mcdonough blvd.,atlanta,?,bbq,?
havana sandwich shop,2905 buford hwy.,?,?,cuban,?
house of chan,2469 cobb pkwy.,?,?,chinese,?
indian delights,3675 satellite blvd.,duluth,?,?,697
java jive,790 ponce de leon ave.,atlanta,404-876-6161,?,698
johnny rockets (at),2970 cobb pkwy.,?,770-955-6068,?,699
kalo's coffee house,1248 clairmont rd.,?,404-325-3733,coffeehouses,?
la fonda latina,4427 roswell rd.,?,404-303-8201,?,?
lettuce souprise you (at),3525 mall blvd.,?,770-418-9969,?,?
majestic,1031 ponce de leon ave.,atlanta,404-875-0276,?,?
morton's of chicago (atlanta),303 peachtree st. ne,?,404-577-4366,steakhouses,704
my thai,1248 clairmont rd.,?,?,thai,?
nava,3060 peachtree rd.,atlanta,?,?,?
nuevo laredo cantina,1495 chattahoochee ave. nw,atlanta,404-352-9009,mexican,707
original pancake house (at),4330 peachtree rd.,atlanta,?,?,?
palm  the (atlanta),3391 peachtree rd. ne,atlanta,404-814-1955,steakhouses,709
rainbow restaurant,2118 n. decatur rd.,?,404-633-3538,vegetarian,?
ritz-carlton cafe (atlanta),181 peachtree st.,?,?,american (new),?
riviera,519 e. paces ferry rd.,atlanta,?,?,712
silver skillet  the,200 14th st. nw,atlanta,404-874-1388,?,?
soto,3330 piedmont rd.,?,404-233-2005,?,714
thelma's kitchen,764 marietta st. nw,atlanta,?,cafeterias,715
tortillas,774 ponce de leon ave. ne,?,404-892-0193,tex-mex,?
van gogh's restaurant & bar,70 w. crossville rd.,?,?,american (new),717
veggieland,220 sandy springs circle,?,404-231-3111,vegetarian,?
white house restaurant,3172 peachtree rd. ne,?,?,diners,719
zab-e-lee,4837 old national hwy.,?,?,thai,?
bill's place,2315 clement st.,san francisco,415-221-5262,hamburgers,?
cafe flore,2298 market st.,?,415-621-8579,?,?
caffe greco,423 columbus ave.,?,?,?,723
campo santo,240 columbus ave.,san francisco,415-433-9623,?,?
cha cha cha's,1805 haight st.,san francisco,?,caribbean,?
doidge's,2217 union st.,san francisco,?,?,?
dottie's true blue cafe,522 jones st.,?,?,diners,?
dusit thai,3221 mission st.,san francisco,?,?,?
ebisu,1283 ninth ave.,san francisco,?,?,729
emerald garden restaurant,1550 california st.,san francisco,?,vietnamese,?
eric's chinese restaurant,1500 church st.,?,?,chinese,731
hamburger mary's,1582 folsom st.,?,415-626-1985,?,732
kelly's on trinity,333 bush st.,?,?,?,733
la cumbre,515 valencia st.,?,?,?,?
la mediterranee,288 noe st.,san francisco,415-431-7210,?,?
la taqueria,2889 mission st.,?,?,?,?
mario's bohemian cigar store cafe,2209 polk st.,san francisco,415-776-8226,italian,737
marnee thai,2225 irving st.,san francisco,?,?,?
mel's drive-in,3355 geary st.,?,415-387-2244,?,?
mo's burgers,1322 grant st.,?,?,?,740
phnom penh cambodian restaurant,631 larkin st.,san francisco,?,cambodian,?
roosevelt tamale parlor,2817 24th st.,san francisco,?,mexican,742
sally's cafe & bakery,300 de haro st.,?,415-626-6006,american,?
san francisco bbq,1328 18th st.,san francisco,415-431-8956,?,744
slanted door,584 valencia st.,?,?,?,745
swan oyster depot,1517 polk st.,?,?,?,746
thep phanom,400 waller st.,?,?,?,747
ti couz,3108 16th st.,?,415-252-7373,?,748
trio cafe,1870 fillmore st.,?,?,american,749
tu lan,8 sixth st.,?,?,?,?
vicolo pizzeria,201 ivy st.,?,?,?,?
wa-ha-ka oaxaca mexican grill,2141 polk st.,?,?,mexican,?
