white_king_col,white_king_row,white_rook_col,white_rook_row,black_king_col,black_king_row,game
c,1,e,4,d,5,draw
c,1,e,4,e,3,draw
c,1,e,4,e,5,draw
c,1,e,4,f,3,
c,1,e,4,f,4,draw
c,1,e,4,f,5,draw
c,1,e,5,d,4,draw
c,1,e,5,d,5,draw
c,1,e,5,d,6,draw
c,1,e,5,e,4,draw
c,1,e,5,e,6,draw
c,1,e,5,f,4,draw
c,1,e,5,f,5,draw
c,1,e,5,f,6,draw
c,1,e,6,d,5,draw
c,1,e,6,d,6,draw
c,1,e,6,d,7,draw
c,1,e,6,e,5,draw
c,1,e,6,e,7,draw
c,1,e,6,f,5,draw
c,1,e,6,f,6,draw
c,1,e,6,f,7,draw
c,1,e,7,d,6,draw
c,1,e,7,d,7,draw
c,1,e,7,d,8,draw
c,1,e,7,e,6,draw
c,1,e,7,e,8,draw
c,1,e,7,f,6,draw
c,1,e,7,f,7,draw
c,1,e,7,f,8,draw
c,1,e,8,d,7,
c,1,e,8,d,8,draw
c,1,e,8,e,7,draw
c,1,e,8,f,7,draw
c,1,e,8,f,8,draw
c,1,f,1,e,1,draw
c,1,f,1,e,2,draw
c,1,f,1,f,2,draw
c,1,f,1,g,1,draw
c,1,f,1,g,2,draw
c,1,f,2,a,1,draw
c,1,f,2,e,1,draw
c,,f,2,e,2,draw
c,1,f,2,e,3,draw
c,1,f,2,f,1,draw
c,1,f,2,f,3,draw
c,1,f,2,g,1,draw
,1,f,2,g,2,draw
c,1,f,2,g,3,draw
c,1,f,3,e,2,draw
c,1,f,3,e,3,draw
c,1,f,3,e,4,draw
c,1,f,3,f,2,draw
c,1,f,3,f,4,draw
c,1,f,3,g,2,draw
c,1,f,3,g,3,draw
c,1,f,3,g,4,draw
c,1,f,4,e,3,draw
c,1,f,4,e,4,draw
c,1,f,4,e,5,draw
c,1,f,4,f,3,draw
c,1,f,4,f,5,draw
c,1,f,4,g,3,draw
c,,f,4,,4,draw
c,1,f,4,g,5,draw
c,1,f,5,e,4,draw
