white_king_col,white_king_row,white_rook_col,white_rook_row,black_king_col,black_king_row,game
d,4,e,3,b,1,eight
d,4,e,3,b,2,eight
d,4,e,3,d,2,eight
d,4,e,4,b,1,eight
d,4,e,4,b,2,eight
d,4,e,4,c,1,eight
d,4,e,4,d,1,eight
d,4,e,4,d,2,eight
d,4,e,4,e,1,eight
d,4,e,4,e,2,eight
d,4,e,4,f,1,eight
d,4,e,4,f,2,eight
d,4,e,4,f,3,eight
d,4,e,4,g,1,eight
d,4,e,4,g,2,eight
d,4,e,4,g,3,eight
d,4,e,5,b,1,eight
d,4,e,5,b,2,eight
d,4,e,5,c,1,eight
d,4,e,5,c,2,eight
d,4,e,5,d,1,eight
d,4,e,5,d,2,eight
d,4,e,5,e,1,eight
d,4,e,5,f,1,eight
d,4,e,5,g,1,eight
d,4,e,5,h,2,eight
d,4,e,5,h,3,eight
d,4,e,5,h,4,eight
d,4,e,6,,1,eight
d,4,e,6,,1,eight
d,4,e,6,,2,eight
d,4,e,6,,1,eight
d,4,e,6,,2,eight
d,4,e,6,,1,eight
d,4,e,6,,1,eight
d,4,e,6,,1,eight
d,4,e,6,,2,eight
d,4,e,6,,7,eight
d,4,e,7,b,1,eight
d,4,e,7,c,1,eight
d,4,e,7,c,2,eight
d,4,e,7,d,1,eight
d,4,e,7,d,2,eight
d,4,e,7,e,1,eight
d,4,e,7,f,1,eight
d,4,e,7,g,1,eight
d,4,e,7,h,2,eight
d,4,e,8,b,1,eight
d,4,e,8,c,1,eight
d,4,e,8,c,2,eight
d,4,e,8,d,1,eight
d,4,e,8,d,2,eight
d,4,e,8,e,1,eight
d,4,e,8,f,1,eight
d,4,e,8,g,1,eight
d,4,e,8,h,2,eight
d,4,f,1,b,1,eight
d,4,f,1,b,2,eight
d,4,f,1,c,1,eight
d,4,f,1,c,2,eight
d,4,f,1,d,1,eight
d,4,f,1,d,2,eight
d,4,f,1,g,7,eight
d,4,f,1,h,1,eight
d,4,f,1,h,2,eight
d,4,f,2,b,2,eight
d,4,f,2,c,2,eight
d,4,f,2,g,7,eight
d,4,f,3,b,1,eight
d,4,f,3,b,2,eight
d,4,f,3,c,1,eight
d,4,f,3,d,1,eight
d,4,f,3,d,2,eight
d,4,f,3,e,1,eight
d,4,f,3,f,1,eight
d,4,f,3,g,7,eight
,4,f,4,b,1,eight
,4,f,4,b,2,eight
,4,f,4,c,1,eight
,4,f,4,d,1,eight
,4,f,4,d,2,eight
,4,f,4,e,1,eight
,4,f,4,f,1,eight
,4,f,4,f,2,eight
d,4,f,5,b,1,eight
d,4,f,5,b,2,eight
d,4,f,5,c,1,eight
d,4,f,5,c,2,eight
d,4,f,5,d,1,eight
d,4,f,5,d,2,eight
d,4,f,5,e,1,eight
d,4,f,5,f,1,eight
d,4,f,5,f,2,eight
d,4,f,5,g,2,eight
d,4,f,5,g,7,eight
d,4,f,5,h,2,eight
d,4,f,5,h,6,eight
d,4,f,5,h,7,eight
d,4,f,5,h,8,
d,4,f,6,,1,eight
d,4,f,6,,2,eight
d,4,f,6,,1,eight
d,4,f,6,,2,eight
d,4,f,6,,1,eight
d,4,f,6,,2,eight
d,4,f,6,,1,eight
d,4,f,6,,1,eight
d,4,f,6,,2,eight
d,4,f,6,,2,eight
d,4,f,6,h,2,eight
d,4,f,7,b,1,eight
d,4,f,7,c,1,eight
d,4,f,7,c,2,eight
d,4,f,7,d,1,eight
d,4,f,7,d,2,eight
d,4,f,7,e,1,eight
d,4,f,7,f,1,eight
d,4,f,7,f,2,eight
d,4,f,7,g,2,eight
d,4,f,7,h,2,eight
d,4,f,8,b,1,eight
d,4,f,8,c,1,eight
d,4,f,8,c,2,eight
d,4,f,8,d,1,eight
d,4,f,8,d,2,eight
d,4,f,8,e,1,eight
d,4,f,8,f,1,eight
d,4,f,8,f,2,eight
d,4,f,8,g,2,eight
d,4,f,8,h,2,eight
d,4,g,1,b,1,eight
d,4,g,1,b,2,eight
d,4,g,1,c,1,eight
d,4,g,1,c,2,eight
d,4,g,2,b,2,eight
d,4,g,2,c,2,eight
d,,g,2,h,4,eight
d,4,g,3,b,1,eight
d,4,g,3,b,2,eight
d,4,g,3,c,1,eight
d,4,g,3,e,2,eight
d,4,g,3,g,1,eight
,4,g,4,b,1,eight
,4,g,4,b,2,eight
,4,g,4,c,1,eight
,4,g,4,d,1,eight
,4,g,4,d,2,eight
,4,g,4,e,1,eight
,4,g,4,f,1,eight
,4,g,4,g,1,eight
d,4,g,5,b,1,eight
d,4,g,5,b,2,eight
d,4,g,5,c,1,eight
d,4,g,5,c,2,eight
d,4,g,5,d,1,eight
d,4,g,5,d,2,eight
d,4,g,5,e,1,eight
d,4,g,5,f,1,eight
d,4,g,5,g,1,eight
d,4,g,5,h,7,eight
d,4,g,6,b,1,eight
d,4,g,6,b,2,eight
d,4,g,6,c,1,eight
d,4,g,6,c,2,eight
d,4,g,6,d,1,eight
d,4,g,6,d,2,eight
d,4,g,6,e,1,eight
d,4,g,6,f,1,eight
d,4,g,6,g,1,eight
d,4,g,7,b,1,eight
d,4,g,7,b,2,eight
d,4,g,7,c,1,eight
d,4,g,7,c,2,eight
d,4,g,7,d,1,eight
d,4,g,7,d,2,eight
d,4,g,7,e,1,eight
d,4,g,7,f,1,eight
d,4,g,7,g,1,eight
d,4,g,7,h,5,eight
d,4,g,8,b,1,eight
d,4,g,8,c,1,eight
d,4,g,8,c,2,eight
d,4,g,8,d,1,eight
d,4,g,8,d,2,eight
d,4,g,8,e,1,eight
d,4,g,8,f,1,eight
d,4,g,8,g,1,eight
d,4,h,1,b,1,eight
d,4,h,1,b,2,eight
d,4,h,1,c,1,eight
d,4,h,1,c,2,eight
d,4,h,2,b,2,eight
d,4,h,2,c,2,eight
d,4,h,3,b,1,eight
d,4,h,3,b,2,eight
d,4,h,3,c,1,eight
d,4,h,3,e,2,eight
d,4,h,3,g,1,eight
d,4,h,3,h,1,eight
,4,h,4,b,1,eight
,4,h,4,b,2,eight
,4,h,4,c,1,eight
,4,h,4,d,1,eight
,4,h,4,d,2,eight
d,4,h,5,b,1,eight
d,4,h,5,b,2,eight
d,4,h,5,c,1,eight
d,4,h,5,c,2,eight
d,4,h,5,d,1,eight
d,4,h,5,d,2,eight
d,4,h,5,h,2,eight
d,4,h,6,b,1,eight
d,4,h,6,b,2,eight
d,4,h,6,c,1,eight
d,4,h,6,c,2,eight
d,4,h,6,d,1,eight
d,4,h,6,d,2,eight
d,4,h,7,b,1,eight
d,4,h,7,b,2,eight
d,4,h,7,c,1,eight
d,4,h,7,c,2,eight
d,4,h,7,d,1,eight
d,4,h,7,d,2,eight
d,4,h,7,h,1,eight
d,4,h,8,b,1,eight
d,4,h,8,b,2,eight
d,4,h,8,c,1,eight
d,4,h,8,c,2,eight
d,4,h,8,d,1,eight
d,4,h,8,d,2,eight
d,4,h,8,h,1,eight
a,1,a,3,c,2,nine
a,1,a,3,e,2,nine
a,1,a,3,g,1,nine
a,1,a,3,g,2,nine
a,1,a,3,h,1,nine
a,1,a,3,h,2,nine
a,1,b,3,e,2,nine
a,1,b,3,g,1,nine
a,1,b,3,g,2,nine
a,1,b,3,h,1,nine
a,1,b,3,h,2,nine
a,1,c,3,g,1,nine
a,1,c,3,g,2,nine
a,1,c,3,h,1,nine
a,1,c,3,h,2,nine
a,1,d,3,g,1,nine
a,1,d,3,g,2,nine
a,1,d,3,h,1,nine
a,1,d,3,h,2,nine
a,1,e,2,c,1,nine
a,1,g,1,h,8,
a,1,g,8,h,1,nine
b,1,a,1,g,1,nine
b,1,a,1,h,1,nine
b,1,a,3,d,1,nine
b,1,a,3,e,1,nine
b,1,a,3,e,2,nine
,1,a,4,g,1,nine
,1,a,4,h,1,nine
,1,a,4,h,2,nine
,1,a,4,h,3,nine
b,1,a,5,g,1,nine
b,1,a,5,h,1,nine
b,1,a,6,g,1,nine
b,1,a,6,h,1,nine
b,1,a,7,g,1,nine
b,1,a,7,h,1,nine
b,1,a,7,h,8,
b,1,a,8,g,1,nine
b,1,a,8,h,1,nine
b,1,b,3,d,1,nine
b,1,b,3,e,1,nine
b,1,b,3,e,2,nine
,1,b,4,g,1,nine
,1,b,4,h,1,nine
,1,b,4,h,2,nine
,1,b,4,h,3,nine
b,1,b,5,g,1,nine
b,1,b,5,h,1,nine
b,1,b,6,g,1,nine
b,1,b,6,h,1,nine
b,1,b,7,g,1,nine
b,1,b,7,h,1,nine
b,1,b,8,g,1,nine
b,1,b,8,h,1,nine
b,1,c,1,a,7,nine
b,1,c,1,a,8,
b,1,c,1,b,7,nine
b,1,c,1,b,8,
b,1,c,1,g,1,nine
b,1,c,1,h,1,nine
b,1,c,2,a,7,nine
b,1,c,2,a,8,
b,1,c,2,b,3,nine
b,1,c,2,b,5,nine
b,1,c,2,b,7,nine
b,1,c,2,b,8,
b,1,c,3,a,7,nine
b,1,c,3,a,8,
b,1,c,3,b,7,nine
b,1,c,3,b,8,
b,1,c,3,d,1,nine
b,1,c,3,e,1,nine
b,1,c,3,e,2,nine
,1,c,4,a,7,nine
,1,c,4,a,8,
,1,c,4,b,7,nine
,1,c,4,b,8,
,1,c,4,g,1,nine
,1,c,4,h,1,nine
,1,c,4,h,2,nine
,1,c,4,h,3,nine
b,1,c,5,g,1,nine
b,1,c,5,h,1,nine
b,1,c,6,g,1,nine
b,1,c,6,h,1,nine
b,1,c,7,g,1,nine
b,1,c,7,h,1,nine
b,1,c,8,g,1,nine
b,1,c,8,h,1,nine
b,1,d,1,g,1,nine
b,1,d,1,h,1,nine
,1,d,4,g,1,nine
,1,d,4,h,1,nine
,1,d,4,h,2,nine
,1,d,4,h,3,nine
b,1,d,5,g,1,nine
b,1,d,5,h,1,nine
b,1,d,6,g,1,nine
b,1,d,6,h,1,nine
b,1,d,7,g,1,nine
b,1,d,7,h,1,nine
b,1,d,8,g,1,nine
b,1,d,8,h,1,nine
b,1,e,3,d,1,nine
b,1,e,3,e,1,nine
b,1,e,3,f,1,nine
b,1,e,3,g,1,nine
b,1,e,3,g,2,nine
,1,e,4,f,1,nine
,1,e,4,g,1,nine
,1,e,4,h,1,nine
,1,e,4,h,2,nine
,1,e,4,h,3,nine
b,1,f,3,g,1,nine
b,1,f,3,h,1,nine
b,1,f,3,h,2,nine
b,1,g,1,h,3,nine
b,1,g,1,h,5,nine
b,1,g,1,h,6,nine
b,1,g,1,h,8,
b,1,g,2,h,5,nine
b,1,g,2,h,7,nine
b,1,g,2,h,8,
b,1,g,3,d,1,nine
b,1,g,3,d,2,nine
b,1,g,3,e,1,nine
b,1,g,3,e,2,nine
b,1,g,3,f,1,nine
b,1,g,3,g,1,nine
b,1,g,3,h,7,nine
b,1,g,3,h,8,
,1,g,4,h,1,nine
,1,g,4,h,8,
b,1,g,5,h,1,nine
b,1,g,5,h,8,
b,1,g,6,h,1,nine
b,1,g,6,h,2,nine
b,1,g,6,h,8,
b,1,g,7,h,1,nine
b,1,g,7,h,2,nine
b,,g,7,h,4,nine
b,1,g,8,h,1,nine
b,1,g,8,h,3,nine
b,,g,8,h,4,nine
b,1,g,8,h,6,nine
b,1,h,3,d,1,nine
b,1,h,3,d,2,nine
b,1,h,3,e,1,nine
b,1,h,3,e,2,nine
b,1,h,3,f,1,nine
b,1,h,3,f,2,nine
b,1,h,3,g,1,nine
b,1,h,3,h,1,nine
b,1,h,7,a,8,
b,2,a,1,g,1,nine
b,2,a,1,h,1,nine
b,2,a,2,g,1,nine
b,2,a,2,h,1,nine
b,2,a,3,d,1,nine
b,2,a,3,d,2,nine
b,2,a,3,e,1,nine
b,2,a,3,e,2,nine
,2,a,4,g,1,nine
,2,a,4,h,1,nine
,2,a,4,h,2,nine
,2,a,4,h,3,nine
b,2,a,5,g,1,nine
b,2,a,5,h,1,nine
b,2,a,6,g,1,nine
b,2,a,6,h,1,nine
b,2,a,7,g,1,nine
b,2,a,7,h,1,nine
b,2,a,8,g,1,nine
b,2,a,8,h,1,nine
b,2,b,3,d,1,nine
b,2,b,3,d,2,nine
b,2,b,3,e,1,nine
b,2,b,3,e,2,nine
,2,b,4,g,1,nine
,2,b,4,h,1,nine
,2,b,4,h,2,nine
b,2,b,4,h,3,nine
b,2,b,5,g,1,nine
b,2,b,5,h,1,nine
b,2,b,6,g,1,nine
b,2,b,6,h,1,nine
b,2,b,7,g,1,nine
b,2,b,7,h,1,nine
b,2,b,8,g,1,nine
b,2,b,8,h,1,nine
b,2,c,1,g,1,nine
b,2,c,1,h,1,nine
b,2,c,3,d,1,nine
b,2,c,3,e,1,nine
b,2,c,3,e,2,nine
b,2,c,4,g,1,nine
b,2,c,4,h,1,nine
b,2,c,4,h,2,nine
b,2,c,4,h,3,nine
b,2,c,5,g,1,nine
b,2,c,5,h,1,nine
b,2,c,6,g,1,nine
b,2,c,6,h,1,nine
b,2,c,7,g,1,nine
b,2,c,7,h,1,nine
b,2,c,8,g,1,nine
b,2,c,8,h,1,nine
b,2,d,1,g,1,nine
b,2,d,1,h,1,nine
b,2,d,4,g,1,nine
b,2,d,4,h,1,nine
b,2,d,4,h,2,nine
b,2,d,4,h,3,nine
b,2,d,5,g,1,nine
b,2,d,5,h,1,nine
b,2,d,6,g,1,nine
b,2,d,6,h,1,nine
b,2,d,7,g,1,nine
b,2,d,7,h,1,nine
b,2,d,8,g,1,nine
b,2,d,8,h,1,nine
b,2,e,3,d,1,nine
b,2,e,3,e,1,nine
b,2,e,3,f,1,nine
b,2,e,3,g,1,nine
b,2,e,3,g,2,nine
b,2,e,4,f,1,nine
b,2,e,4,g,1,nine
b,2,e,4,h,1,nine
b,2,e,4,h,2,nine
b,2,e,4,h,3,nine
b,2,f,3,g,1,nine
b,2,f,3,h,1,nine
b,2,f,3,h,2,nine
b,2,g,1,h,3,nine
b,2,g,1,h,5,nine
b,2,g,1,h,6,nine
b,2,g,1,h,8,
b,2,g,2,h,5,nine
b,2,g,2,h,7,nine
b,2,g,2,h,8,
b,2,g,3,d,1,nine
b,2,g,3,d,2,nine
b,2,g,3,e,1,nine
b,2,g,3,e,2,nine
b,2,g,3,f,1,nine
b,2,g,3,g,1,nine
b,2,g,3,h,7,nine
b,2,g,3,h,8,
b,2,g,4,h,1,nine
b,2,g,4,h,8,
b,2,g,5,h,1,nine
b,2,g,5,h,8,
b,2,g,6,h,1,nine
b,2,g,6,h,2,nine
b,2,g,6,h,8,
b,2,g,7,h,1,nine
b,2,g,7,h,2,nine
b,,g,7,h,4,nine
b,2,g,8,h,1,nine
b,2,g,8,h,3,nine
b,,g,8,h,4,nine
b,2,g,8,h,6,nine
b,2,h,3,d,1,nine
b,2,h,3,d,2,nine
b,2,h,3,e,1,nine
b,2,h,3,e,2,nine
b,2,h,3,f,1,nine
b,2,h,3,f,2,nine
b,2,h,3,g,1,nine
b,2,h,3,h,1,nine
c,1,a,1,e,1,nine
c,1,a,1,f,1,nine
c,1,a,1,g,1,nine
c,1,a,1,h,2,nine
c,1,a,2,h,2,nine
c,1,a,4,f,2,nine
c,1,a,4,f,3,nine
c,1,a,5,e,1,nine
c,1,a,5,f,1,nine
c,1,a,5,g,1,nine
c,1,a,5,h,2,nine
c,1,a,6,e,1,nine
c,1,a,6,f,1,nine
c,1,a,6,g,1,nine
c,1,a,6,h,2,nine
c,1,a,7,e,1,nine
c,1,a,7,f,1,nine
c,1,a,7,g,1,nine
c,1,a,7,h,2,nine
c,1,a,7,h,8,
c,1,a,8,e,1,nine
c,1,a,8,f,1,nine
c,1,a,8,g,1,nine
c,1,a,8,h,2,nine
c,1,b,1,e,1,nine
c,1,b,1,f,1,nine
c,1,b,1,g,1,nine
c,1,b,1,h,2,nine
c,1,b,2,h,2,nine
c,1,b,4,f,2,nine
c,1,b,4,f,3,nine
c,1,b,5,a,2,nine
c,1,b,5,e,1,nine
c,1,b,5,f,1,nine
c,1,b,5,g,1,nine
c,1,b,5,h,2,nine
c,1,b,6,a,2,nine
c,,b,6,a,4,nine
c,1,b,6,e,1,nine
c,1,b,6,f,1,nine
c,1,b,6,g,1,nine
c,1,b,6,h,2,nine
c,1,b,7,a,2,nine
c,,b,7,a,4,nine
c,1,b,7,e,1,nine
c,1,b,7,f,1,nine
c,1,b,7,g,1,nine
c,1,b,7,h,2,nine
c,1,b,8,e,1,nine
c,1,b,8,f,1,nine
c,1,b,8,g,1,nine
c,1,b,8,h,2,nine
c,1,c,2,a,7,nine
c,1,c,2,a,8,
c,1,c,2,b,7,nine
c,1,c,2,b,8,
c,1,c,2,h,2,nine
c,1,c,3,a,7,nine
c,1,c,3,a,8,
c,1,c,3,b,7,nine
c,1,c,3,b,8,
c,1,c,4,a,7,nine
c,1,c,4,a,8,
c,1,c,4,b,7,nine
c,1,c,4,b,8,
c,1,c,4,f,2,nine
c,1,c,4,f,3,nine
c,1,c,5,e,1,nine
c,1,c,5,f,1,nine
c,1,c,5,g,1,nine
c,1,c,5,h,2,nine
c,1,c,6,e,1,nine
c,1,c,6,f,1,nine
c,1,c,6,g,1,nine
c,1,c,6,h,2,nine
c,1,c,7,e,1,nine
c,1,c,7,f,1,nine
c,1,c,7,g,1,nine
c,1,c,7,h,2,nine
c,1,c,8,e,1,nine
c,1,c,8,f,1,nine
c,1,c,8,g,1,nine
c,1,c,8,h,2,nine
c,1,d,1,h,2,nine
c,1,d,2,h,2,nine
c,1,d,5,h,2,nine
c,1,d,6,h,2,nine
c,1,d,7,h,2,nine
c,1,d,8,h,2,nine
c,1,f,4,g,2,nine
c,1,f,4,h,2,nine
c,1,f,4,h,3,nine
c,1,f,5,g,1,nine
c,1,f,5,h,1,nine
c,1,g,1,h,3,nine
c,,g,2,h,4,nine
c,1,g,2,h,5,nine
c,1,g,3,h,5,nine
c,1,g,3,h,6,nine
c,1,g,4,e,1,nine
c,1,g,4,f,1,nine
c,1,g,4,h,2,nine
c,1,g,4,h,6,nine
c,1,g,5,h,2,nine
c,1,g,5,h,3,nine
c,1,g,5,h,8,
c,1,g,6,,2,nine
c,,g,6,,4,nine
c,1,g,6,,8,
c,1,g,7,h,2,nine
c,,g,7,h,4,nine
c,,g,8,h,4,nine
c,1,g,8,h,6,nine
c,1,h,1,e,1,nine
c,1,h,4,e,1,nine
c,1,h,4,f,1,nine
c,1,h,4,g,1,nine
c,1,h,4,g,2,nine
c,1,h,4,h,1,nine
c,1,h,4,h,2,nine
c,1,h,5,e,1,nine
c,1,h,6,,1,nine
c,1,h,7,a,8,
c,1,h,7,e,1,nine
c,1,h,8,e,1,nine
c,2,a,1,h,2,nine
c,2,a,2,h,2,nine
c,2,a,3,a,7,nine
c,2,a,3,a,8,
c,2,a,4,a,7,nine
c,2,a,4,a,8,
c,2,a,4,e,2,nine
c,2,a,4,f,2,nine
c,2,a,4,f,3,nine
c,2,a,5,h,2,nine
c,2,a,6,,2,nine
c,2,a,7,c,8,nine
c,2,a,7,e,8,nine
c,2,a,7,f,8,nine
c,2,a,7,h,2,nine
c,2,a,7,h,8,nine
c,2,a,8,h,2,nine
c,2,b,1,h,2,nine
c,2,b,2,h,2,nine
c,2,b,4,e,2,nine
c,2,b,4,f,2,nine
c,2,b,4,f,3,nine
c,2,b,5,h,2,nine
c,2,b,6,,2,nine
c,2,b,7,e,8,nine
c,2,b,7,g,8,nine
c,2,b,7,h,2,nine
c,2,b,7,h,8,nine
c,2,b,8,h,2,nine
c,2,c,1,g,1,nine
c,2,c,1,h,1,nine
c,2,c,3,a,3,nine
c,,c,3,a,4,nine
c,2,c,3,a,5,nine
c,2,c,3,b,5,nine
c,2,c,4,e,2,nine
c,2,c,4,f,2,nine
c,2,c,4,f,3,nine
c,2,c,5,a,3,nine
c,,c,5,a,4,nine
c,2,c,5,a,5,nine
c,2,c,5,a,6,nine
c,2,c,5,a,7,nine
c,2,c,5,b,7,nine
c,2,c,5,h,2,nine
c,2,c,6,,3,nine
c,2,c,6,,7,nine
c,2,c,6,,8,nine
c,2,c,6,,8,nine
c,2,c,6,,2,nine
c,2,c,7,a,3,nine
c,,c,7,a,4,nine
c,2,c,7,a,5,nine
c,2,c,7,a,6,nine
c,2,c,7,a,7,nine
c,,c,7,b,4,nine
c,2,c,7,b,5,nine
c,2,c,7,g,8,nine
c,2,c,7,h,2,nine
c,2,c,7,h,8,nine
c,2,c,8,a,3,nine
c,,c,8,a,4,nine
c,2,c,8,a,5,nine
c,2,c,8,a,6,nine
c,2,c,8,a,7,nine
c,2,c,8,a,8,nine
c,,c,8,b,4,nine
c,2,c,8,b,5,nine
c,2,c,8,b,6,nine
c,2,c,8,h,2,nine
c,2,d,1,a,8,nine
c,2,d,1,b,8,nine
c,2,d,1,c,8,nine
c,2,d,1,e,1,nine
c,2,d,1,f,1,nine
c,2,d,1,g,1,nine
c,2,d,1,h,2,nine
c,2,d,2,a,8,nine
c,2,d,2,b,8,nine
c,2,d,2,c,8,nine
c,2,d,2,h,2,nine
c,2,d,3,a,3,nine
c,2,d,3,a,7,nine
c,2,d,3,a,8,nine
c,2,d,3,b,8,nine
c,2,d,3,c,8,nine
c,2,d,4,a,7,nine
c,2,d,4,a,8,nine
c,2,d,4,b,8,nine
c,2,d,4,c,8,nine
c,2,d,4,e,2,nine
c,2,d,4,f,2,nine
c,2,d,4,f,3,nine
c,2,d,5,a,5,nine
c,2,d,5,a,6,nine
c,2,d,5,a,7,nine
c,2,d,5,a,8,nine
c,2,d,5,b,8,nine
c,2,d,5,c,8,nine
c,2,d,5,e,1,nine
c,2,d,5,f,1,nine
c,2,d,5,g,1,nine
c,2,d,5,h,2,nine
c,2,d,6,,1,nine
c,2,d,6,,1,nine
c,2,d,6,,1,nine
c,2,d,6,,2,nine
c,2,d,7,a,8,nine
c,2,d,7,e,1,nine
c,2,d,7,f,1,nine
c,2,d,7,g,1,nine
c,2,d,7,h,2,nine
c,2,d,7,h,8,nine
c,2,d,8,e,1,nine
c,2,d,8,f,1,nine
c,2,d,8,g,1,nine
c,2,d,8,h,2,nine
c,2,e,1,g,1,nine
c,2,e,1,h,2,nine
c,2,e,2,h,2,nine
c,2,e,3,a,3,nine
c,2,e,3,a,7,nine
c,2,e,3,a,8,nine
c,2,e,4,a,7,nine
c,2,e,4,a,8,nine
c,2,e,5,e,1,nine
c,2,e,5,f,1,nine
c,2,e,5,g,1,nine
c,2,e,5,h,2,nine
c,2,e,6,,1,nine
c,2,e,6,,1,nine
c,2,e,6,,1,nine
c,2,e,6,,2,nine
c,2,e,7,a,8,nine
c,2,e,7,e,1,nine
c,2,e,7,f,1,nine
c,2,e,7,g,1,nine
c,2,e,7,h,2,nine
c,2,e,7,h,8,nine
c,2,e,8,e,1,nine
c,2,e,8,f,1,nine
c,2,e,8,g,1,nine
c,2,e,8,h,2,nine
c,2,f,3,a,3,nine
c,2,f,3,a,7,nine
c,2,f,3,a,8,nine
c,2,f,4,a,7,nine
c,2,f,4,a,8,nine
c,2,f,4,e,1,nine
c,2,f,4,e,2,nine
c,2,f,4,f,1,nine
c,2,f,4,f,2,nine
c,2,f,4,g,2,nine
c,2,f,4,h,2,nine
c,2,f,4,h,3,nine
c,2,f,5,g,1,nine
c,2,f,5,g,8,nine
c,2,f,5,h,1,nine
c,2,f,5,h,8,nine
c,2,f,6,,1,nine
c,2,f,6,,1,nine
c,2,f,7,a,8,nine
c,2,f,7,b,8,nine
c,2,f,7,g,1,nine
c,2,f,7,h,1,nine
c,2,f,7,h,8,nine
c,2,f,8,g,1,nine
c,2,f,8,h,1,nine
c,2,g,1,h,3,nine
c,2,g,2,h,5,nine
c,2,g,3,a,3,nine
c,2,g,3,a,7,nine
c,2,g,3,a,8,nine
c,2,g,3,h,5,nine
c,2,g,4,a,7,nine
c,2,g,4,a,8,nine
c,2,g,4,e,1,nine
c,2,g,4,f,1,nine
c,2,g,4,h,6,nine
c,2,g,5,h,3,nine
c,2,g,5,h,8,nine
c,,g,6,,4,nine
c,2,g,6,,8,nine
c,2,g,7,a,8,nine
c,2,g,7,b,8,
c,2,g,7,d,8,
c,,g,7,h,4,nine
c,2,g,8,h,6,nine
c,2,h,1,e,1,nine
c,2,h,3,a,3,nine
c,2,h,3,a,7,nine
c,2,h,3,a,8,
c,2,h,4,a,7,nine
c,2,h,4,a,8,
c,2,h,4,e,1,nine
c,2,h,4,e,2,nine
c,2,h,4,e,3,nine
c,2,h,4,f,1,nine
c,2,h,4,f,2,nine
c,2,h,4,f,3,nine
c,2,h,4,g,1,nine
c,2,h,4,g,2,nine
c,2,h,4,h,1,nine
c,2,h,4,h,2,nine
c,2,h,5,e,1,nine
c,2,h,6,,1,nine
c,2,h,7,a,8,
c,2,h,7,c,8,
c,2,h,7,d,8,
c,2,h,7,e,1,nine
c,2,h,7,f,8,
c,2,h,8,e,1,nine
c,3,a,1,g,1,nine
c,3,a,1,h,1,nine
c,3,a,1,h,2,nine
c,3,a,2,h,2,nine
c,3,a,3,h,2,nine
c,3,a,4,d,1,nine
c,3,a,4,e,1,nine
c,3,a,4,e,2,nine
c,3,a,4,e,3,nine
c,3,a,4,f,1,nine
c,3,a,4,f,2,nine
c,3,a,4,f,3,nine
c,3,a,5,g,1,nine
c,3,a,5,h,1,nine
c,3,a,5,h,2,nine
c,3,a,6,g,1,nine
c,3,a,6,h,1,nine
c,3,a,6,h,2,nine
c,3,a,6,h,7,nine
c,3,a,7,g,1,nine
c,3,a,7,h,1,nine
c,3,a,7,h,2,nine
c,3,a,8,g,1,nine
c,3,a,8,h,1,nine
c,3,a,8,h,2,nine
c,3,b,1,g,1,nine
c,3,b,1,h,1,nine
c,3,b,1,h,2,nine
c,3,b,2,h,2,nine
c,3,b,3,h,2,nine
,3,b,4,d,1,nine
,3,b,4,e,1,nine
,3,b,4,e,2,nine
,3,b,4,e,3,nine
,3,b,4,f,1,nine
,3,b,4,f,2,nine
,3,b,4,f,3,nine
,3,b,5,g,1,nine
,3,b,5,h,1,nine
,3,b,5,h,2,nine
c,3,b,6,g,1,nine
c,3,b,6,,1,nine
c,3,b,6,,2,nine
c,3,b,6,,7,nine
c,3,b,7,g,1,nine
c,3,b,7,h,1,nine
c,3,b,7,h,2,nine
c,3,b,8,g,1,nine
c,3,b,8,h,1,nine
c,3,b,8,h,2,nine
c,3,c,1,g,1,nine
c,3,c,1,h,1,nine
,3,c,4,d,1,nine
,3,c,4,e,1,nine
,3,c,4,e,2,nine
,3,c,4,e,3,nine
,3,c,4,f,1,nine
,3,c,4,f,2,nine
,3,c,4,f,3,nine
,3,c,5,g,1,nine
,3,c,5,h,1,nine
,3,c,5,h,2,nine
c,3,c,6,,1,nine
c,3,c,6,,1,nine
c,3,c,6,,2,nine
c,3,c,6,,7,nine
c,3,c,7,g,1,nine
c,3,c,7,h,1,nine
c,3,c,7,h,2,nine
c,3,c,8,g,1,nine
c,3,c,8,h,1,nine
c,3,c,8,h,2,nine
c,3,d,1,h,2,nine
c,3,d,2,h,2,nine
,3,d,5,h,2,nine
c,3,d,6,,2,nine
c,3,d,7,h,2,nine
c,3,d,8,h,2,nine
c,3,e,1,g,1,nine
c,3,e,1,h,2,nine
c,3,e,2,h,2,nine
,3,e,5,e,1,nine
,3,e,5,f,1,nine
,3,e,5,g,1,nine
,3,e,5,h,2,nine
c,3,e,6,,1,nine
c,3,e,6,,1,nine
c,3,e,6,,1,nine
c,3,e,6,,2,nine
c,3,e,6,,7,nine
c,3,e,7,e,1,nine
c,3,e,7,f,1,nine
c,3,e,7,g,1,nine
c,3,e,7,h,2,nine
c,3,e,8,e,1,nine
c,3,e,8,f,1,nine
c,3,e,8,g,1,nine
c,3,e,8,h,2,nine
,3,f,4,e,2,nine
,3,f,4,f,2,nine
,3,f,4,g,2,nine
,3,f,4,h,2,nine
,3,f,4,h,3,nine
,3,f,5,f,1,nine
,3,f,5,g,1,nine
,3,f,5,h,1,nine
,3,f,5,h,8,
